Food_Code,Food_Name,Description,Food_Group,Previous,Main data references,Footnote,Water (g),Total nitrogen (g),Protein (g),Fat (g),Carbohydrate (g),Energy (kcal) (kcal),Energy (kJ) (kJ),Starch (g),Oligosaccharide (g),Total sugars (g),Glucose (g),Galactose (g),Fructose (g),Sucrose (g),Maltose (g),Lactose (g),Alcohol (g),NSP (g),AOAC fibre (g),Satd FA /100g FA (g),Satd FA /100g fd (g),n-6 poly /100g FA (g),n-6 poly /100g food (g),n-3 poly /100g FA (g),n-3 poly /100g food (g),cis-Mono FA /100g FA (g),cis-Mono FA /100g Food (g),Mono FA/ 100g FA (g),Mono FA /100g food (g),cis-Polyu FA /100g FA (g),cis-Poly FA /100g Food (g),Poly FA /100g FA (g),Poly FA /100g food (g),Sat FA excl Br /100g FA (g),Sat FA excl Br /100g food (g),Branched chain FA /100g FA (g),Branched chain FA /100g food (g),Trans FAs /100g FA (g),Trans FAs /100g food (g),Cholesterol (mg),Food_Category,Super_Category
11-728,"Pasta, egg, fresh, filled with cheese only, boiled in unsalted water","10 samples, 5 products, including tortelloni, torellini and ravioli",AD,11-451 ,"LGC, Nutrient analysis of pasta and pasta sauces, 2004",,52.0,1.64,10.5,6.7,30.2,216,910,28.0,Tr,2.2,Tr,,Tr,Tr,1.4,0.8,0.0,2.1,2.2,56.09,3.54,10.78,0.68,0.72,0.05,29.32,1.85,31.39,1.98,11.55,0.73,11.93,0.75,54.46,3.44,1.63,0.10,2.45,0.15,33.1,Unknown,Unknown
11-731,"Pasta, egg, fresh, filled with green vegetables/herbs and cheese, boiled in unsalted water","10 samples, 9 products, including tortellini and ravioli",AD,11-451 ,Nutrient analysis of pasta and pasta sauces 2003,,56.2,1.37,8.7,5.8,28.7,195,822,28.6,Tr,0.1,Tr,,0.1,Tr,Tr,Tr,0.0,1.6,1.6,58.50,3.22,10.37,0.57,1.06,0.06,27.00,1.48,29.10,1.60,10.95,0.61,11.77,0.65,56.76,3.13,1.74,0.09,2.40,0.13,33.0,Unknown,Unknown
11-732,"Pasta, egg, fresh, filled with meat, boiled in unsalted water","10 samples, 9 products, including tortellini and cappelletti and chicken, ham, beef and bacon fillings",AD,,"LGC, Nutrient analysis of pasta and pasta sauces, 2004",,52.4,1.61,10.1,4.7,31.3,200,846,30.3,Tr,1.0,Tr,,0.1,Tr,0.6,0.3,0.0,1.4,1.9,42.78,1.81,16.68,0.70,0.96,0.04,37.61,1.59,38.95,1.64,17.44,0.73,17.96,0.76,41.99,1.78,0.79,0.03,1.85,0.08,30.6,Unknown,Unknown
11-730,"Pasta, egg, fresh, filled with mushrooms, boiled in unsalted water","10 samples, 8 products, including ravioli, fagottini, tortellini",AD,11-451 ,Nutrient analysis of pasta and pasta sauces 2003,,58.9,1.27,8.1,4.3,27.1,173,730,26.4,Tr,0.7,Tr,,Tr,Tr,Tr,0.7,0.0,1.7,1.9,36.00,2.27,6.92,0.44,0.46,0.03,18.82,1.19,20.15,1.27,7.41,0.47,7.69,0.48,34.95,2.21,1.05,0.06,1.57,0.10,21.2,Unknown,Unknown
11-726,"Pasta, egg, fresh, raw","10 samples, 10 products, including tagliatelle, penne, conchiglie, spaghetti, fusilli",AD,11-449 ,"LGC, Nutrient analysis of pasta and pasta sauces, 2004",,27.1,1.86,10.6,2.9,57.0,282,1200,54.9,Tr,2.1,0.3,,0.4,Tr,1.4,0.0,0.0,3.4,3.3,29.33,0.71,32.48,0.78,1.67,0.04,36.16,0.87,36.37,0.87,34.17,0.82,34.28,0.82,29.16,0.71,0.17,Tr,0.32,0.01,15.2,Unknown,Unknown
11-715,"Pasta, egg, white, dried, raw","10 samples, including farfalle, spaghetti, penne, lasagne, tagliatelle",AD,,"LGC, Nutrient analysis of pasta and pasta sauces, 2004",,8.2,2.27,12.9,3.6,74.8,365,1550,72.7,Tr,2.1,0.2,,0.2,0.2,1.5,0.0,0.0,3.7,3.9,29.47,0.89,32.87,0.99,1.47,0.04,35.86,1.08,36.07,1.09,34.31,1.04,34.47,1.04,29.29,0.89,0.18,Tr,0.37,0.01,20.1,Unknown,Unknown
11-727,"Pasta, egg, white, tagliatelle, fresh, boiled in unsalted water","10 samples, 6 products",AD,,"LGC, Nutrient analysis of pasta and pasta sauces, 2004",,64.0,1.01,5.8,1.6,30.6,152,647,30.6,Tr,Tr,Tr,,Tr,Tr,Tr,0.0,0.0,0.9,2.0,29.41,0.38,32.25,0.42,1.64,0.02,36.37,0.47,36.50,0.47,33.91,0.44,34.01,0.44,29.27,0.38,0.14,Tr,0.22,Tr,N,Unknown,Unknown
11-450,"Pasta, plain, fresh, boiled","12 Samples, 8 brands including spaghetti, tagliatelle, lasagne, linguine and fusilli",AD,11-397  ,"RHM (1995) Nutrient content of selected foods, Food Surveillance Information Sheet No. 70, with fats as Fatty Acids Supplement (1998) 11-397.",,61.5,1.06,6.6,1.5,31.8,159,677,30.7,0.5,0.6,0.1,,0.0,0.1,0.4,Tr,0.0,1.9,,28.31,0.28,33.96,0.34,2.25,0.02,28.04,0.28,,0.30,36.22,0.36,36.20,0.36,28.31,0.28,0.00,0.00,0.00,0.00,N,Unknown,Unknown
11-736,"Pasta, ravioli, meat filling, canned in tomato sauce","8 samples, 7 products",AD,11-621 ,"LGC, Nutrient analysis of pasta and pasta sauces, 2004; and industry data, 2013",,78.4,0.41,2.3,1.4,14.8,77,328,11.4,Tr,3.4,1.0,,0.9,1.1,0.4,0.0,0.0,1.6,1.1,36.82,0.46,20.84,0.26,1.86,0.02,38.59,0.48,39.86,0.50,22.80,0.28,23.32,0.28,35.84,0.46,0.98,Tr,1.62,0.02,1.3,Unknown,Unknown
11-735,"Pasta, spaghetti, canned, in tomato sauce","10 samples, 9 products",AD,11-357 ,"LGC, Nutrient analysis of pasta and pasta sauces, 2004; and industry data, 2013",,80.5,0.37,2.1,0.3,16.2,72,306,10.7,Tr,5.5,1.3,,1.4,2.4,0.4,0.0,0.0,1.3,0.9,23.20,0.05,51.31,0.11,4.57,0.01,20.40,0.04,20.67,0.04,55.90,0.12,56.13,0.12,23.02,0.05,0.18,Tr,0.40,Tr,0.0,Unknown,Unknown
11-720,"Pasta, white,  twists, fusilli, dried, boiled in unsalted water","10 samples, 8 products",AD,,"LGC, Nutrient analysis of pasta and pasta sauces, 2004",,58.3,0.85,4.8,0.4,32.9,146,623,32.3,Tr,0.6,Tr,,Tr,Tr,0.6,0.0,0.0,2.7,2.6,22.46,0.06,55.03,0.14,3.35,0.01,18.96,0.05,19.14,0.05,58.20,0.15,58.38,0.15,22.24,0.06,0.22,Tr,0.36,Tr,0.0,Unknown,Unknown
11-1129,"Pasta, white, dried, boiled in unsalted water","Including pasta tubes, shells, bows and macaroni. Calculated from pasta, white, dried, raw using 106.3% weight gain",AD,,"LGC, Nutrient analysis of pasta and pasta sauces, 2004",,55.2,0.97,5.5,0.8,37.2,169,718,36.1,Tr,1.1,0.1,,0.1,0.2,0.7,0.0,0.0,1.8,2.5,10.62,0.11,28.17,0.30,1.65,0.02,8.27,0.09,8.32,0.09,30.05,0.32,30.12,0.32,10.62,0.11,,,0.12,Tr,0.0,Unknown,Unknown
11-716,"Pasta, white, dried, raw","12 samples, including penne, fusilli, conchiglie, tagliatelle, spaghetti",AD,11-447 11-452 ,"LGC, Nutrient analysis of pasta and pasta sauces, 2004",,8.7,1.98,11.3,1.6,75.6,343,1461,73.5,Tr,2.1,0.1,,0.2,0.3,1.5,0.0,0.0,3.7,N,21.65,0.23,57.91,0.62,3.39,0.04,16.85,0.18,16.95,0.18,61.25,0.65,61.39,0.65,21.65,0.23,,,0.25,Tr,0.0,Unknown,Unknown
11-722,"Pasta, white, spaghetti, dried, boiled in unsalted water","10 samples, 10 products",AD,11-453 ,"LGC, Nutrient analysis of pasta and pasta sauces, 2004",,64.9,0.78,4.4,0.6,31.5,141,601,30.5,Tr,1.0,Tr,,0.1,Tr,0.9,0.0,0.0,1.5,1.7,21.42,0.09,58.48,0.23,3.59,0.01,16.45,0.07,16.55,0.07,61.92,0.25,62.07,0.25,21.36,0.09,0.06,Tr,0.24,Tr,0.0,Unknown,Unknown
11-721,"Pasta, white, twists, fusilli, dried, boiled in salted water","10 samples, 8 products",AD,,"LGC, Nutrient analysis of pasta and pasta sauces, 2004",,60.0,0.88,5.0,0.7,32.9,150,637,32.3,0.0,0.6,Tr,,Tr,Tr,0.6,0.0,0.0,2.7,2.6,39.31,0.11,96.30,0.25,5.86,0.02,33.18,0.09,33.50,0.09,101.85,0.26,102.17,0.26,38.92,0.11,0.39,Tr,0.63,Tr,0.0,Unknown,Unknown
11-723,"Pasta, wholewheat, spaghetti, dried, boiled in unsalted water","10 samples, 9 products",AD,11-455 ,"LGC, Nutrient analysis of pasta and pasta sauces, 2004",,63.7,0.90,5.2,1.1,27.5,134,569,27.5,Tr,Tr,Tr,,Tr,Tr,Tr,0.0,0.0,4.4,4.2,,0.17,,,,,,,,0.13,,,,0.46,,,,,,Tr,0.0,Unknown,Unknown
11-718,"Pasta, wholewheat, spaghetti, dried, raw","10 samples, 9 products",AD,11-454 ,"LGC, Nutrient analysis of pasta and pasta sauces, 2004",,9.5,2.15,12.6,2.5,68.3,329,1400,64.4,Tr,3.9,0.4,,0.4,0.5,2.6,0.0,0.0,8.1,11.7,,0.40,,,,,,,,0.30,,,,1.10,,,,,,Tr,0.0,Unknown,Unknown
