Food_Code,Food_Name,Description,Food_Group,Previous,Main data references,Footnote,Water (g),Total nitrogen (g),Protein (g),Fat (g),Carbohydrate (g),Energy (kcal) (kcal),Energy (kJ) (kJ),Starch (g),Oligosaccharide (g),Total sugars (g),Glucose (g),Galactose (g),Fructose (g),Sucrose (g),Maltose (g),Lactose (g),Alcohol (g),NSP (g),AOAC fibre (g),Satd FA /100g FA (g),Satd FA /100g fd (g),n-6 poly /100g FA (g),n-6 poly /100g food (g),n-3 poly /100g FA (g),n-3 poly /100g food (g),cis-Mono FA /100g FA (g),cis-Mono FA /100g Food (g),Mono FA/ 100g FA (g),Mono FA /100g food (g),cis-Polyu FA /100g FA (g),cis-Poly FA /100g Food (g),Poly FA /100g FA (g),Poly FA /100g food (g),Sat FA excl Br /100g FA (g),Sat FA excl Br /100g food (g),Branched chain FA /100g FA (g),Branched chain FA /100g food (g),Trans FAs /100g FA (g),Trans FAs /100g food (g),Cholesterol (mg),Food_Category,Super_Category
17-801,"Horlicks powder, made up with semi-skimmed milk",Recipe. Calculated from 25g powder to 200ml milk,PAA,17-561 ,Updated 2014. N values present due to N values in Horlicks powder,,79.8,0.65,4.1,1.8,13.5,83,353,5.0,,8.5,N,,N,N,N,N,0.0,0.4,0.4,,1.10,,,,,,,,N,,,,N,,,,,,0.06,N,Unknown,Unknown
17-802,"Horlicks powder, made up with skimmed milk",Recipe. Calculated from 25g powder to 200ml milk,PAA,17-562 ,Updated 2014. N values present due to N values in Horlicks powder,,80.9,0.66,4.1,0.6,13.5,72,308,5.0,,8.5,N,,N,N,N,N,0.0,0.4,0.4,,0.26,,,,,,,,N,,,,N,,,,,,Tr,N,Unknown,Unknown
17-803,"Horlicks powder, made up with whole milk","Recipe, Calculated from 25g powder to 200ml milk",PAA,17-560 ,Updated 2014. N values present due to N values in Horlicks powder,,78.1,0.64,4.1,3.5,13.3,98,415,5.0,,8.4,N,,N,N,N,N,0.0,0.4,0.4,,2.18,,,,,,,,N,,,,N,,,,,,0.12,N,Unknown,Unknown
17-731,"Horlicks, powder",Manufacturer's data (GlaxoSmithKline),PAA,17-503 ,"Industry data, 2013; and MW5, 1991 (50-1069) for sugars. Fibre fractions from 12-097",,2.5,1.50,9.4,3.1,83.7,379,1614,44.8,,38.9,N,0.0,N,N,N,N,0.0,4.0,3.4,,1.30,,,,,,,,N,,,,N,,,,,,Tr,N,Unknown,Unknown
17-732,"Instant drinks powder, chocolate, low calorie","11 samples, 6 brands, assorted flavours, including Ovaltine Options, Cadbury Highlights and own brands",PAA,17-500 ,"RHM, Nutrient content of selected foods, 1995; and industry data, 2013. Fatty acids as published in Fatty Acids Supplement 12-917",,4.5,2.56,16.0,11.1,52.0,359,1515,Tr,18.4,33.6,0.7,,Tr,Tr,Tr,32.9,0.0,N,N,76.10,8.05,,,,,14.90,1.56,15.70,1.65,8.03,0.85,8.00,0.85,,,,,0.90,0.09,3.0,Unknown,Unknown
17-825,"Instant drinks powder, malted, unfortified","10 samples, 3 brands. Own brands",PAA,17-501 ,"Reviewed 2013. RHM, Nutrient content of selected foods, 1995; and industry data, 2013. Fatty acids from supplement  12-884, vitamins and inorganics estimated from malted drinks, not instant",,3.4,0.91,5.7,6.2,82.5,388,1646,Tr,27.7,54.8,3.7,0.0,0.0,10.7,14.3,26.1,0.0,N,2.1,,3.80,,,,,,,,N,,,,N,,,,,,Tr,3.5,Unknown,Unknown
17-733,"Milk shake, powder","6 samples (Nesquik), 3 flavours",PAA,12-104 ,"Milk Products and Eggs Supplement, 1989; and  2013 industry data updates for inorganics that are fortified in some products",,0.5,0.21,1.3,1.6,98.3,388,1654,Tr,,98.3,0.1,0.0,0.0,95.2,2.8,0.2,0.0,0.0,0.0,,N,,,,,,,,N,,,,N,,,,,,N,Tr,Unknown,Unknown
17-818,"Ovaltine powder, made up with semi-skimmed milk",Recipe. Calculated from 25g powder to 200ml milk,PAA,17-565 ,Updated 2014. N values due to N values published in Ovaltine powder,,79.7,0.61,3.9,1.7,13.4,81,343,3.9,,9.5,N,,N,N,N,N,0.0,0.3,0.5,,1.11,,,,,,,,N,,,,N,,,,,,N,N,Unknown,Unknown
17-819,"Ovaltine powder, made up with skimmed milk",Recipe. Calculated from 25g powder to 200ml milk,PAA,17-566 ,Updated 2014. N values due to N values published in Ovaltine powder,,80.9,0.62,3.9,0.4,13.5,70,298,3.9,,9.6,N,,N,N,N,N,0.0,0.3,0.5,,0.27,,,,,,,,N,,,,N,,,,,,N,N,Unknown,Unknown
17-820,"Ovaltine powder, made up with whole milk",Recipe. Calculated from 25g powder to 200ml milk,PAA,17-564 ,Updated 2014. N values due to N values published in Ovaltine powder,,78.1,0.60,3.8,3.4,13.3,96,405,3.9,,9.4,N,,N,N,N,N,0.0,0.3,0.5,,2.19,,,,,,,,N,,,,N,,,,,,N,N,Unknown,Unknown
17-734,"Ovaltine, powder","6 samples, Manufacturer's data",PAA,17-504 ,"Industry data, 2013; folate from LGC, added folic acid in supplements and fortified foods, 1995. Fibre from 12-108",,2.0,1.14,7.3,1.9,83.1,358,1524,34.8,,48.3,N,0.0,N,N,N,N,0.0,2.5,4.3,,1.40,,,,,,,,N,,,,N,,,,,,N,N,Unknown,Unknown
17-165,"Tea, black, infusion, average","15g leaves per litre water, strained after 5 minutes",PAA,,"Reviewed 2013. LGC, Alcoholic beverages, soft drinks and tea and coffee survey, 1983-1984; Vitamin K1 from Bolton-Smith et al Br.J. Nutr. 83, 2000",,99.5,Tr,0.1,Tr,Tr,Tr,2,0.0,,Tr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Tr,,,,,,,,Tr,,,,Tr,,,,,,Tr,0.0,Unknown,Unknown
