Food_Code,Food_Name,Description,Food_Group,Previous,Main data references,Footnote,Water (g),Total nitrogen (g),Protein (g),Fat (g),Carbohydrate (g),Energy (kcal) (kcal),Energy (kJ) (kJ),Starch (g),Oligosaccharide (g),Total sugars (g),Glucose (g),Galactose (g),Fructose (g),Sucrose (g),Maltose (g),Lactose (g),Alcohol (g),NSP (g),AOAC fibre (g),Satd FA /100g FA (g),Satd FA /100g fd (g),n-6 poly /100g FA (g),n-6 poly /100g food (g),n-3 poly /100g FA (g),n-3 poly /100g food (g),cis-Mono FA /100g FA (g),cis-Mono FA /100g Food (g),Mono FA/ 100g FA (g),Mono FA /100g food (g),cis-Polyu FA /100g FA (g),cis-Poly FA /100g Food (g),Poly FA /100g FA (g),Poly FA /100g food (g),Sat FA excl Br /100g FA (g),Sat FA excl Br /100g food (g),Branched chain FA /100g FA (g),Branched chain FA /100g food (g),Trans FAs /100g FA (g),Trans FAs /100g food (g),Cholesterol (mg),Food_Category,Super_Category
12-152,"Cheese, Derby",10-14 samples,BL,,"Milk Products and Eggs Supplement, 1989",,38.0,3.79,24.2,33.9,0.1,402,1667,0.0,,0.1,0.0,0.0,0.0,0.0,0.0,0.1,,0.0,,,21.20,,,,,,,,9.80,,,,1.00,,,,,,,100.0,Unknown,Unknown
12-494,"Cheese, Dolcelatte, rind removed","7 samples, each sampled in spring and autumn",BL,,"LGC, Nutrient analysis of cheese, 1999",,42.8,2.82,18.0,35.8,Tr,394,1631,0.0,,Tr,0.0,,0.0,0.0,0.0,Tr,0.0,0.0,0.0,66.98,22.23,3.32,1.16,0.75,0.26,24.98,8.80,27.79,9.73,2.77,0.99,4.62,1.61,64.52,21.42,2.46,0.81,4.12,1.37,110.0,Unknown,Unknown
12-487,"Cheese, Double Gloucester","10 samples, sampled in spring and autumn",BL,12-153 ,"LGC, Nutrient analysis of cheese, 1999",,37.9,3.83,24.4,35.0,0.1,413,1711,0.0,,0.1,0.0,,0.0,0.0,0.0,0.1,,0.0,0.0,,21.93,,,,,,,,10.19,,,,1.03,,,,,,1.44,100.0,Unknown,Unknown
12-355,"Cheese, Edam",20 samples,BL,12-154 12-864 50-237  ,"Reviewed 2013. LGC, Nutrient analysis of cheese, 1999. Missing vitamin values from Milk Products and Eggs Supplement 12-154. Additional fatty acid data from a different sample is available in 12-864",,43.8,4.18,26.7,26.0,Tr,341,1416,0.0,,Tr,0.0,0.0,0.0,0.0,0.0,Tr,0.0,0.0,0.0,,15.80,,,,,,,,5.20,,,,0.40,,,,,,0.70,71.0,Unknown,Unknown
12-493,"Cheese, Emmental","9 samples, sampled in spring and autumn",BL,12-156 ,"LGC, Nutrient analysis of cheese, 1999",,35.3,4.74,30.2,30.9,Tr,399,1657,0.0,,Tr,0.0,0.0,0.0,0.0,0.0,Tr,0.0,0.0,0.0,69.13,20.59,2.48,0.74,1.11,0.33,22.21,6.62,25.56,7.62,2.17,0.65,4.60,1.38,66.56,19.83,2.57,0.76,4.77,1.42,97.0,Unknown,Unknown
12-525,"Cheese, Feta","18 samples, made from sheeps and goats milk",BL,12-356 ,"Milk Products and Eggs Supplement, 1989; and industry data, 2013. Selenium from Analysis of foods for Selenium 1994 MAFF Project 2B006",,56.5,2.45,15.6,20.2,1.5,250,1037,0.0,,1.5,0.0,0.1,0.0,0.0,0.0,1.4,0.0,0.0,0.0,,13.70,,,,,,,,4.10,,,,0.60,,,,,,N,70.0,Unknown,Unknown
12-357,"Cheese, goats milk, full fat, soft, white rind","16 samples, English and French",BL,12-162 ,"Reviewed 2013. LGC, Nutrient analysis of cheese, 1999",,50.8,3.30,21.1,25.8,1.0,320,1329,0.0,,1.0,0.0,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,70.47,17.91,,,,,21.37,5.43,23.97,6.09,2.97,0.76,4.08,1.04,,,,,3.81,0.97,93.0,Unknown,Unknown
12-358,"Cheese, Gouda",18 samples,BL,12-163 50-243 ,"Reviewed 2013. LGC, Nutrient analysis of cheese, 1999",,40.4,3.97,25.3,30.6,Tr,377,1562,0.0,,Tr,0.0,0.0,0.0,0.0,0.0,Tr,0.0,0.0,0.0,70.35,20.33,,,,,22.96,6.75,25.30,7.43,1.91,0.57,3.21,0.94,,,,,3.64,1.05,85.0,Unknown,Unknown
12-164,"Cheese, Gruyere",10 samples,BL,,"Milk Products and Eggs Supplement, 1989",,35.0,4.26,27.2,33.3,Tr,409,1695,0.0,,Tr,0.0,0.0,0.0,0.0,0.0,Tr,,0.0,,,20.80,,,,,,,,9.70,,,,1.00,,,,,,,100.0,Unknown,Unknown
12-496,"Cheese, Halloumi","9 samples, sampled in spring and autumn",BL,,"LGC, Nutrient analysis of cheese, 1999; and industry data, 2013",,50.9,3.75,23.9,23.5,1.7,313,1303,0.0,0.0,1.7,0.0,0.2,0.0,0.0,0.0,1.5,0.0,0.0,0.0,70.70,16.58,3.53,0.83,0.63,0.15,21.91,5.14,24.23,5.69,3.15,0.74,4.55,1.06,68.30,16.02,2.40,0.56,3.33,0.78,63.0,Unknown,Unknown
12-604,"Cheese, hard, average","Average of English Cheddar, Red Leicester and Double Gloucester",BL,12-359 ,"LGC, Nutrient analysis of cheese, 1999",,37.3,3.91,24.9,34.5,0.1,411,1702,0.0,,0.1,0.0,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,,21.57,,,,,,,,9.81,,,,1.04,,,,,,1.44,99.0,Unknown,Unknown
12-488,"Cheese, Lancashire","10 samples, sampled in spring and autumn",BL,12-166 ,"LGC, Nutrient analysis of cheese, 1999",,41.1,3.78,24.1,31.7,0.1,382,1584,0.0,,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,65.99,21.04,2.68,0.85,0.82,0.26,25.19,8.03,28.77,9.18,2.09,0.67,4.40,1.40,63.39,20.21,2.60,0.83,5.01,1.60,93.0,Unknown,Unknown
12-490,"Cheese, Mascarpone","8 samples, sampled in spring and autumn",BL,,"LGC, Nutrient analysis of cheese, 1999",,46.2,0.72,4.6,44.5,4.3,435,1794,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,4.3,0.0,0.0,0.0,68.00,29.48,2.89,1.23,0.79,0.35,24.10,10.45,27.08,11.74,2.48,1.08,4.37,1.90,65.52,28.40,2.48,1.08,4.18,1.81,123.0,Unknown,Unknown
12-360,"Cheese, Mozzarella, fresh","18 samples, soft, not grated",BL,12-170 ,"Reviewed 2013. LGC, Nutrient analysis of cheese, 1999","Grated in drums contains 48.8g water, 25g protein, 21.7g fat, 295kcal energy and 1228kJ energy per 100g",57.4,2.91,18.6,20.3,Tr,257,1067,0.0,,Tr,0.0,0.0,0.0,0.0,0.0,Tr,0.0,0.0,0.0,68.35,13.75,,,,,24.25,4.88,27.02,5.04,2.53,0.51,3.76,0.76,,,,,4.00,0.80,58.0,Unknown,Unknown
12-495,"Cheese, Paneer","9 samples, sampled in spring and autumn",BL,,"LGC, Nutrient analysis of cheese, 1999",,46.8,4.07,26.0,24.5,0.9,328,1363,0.0,0.0,0.9,0.0,Tr,0.0,0.0,0.0,0.9,0.0,0.0,0.0,64.78,15.43,2.89,0.68,0.84,0.19,25.86,6.16,29.69,7.07,2.22,0.53,4.68,1.12,62.27,14.82,2.51,0.61,5.34,1.27,N,Unknown,Unknown
12-526,"Cheese, Parmesan, fresh","8 samples, wedges/freshly grated",BL,12-361 ,"LGC, Nutrient analysis of cheese, 1999; and industry data, 2013","Grated in drums contains 19g water, 43.3g protein, 34.6g fat, 0.9g carbohydrate, 488 kcal energy and 2031 kJ per 100g",27.6,5.67,36.2,29.7,0.9,415,1729,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,67.79,19.25,,,,,24.12,6.85,27.02,7.67,2.83,0.80,3.96,1.12,,,,,4.02,1.14,93.0,Unknown,Unknown
12-492,"Cheese, Port Salut, St Paulin type","10 samples, sampled at spring and autumn",BL,,"LGC, Nutrient analysis of cheese, 1999",,46.7,4.00,25.5,25.7,Tr,333,1384,0.0,,Tr,0.0,,0.0,0.0,0.0,Tr,0.0,0.0,0.0,69.86,18.06,2.42,0.63,0.82,0.22,22.81,5.90,25.49,6.59,1.95,0.50,3.92,1.02,67.39,17.41,2.47,0.65,3.96,1.02,84.0,Unknown,Unknown
12-527,"Cheese, processed, plain","20 samples, 7 brands",BL,12-362 ,"LGC, Nutrient analysis of cheese, 1999; and industry data, 2013. Fats as Fatty Acids Supplement 12-866 and fat soluble vitamins as Milk Products and Eggs Supplement 12-172. Vitamin K1 Bolton-Smith et al, Br J Nutr, 83, 2000.",,47.4,2.79,17.8,23.0,5.0,297,1234,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,,14.32,2.90,0.63,0.90,0.20,25.60,5.56,,6.34,2.20,0.48,,0.83,65.90,14.32,0.20,0.04,5.20,1.13,85.0,Unknown,Unknown
12-549,"Cheese, processed, slices, reduced fat","Including Dairylea Light Slices, Kerry Low Low Cheesy Slices for Burgers and other/own brands",BL,12-363 ,"Industry data, 2013; and calculated from 12-363",,61.9,2.62,16.7,9.6,9.7,190,794,2.1,,7.6,0.0,0.0,0.0,0.0,0.0,7.6,0.0,0.0,0.0,,5.85,,,,,,,,2.59,,,,0.32,,,,,,0.31,35.0,Unknown,Unknown
12-173,"Cheese, processed, smoked",10 assorted varieties,BL,,"Milk Products and Eggs Supplement, 1989",,47.4,3.22,20.5,24.5,0.2,303,1258,0.0,,0.2,0.0,0.0,0.0,0.0,0.0,0.2,,0.0,,,15.10,,,,,,,,7.00,,,,1.10,,,,,,,80.0,Unknown,Unknown
12-174,"Cheese, Quark","Skimmed milk soft cheese (Magerquark), 10 samples",BL,,"Milk Products and Eggs Supplement, 1989",,80.4,2.29,14.6,Tr,4.0,74,313,0.0,,4.0,0.0,Tr,0.0,0.0,0.0,4.0,,0.0,,,Tr,,,,,,,,Tr,,,,Tr,,,,,,,1.0,Unknown,Unknown
12-485,"Cheese, Red Leicester","10 samples, sampled in spring and autumn",BL,12-167 ,"LGC, Nutrient analysis of cheese, 1999",,37.5,3.92,25.0,33.6,0.1,403,1670,0.0,,0.1,0.0,,0.0,0.0,0.0,0.1,,0.0,0.0,,21.10,,,,,,,,9.80,,,,1.00,,,,,,1.44,100.0,Unknown,Unknown
12-175,"Cheese, Red Windsor",10 samples,BL,,"Milk Products and Eggs Supplement, 1989.",,37.3,3.82,24.4,33.7,Tr,401,1662,0.0,,Tr,0.0,0.0,0.0,0.0,0.0,Tr,,0.0,,,21.10,,,,,,,,9.80,,,,1.00,,,,,,,100.0,Unknown,Unknown
12-176,"Cheese, Ricotta",Analysis and literature sources,BL,,"Milk Products and Eggs Supplement, 1989.",,72.1,1.48,9.4,11.0,2.0,144,599,Tr,,2.0,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,,,6.90,,,,,,,,2.70,,,,0.50,,,,,,,50.0,Unknown,Unknown
12-177,"Cheese, Roquefort",10 samples,BL,,"Milk Products and Eggs Supplement, 1989",,41.3,3.09,19.7,32.9,Tr,375,1552,0.0,,Tr,0.0,0.0,0.0,0.0,0.0,Tr,,0.0,,,20.70,,,,,,,,8.00,,,,1.50,,,,,,,90.0,Unknown,Unknown
12-178,"Cheese, Sage Derby","10 samples, proximates as Derby",BL,,"Milk Products and Eggs Supplement, 1989",,38.0,3.79,24.2,33.9,0.1,402,1667,0.0,,0.1,0.0,0.0,0.0,0.0,0.0,0.1,,0.0,,,21.20,,,,,,,,9.80,,,,1.00,,,,,,,100.0,Unknown,Unknown
12-551,"Cheese, spreadable, full fat, soft, white","20 samples, including Philadelphia and own brands",BL,12-364 ,"LGC, Nutrient analysis of cheese, 1999; and industry data, 2013. Vitamin K1 Bolton-Smith et al, Br J Nutr, 83, 2000",,66.3,0.83,5.3,24.4,3.0,252,1041,0.0,,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,69.23,15.97,,,,,23.61,5.44,26.27,6.06,2.09,0.48,3.34,0.77,,,,,3.89,0.90,72.0,Unknown,Unknown
12-538,"Cheese, spreadable, medium fat, soft, white","20 samples, including Philadelphia light and own brands",BL,12-365 ,"LGC, Nutrient analysis of cheese, 1999; and industry data, 2013. Fats, selenium, iodine, chlorine, water soluble vitamins and vitamin E all calculated from full fat spreadable soft cheese (12-364)",,74.4,1.54,9.8,11.2,3.5,153,637,0.0,0.0,3.5,0.0,,0.0,0.0,0.0,3.5,0.0,0.0,0.0,,7.35,,,,,,,,2.75,,,,0.34,,,,,,0.48,33.0,Unknown,Unknown
12-541,"Cheese, spreadable, soft white, low fat",18 samples of extra light soft cheese spreads,BL,12-366 ,"Data from LGC 'Nutrient analysis of cheese' 1999, Food Surveillance Information Sheet No.196. Fats, inorganics and water soluble vitamins calculated from full fat spreadable cheese. Renamed for IDS.",,78.4,1.87,11.9,3.6,5.0,99,416,0.0,0.0,5.0,0.0,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,,2.40,,,,,,,,0.90,,,,0.10,,,,,,0.10,10.6,Unknown,Unknown
12-367,"Cheese, Stilton, blue",20 samples,BL,12-180 12-867 50-249 ,"Reviewed 2013. LGC, Nutrient analysis of cheese, 1999",,38.0,3.72,23.7,35.0,0.1,410,1698,0.0,,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,67.93,23.02,,,,,23.91,8.11,27.27,9.16,2.23,0.76,3.57,1.22,,,,,4.45,1.51,95.0,Unknown,Unknown
12-181,"Cheese, Stilton, white",3-10 samples,BL,,"Milk Products and Eggs Supplement, 1989",,45.8,3.12,19.9,31.3,0.1,362,1498,0.0,,0.1,0.0,0.0,0.0,0.0,0.0,0.1,,0.0,,,19.60,,,,,,,,9.10,,,,0.90,,,,,,,90.0,Unknown,Unknown
12-489,"Cheese, Wensleydale","9 samples, sampled in spring and autumn",BL,12-182 ,"LGC, Nutrient analysis of cheese, 1999",,41.6,3.72,23.7,31.8,0.1,381,1581,0.0,,0.1,0.0,,0.0,0.0,0.0,0.1,,0.0,0.0,,19.70,,,,,,,,9.10,,,,0.90,,,,,,1.44,90.0,Unknown,Unknown
12-486,"Cheese, White Cheshire","9 samples, sampled in spring and autumn",BL,12-145 ,"LGC, Nutrient analysis of cheese, 1999",,40.7,3.66,23.4,31.8,0.1,380,1576,0.0,,0.1,0.0,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,67.16,21.23,2.67,0.84,0.92,0.30,24.44,7.73,27.63,8.74,2.20,0.69,4.40,1.38,64.56,20.40,2.60,0.83,4.59,1.45,90.0,Unknown,Unknown
12-368,"Cheese, white, average","Average of Cheshire, Lancashire and Wensleydale",BL,12-183 50-250 ,"LGC, Nutrient analysis of cheese, 1999",,41.1,3.72,23.7,31.8,0.1,381,1580,0.0,,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,,21.10,,,,,,,,7.85,,,,0.70,,,,,,N,90.0,Unknown,Unknown
