Food_Code,Food_Name,Description,Food_Group,Previous,Main data references,Footnote,Water (g),Total nitrogen (g),Protein (g),Fat (g),Carbohydrate (g),Energy (kcal) (kcal),Energy (kJ) (kJ),Starch (g),Oligosaccharide (g),Total sugars (g),Glucose (g),Galactose (g),Fructose (g),Sucrose (g),Maltose (g),Lactose (g),Alcohol (g),NSP (g),AOAC fibre (g),Satd FA /100g FA (g),Satd FA /100g fd (g),n-6 poly /100g FA (g),n-6 poly /100g food (g),n-3 poly /100g FA (g),n-3 poly /100g food (g),cis-Mono FA /100g FA (g),cis-Mono FA /100g Food (g),Mono FA/ 100g FA (g),Mono FA /100g food (g),cis-Polyu FA /100g FA (g),cis-Poly FA /100g Food (g),Poly FA /100g FA (g),Poly FA /100g food (g),Sat FA excl Br /100g FA (g),Sat FA excl Br /100g food (g),Branched chain FA /100g FA (g),Branched chain FA /100g food (g),Trans FAs /100g FA (g),Trans FAs /100g food (g),Cholesterol (mg),Food_Category,Super_Category
13-633,"Beetroot, cooked in unsalted water","11 samples, UK and Dutch, including fresh and ready-cooked vacuum packed beetroot, no added vinegar. For fresh samples, top and root trimmed, peeled. Boiled for 1-2 hours",DG,13-539,"PHE, Nutrient analysis of fresh and processed fruit and vegetables with respect to fibre, 2017",,85.3,0.26,1.6,0.3,11.6,53,224,0.7,,10.9,0.2,0,0.2,10.5,0,0,0,1.9,2.6,,0.05,,,,,,,,0.06,,,,0.12,,,,,,0,0,Unknown,Unknown
13-166,"Beetroot, pickled, drained","10 samples, 5 brands. Whole and sliced",DG,50-743 ,"Reviewed 2013. LGC, Fruit and vegetables, 1989-1990",,88.6,0.19,1.2,0.2,5.6,28,117,Tr,,5.6,0.6,0.0,0.6,4.4,0.0,0.0,0.0,1.7,N,,Tr,,,,,,,,Tr,,,,0.10,,,,,,0.00,0.0,Unknown,Unknown
13-164,"Beetroot, raw","Top and root trimmed, peeled",DG,50-741 ,"IFR, The nutritional composition of retail vegetables in the UK, 1984-1987",,87.1,0.27,1.7,0.1,7.6,36,154,0.6,,7.0,0.2,0.0,0.1,6.7,0.0,0.0,0.0,1.9,,,Tr,,,,,,,,Tr,,,,0.10,,,,,,0.00,0.0,Unknown,Unknown
13-168,"Breadfruit, boiled in unsalted water",Literature sources,DG,,"Vegetables, Herbs and Spices Supplement, 1991",,64.7,0.26,1.6,0.4,29.0,119,506,27.5,,1.5,N,0.0,N,N,0.0,0.0,,N,,,N,,,,,,,,N,,,,N,,,,,,,0.0,Unknown,Unknown
13-167,"Breadfruit, raw",Literature sources,DG,,"Vegetables, Herbs and Spices Supplement, 1991",,71.9,0.33,1.3,0.3,23.1,95,403,21.9,,1.2,N,0.0,N,N,0.0,0.0,,N,,,N,,,,,,,,N,,,,N,,,,,,,0.0,Unknown,Unknown
13-583,"Broccoli, green, boiled in salted water","22 samples, autumn and winter, UK grown and imported, pre-packed and loose",DG,13-171 ,"DH, Nutrient analysis of fresh and processed fruit and vegetables, 2013",,90.8,0.52,3.3,0.5,2.8,28,120,0.7,0.5,1.6,0.8,Tr,0.8,Tr,0.0,0.0,0.0,2.3,2.8,,0.12,,,,,,,,0.05,,,,0.20,,,,,,Tr,0.0,Unknown,Unknown
13-503,"Broccoli, green, boiled in unsalted water","As raw, boiled for 3-8 minutes, Calabrese",DG,13-172 ,"DH, Nutrient analysis of fruit and vegetables, 2013",,90.8,0.52,3.3,0.5,2.8,28,120,0.7,0.5,1.6,0.8,Tr,0.8,Tr,0.0,0.0,,2.3,2.8,,0.12,,,,,,,,0.05,,,,0.20,,,,,,Tr,0.0,Unknown,Unknown
13-502,"Broccoli, green, raw","22 samples, autumn and winter, UK grown and imported, pre-packed and loose, Calabrese",DG,13-170 ,"DH, Nutrient analysis of fruit and vegetables, 2013",,88.2,0.69,4.3,0.6,3.2,34,146,0.6,0.7,1.9,0.7,Tr,1.2,Tr,0.0,0.0,0.0,2.5,4.0,30.83,0.15,,0.08,,0.17,13.42,0.06,,0.07,52.42,0.25,,0.25,,,,,0.69,Tr,0.0,Unknown,Unknown
13-504,"Broccoli, green, steamed","As raw, steamed for 3-9 minutes, Calabrese",DG,,"DH, Nutrient analysis of fruit and vegetables, 2013",,88.4,0.66,4.1,0.5,3.5,34,142,0.8,0.7,2.0,0.8,Tr,0.9,0.3,0.0,0.0,0.0,2.6,3.8,,0.12,,,,,,,,0.05,,,,0.20,,,,,,Tr,0.0,Unknown,Unknown
13-176,"Broccoli, purple sprouting, boiled in unsalted water",Based on boiled in salted water,DG,,"IFR, The nutritional composition of retail vegetables in the UK, 1984-1987",,91.9,0.33,2.1,0.6,1.3,19,80,0.1,,0.9,0.3,0.0,0.5,0.1,0.0,0.0,,2.3,,,0.10,,,,,,,,Tr,,,,0.30,,,,,,,0.0,Unknown,Unknown
13-174,"Broccoli, purple sprouting, raw",Tough stems and coarse leaves removed,DG,,"IFR, The nutritional composition of retail vegetables in the UK, 1984-1987",,85.7,0.63,3.9,1.1,2.6,35,148,0.2,,2.1,0.7,0.0,1.1,0.3,0.0,0.0,,3.5,,,0.20,,,,,,,,0.10,,,,0.60,,,,,,,0.0,Unknown,Unknown
13-630,"Brussels sprouts, boiled in unsalted water","11 samples, UK, including standard, peeled and baby. Base trimmed and outer leaves removed, boiled for 4-10 minutes",DG,13-179,"PHE, Nutrient analysis of fresh and processed fruit and vegetables with respect to fibre, 2017",,85.8,0.5,3.1,0.4,4.2,32,135,0.3,0.2,3.7,0.6,0,0.5,2.6,0,0,0,3.1,3.2,,0.09,,,,,,,,0.03,,,,0.22,,,,,,0,0,Unknown,Unknown
13-177,"Brussels sprouts, raw","Base trimmed, outer leaves removed",DG,50-746 ,"Reviewed 2013. IFR, The nutritional composition of retail vegetables in the UK, 1984-1987. Vitamin K1 from Bolton-Smith et al Br.J. Nutr.83, 2000",,84.3,0.56,3.5,1.4,4.1,42,177,0.8,0.2,3.1,1.1,0.0,1.3,0.7,0.0,0.0,0.0,4.1,N,,0.30,,,,,,,,0.10,,,,0.70,,,,,,0.00,0.0,Unknown,Unknown
13-581,"Cabbage, average, boiled in unsalted water",Average of green and white cabbage,DG,,"DH, Nutrient analysis of fruit and vegetables, 2013",,92.6,0.19,1.1,0.2,2.8,17,70,0.0,,2.8,1.3,Tr,1.1,0.3,0.0,0.0,,2.0,2.2,,0.02,,,,,,,,Tr,,,,0.09,,,,,,0.00,0.0,Unknown,Unknown
13-582,"Cabbage, average, raw",Average of white (13-509) and green (13-510) cabbage,DG,13-468 ,"DH, Nutrient analysis of fruit and vegetables, 2013",,89.3,0.28,1.8,0.2,4.4,26,108,0.0,,4.4,2.2,Tr,1.9,0.3,0.0,0.0,0.0,2.3,3.5,,0.02,,,,,,,,Tr,,,,0.10,,,,,,0.00,0.0,Unknown,Unknown
13-187,"Cabbage, Chinese, raw","Base trimmed, outer leaves removed",DG,,"IFR, The nutritional composition of retail vegetables in the UK, 1984-1987",,95.4,0.16,1.0,0.2,1.4,12,49,Tr,,1.4,0.8,0.0,0.6,Tr,0.0,0.0,,1.2,,,Tr,,,,,,,,Tr,,,,0.10,,,,,,,0.0,Unknown,Unknown
13-511,"Cabbage, green, boiled in unsalted water","As raw, boiled for 4-8 minutes",DG,13-444 ,"DH, Nutrient analysis of fruit and vegetables, 2013",,91.9,0.24,1.5,0.2,2.3,17,70,0.0,,2.3,1.0,Tr,0.9,0.4,0.0,0.0,0.0,2.6,2.2,,0.04,,,,,,,,Tr,,,,0.13,,,,,,0.00,0.0,Unknown,Unknown
13-510,"Cabbage, green, raw","22 samples, autumn and winter, UK grown and imported, pre-packed and loose",DG,13-468 ,"DH, Nutrient analysis of fruit and vegetables, 2013",,88.4,0.38,2.4,0.2,4.1,27,114,0.0,,4.1,2.0,Tr,1.8,0.3,0.0,0.0,0.0,2.7,4.1,,0.04,,,,,,,,Tr,,,,0.12,,,,,,0.00,0.0,Unknown,Unknown
13-540,"Cabbage, red, boiled in unsalted water","Outer leaves and stem removed. Shredded and boiled 19 minutes, based on boiled in salted water",DG,,"Reviewed 2013. IFR, The nutritional composition of retail vegetables in the UK, 1984-1987",,92.6,0.12,0.8,0.3,2.3,15,61,0.1,0.2,2.0,0.9,0.0,0.9,0.2,0.0,0.0,,2.0,2.3,,Tr,,,,,,,,Tr,,,,0.20,,,,,,0.00,0.0,Unknown,Unknown
13-190,"Cabbage, red, raw",Outer leaves and stem removed,DG,,"IFR, The nutritional composition of retail vegetables in the UK, 1984-1987",,90.7,0.17,1.1,0.3,3.7,21,89,0.1,,3.3,1.5,0.0,1.4,0.4,0.0,0.0,,2.5,2.9,,Tr,,,,,,,,Tr,,,,0.20,,,,,,,0.0,Unknown,Unknown
13-584,"Cabbage, white, boiled in unsalted water",Calculated from 13-509 using dry matter weights,DG,,"DH, Nutrient analysis of fruit and vegetables, 2013",,93.2,0.13,0.8,0.1,3.2,16,69,0.0,,3.2,1.6,0.0,1.4,0.2,0.0,0.0,0.0,1.4,2.1,,Tr,,,,,,,,Tr,,,,0.05,,,,,,0.00,0.0,Unknown,Unknown
13-509,"Cabbage, white, raw","19 samples, autumn and winter, UK grown and imported, pre-packed and loose",DG,13-445 ,"DH, Nutrient analysis of fruit and vegetables, 2013",,90.1,0.19,1.2,0.1,4.8,24,101,0.0,,4.8,2.4,Tr,2.1,0.3,0.0,0.0,0.0,2.0,3.0,,Tr,,,,,,,,Tr,,,,0.08,,,,,,0.00,0.0,Unknown,Unknown
13-607,Carrot juice,"7 samples, 3 brands. Bottles and cartons",DG,13-199 ,"LGC, Fruit and vegetables, 1989-1990; industry data, 2014; and calculated from raw carrots",,92.3,0.08,0.5,0.1,5.7,24,103,Tr,,5.7,1.3,0.0,0.9,3.5,0.0,0.0,0.0,N,0.6,,Tr,,,,,,,,Tr,,,,Tr,,,,,,Tr,0.0,Unknown,Unknown
13-497,"Carrots, old, boiled in unsalted water","As raw, boiled for 5-10 minutes",DG,13-447 ,"DH, Nutrient analysis of fruit and vegetables, 2013",,90.0,0.08,0.5,0.5,6.0,29,123,0.3,0.2,5.5,0.9,Tr,0.7,3.9,0.0,0.0,0.0,2.1,2.8,,0.15,,,,,,,,0.16,,,,0.11,,,,,,Tr,0.0,Unknown,Unknown
13-498,"Carrots, old, microwaved","As raw, cooked for 3-8 minutes",DG,,"DH, Nutrient analysis of fruit and vegetables, 2013",,87.5,0.09,0.6,0.2,7.5,32,138,Tr,0.3,7.2,1.1,Tr,1.1,5.0,0.0,0.0,0.0,2.2,2.8,,0.06,,,,,,,,0.06,,,,0.04,,,,,,Tr,0.0,Unknown,Unknown
13-496,"Carrots, old, raw","22 samples, autumn and winter, UK grown, pre-packed and loose, top and tailed, peeled and not peeled",DG,13-446 ,"DH, Nutrient analysis of fruit and vegetables, 2013",,89.0,0.07,0.5,0.4,7.7,34,146,0.1,0.3,7.2,1.1,Tr,1.1,5.0,0.0,0.0,0.0,2.1,3.9,34.13,0.10,,0.07,,0.01,36.83,0.11,,0.11,26.52,0.08,,0.08,,,,,0.19,Tr,0.0,Unknown,Unknown
13-449,"Carrots, young, boiled in unsalted water","Ends trimmed, scrubbed, sliced and boiled 15 minutes",DG,13-205 50-757 ,"Reviewed 2013. IFR, The nutritional composition of retail vegetables in the UK, 1984-1987; carotenoids from LGC 'Determination of cis carotenoids in foodstuffs' 1997. Vitamin K1 from Bolton-Smith et al Br.J. Nutr.83, 2000",,90.7,0.09,0.6,0.4,4.4,22,93,0.2,Tr,4.2,1.3,0.0,1.1,1.8,0.0,0.0,0.0,2.3,N,,0.10,,,,,,,,Tr,,,,0.20,,,,,,0.00,0.0,Unknown,Unknown
13-565,"Carrots, young, canned in water, re-heated, drained","10 cans, 5 brands, no added salt",DG,,"LGC, Canned and other processed vegetable products survey, 1985; and industry data, 2013. Carotenoids from LGC 'Determination of cis carotenoids in foodstuffs' 1997",,91.9,0.09,0.5,0.3,4.2,20,87,0.4,0.1,3.7,0.8,0.0,0.7,2.2,0.0,0.0,0.0,1.9,2.6,,0.10,,,,,,,,Tr,,,,0.20,,,,,,0.00,0.0,Unknown,Unknown
13-448,"Carrots, young, raw","Ends trimmed, scrubbed",DG,13-023 50-756 ,"Reviewed 2013. IFR, The nutritional composition of retail vegetables in the UK, 1984-1987; carotenoids from LGC 'Determination of cis carotenoids in foodstuffs' 1997. Vitamin K1 from Bolton-Smith et al Br.J. Nutr.83, 2000",,88.8,0.11,0.7,0.5,6.0,30,125,0.2,0.2,5.6,1.7,0.0,1.5,2.4,0.0,0.0,0.0,2.4,N,,0.10,,,,,,,,Tr,,,,0.30,,,,,,0.00,0.0,Unknown,Unknown
13-209,"Cassava, baked",Literature sources and calculation from raw,DG,,"Vegetables, Herbs and Spices Supplement, 1991",,61.3,0.10,0.7,0.2,40.1,155,661,38.5,,1.6,0.2,0.0,0.1,1.1,0.1,0.0,,1.7,,,0.10,,,,,,,,0.10,,,,Tr,,,,,,,0.0,Unknown,Unknown
13-210,"Cassava, boiled in unsalted water",Literature sources and calculation from raw,DG,,"Vegetables, Herbs and Spices Supplement, 1991",,67.7,0.09,0.5,0.2,33.5,130,552,32.1,,1.4,0.2,0.0,0.1,1.0,0.1,0.0,,1.4,,,0.10,,,,,,,,0.10,,,,Tr,,,,,,,0.0,Unknown,Unknown
13-212,"Cassava, frozen, raw",5 samples (Proscana),DG,,"Vegetables, Herbs and Spices Supplement, 1991",,64.0,0.10,0.6,0.2,36.3,140,599,35.3,,1.0,0.1,0.0,0.1,0.7,0.1,0.0,,1.6,,,0.10,,,,,,,,0.10,,,,Tr,,,,,,,0.0,Unknown,Unknown
13-208,"Cassava, raw",Literature sources,DG,,"Vegetables, Herbs and Spices Supplement, 1991",,64.5,0.10,0.6,0.2,36.8,142,607,35.3,,1.5,0.2,0.0,0.1,1.1,0.1,0.0,,1.6,,,0.10,,,,,,,,0.10,,,,Tr,,,,,,,0.0,Unknown,Unknown
13-211,"Cassava, steamed",Literature sources and calculation from raw,DG,,"Vegetables, Herbs and Spices Supplement, 1991",,64.5,0.10,0.6,0.2,36.8,142,607,35.3,,1.5,0.2,0.0,0.1,1.1,0.1,0.0,,1.6,,,0.10,,,,,,,,0.10,,,,Tr,,,,,,,0.0,Unknown,Unknown
13-513,"Cauliflower, boiled in unsalted water","As raw, boiled for 4-8 minutes",DG,13-217 ,"DH, Nutrient analysis of fruit and vegetables, 2013",,92.3,0.31,1.9,0.9,3.5,29,122,Tr,1.1,2.4,0.9,Tr,1.0,0.5,0.0,0.0,0.0,1.6,1.9,,0.20,,,,,,,,0.10,,,,0.50,,,,,,0.00,0.0,Unknown,Unknown
13-512,"Cauliflower, raw","22 samples, autumn and winter, UK grown and imported, pre-packed and loose",DG,13-215 ,"DH, Nutrient analysis of fruit and vegetables, 2013",,91.1,0.40,2.5,0.4,4.4,30,128,0.2,1.3,2.9,1.2,Tr,1.3,0.4,0.0,0.0,0.0,1.8,1.8,,0.09,,,,,,,,0.04,,,,0.22,,,,,,0.00,0.0,Unknown,Unknown
13-585,"Celeriac, boiled in unsalted water","As raw; diced and boiled 20 minutes, calculated from boiled in salted water",DG,,"IFR, The nutritional composition of retail vegetables in the UK, 1984-1987",,90.3,0.15,0.9,0.5,1.9,15,62,0.4,,1.5,0.2,0.0,0.3,1.0,0.0,0.0,0.0,3.2,N,,N,,,,,,,,N,,,,N,,,,,,0.00,0.0,Unknown,Unknown
13-219,"Celeriac, raw","Top and root trimmed, peeled",DG,,"IFR, The nutritional composition of retail vegetables in the UK, 1984-1987",,88.8,0.20,1.2,0.4,2.3,18,73,0.5,,1.8,0.3,0.0,0.4,1.2,0.0,0.0,,3.7,,,N,,,,,,,,N,,,,N,,,,,,,0.0,Unknown,Unknown
13-637,"Celery, boiled in unsalted water","Calculated from raw. Water analysed, 2017. 11 samples, UK, including whole heads, hearts and sticks, stem only. Sliced and boiled for 5-10 minutes",DG,13-544,"PHE, Nutrient analysis of fresh and processed fruit and vegetables with respect to fibre, 2017",,97.1,0.04,0.3,0.1,0.8,5.1,21,Tr,,0.8,0.6,0,0.2,Tr,0,0,0,0.6,0.8,,Tr,,,,,,,,0.02,,,,0.04,,,,,,0,0,Unknown,Unknown
13-636,"Celery, raw","11 samples, UK, including whole heads, hearts and sticks, stem only",DG,13-451,"PHE, Nutrient analysis of fresh and processed fruit and vegetables with respect to fibre, 2017",,94.8,0.08,0.5,0.1,1.4,9,36,Tr,,1.4,1,0,0.4,Tr,0,0,0,1.1,1.5,,Tr,,,,,,,,0.03,,,,0.07,,,,,,0,0,Unknown,Unknown
13-224,"Chard, Swiss, boiled in unsalted water",Literature sources,DG,,"Haytowitz and Matthews (1984) Composition of foods: vegetables and vegetable products, raw, processed and prepared, Agricultural Handbook No. 8-11",,92.7,0.30,1.9,0.1,3.2,20,84,2.8,,0.4,0.2,0.0,0.2,Tr,0.0,0.0,,N,,,Tr,,,,,,,,Tr,,,,Tr,,,,,,,0.0,Unknown,Unknown
13-223,"Chard, Swiss, raw",Literature sources,DG,,"Haytowitz and Matthews (1984) Composition of foods: vegetables and vegetable products, raw, processed and prepared, Agricultural Handbook No. 8-11",,92.7,0.29,1.8,0.2,2.9,19,81,2.3,,0.6,0.4,0.0,0.2,Tr,0.0,0.0,,N,,,Tr,,,,,,,,Tr,,,,0.10,,,,,,,0.0,Unknown,Unknown
13-586,"Chicory, pale variety, boiled in unsalted water","Cichorium intybus. Stem and inner leaves. Boiled for 7 minutes, based on boiled in salted water",DG,,"IFR, The nutritional composition of retail vegetables in the UK, 1984-1987",,94.8,0.10,0.6,0.3,2.1,7,31,0.1,,0.5,0.2,0.0,0.3,Tr,0.0,0.0,0.0,1.1,N,,0.10,,,,,,,,Tr,,,,0.10,,,,,,0.00,0.0,Unknown,Unknown
