Food_Code,Food_Name,Description,Food_Group,Previous,Main data references,Footnote,Water (g),Total nitrogen (g),Protein (g),Fat (g),Carbohydrate (g),Energy (kcal) (kcal),Energy (kJ) (kJ),Starch (g),Oligosaccharide (g),Total sugars (g),Glucose (g),Galactose (g),Fructose (g),Sucrose (g),Maltose (g),Lactose (g),Alcohol (g),NSP (g),AOAC fibre (g),Satd FA /100g FA (g),Satd FA /100g fd (g),n-6 poly /100g FA (g),n-6 poly /100g food (g),n-3 poly /100g FA (g),n-3 poly /100g food (g),cis-Mono FA /100g FA (g),cis-Mono FA /100g Food (g),Mono FA/ 100g FA (g),Mono FA /100g food (g),cis-Polyu FA /100g FA (g),cis-Poly FA /100g Food (g),Poly FA /100g FA (g),Poly FA /100g food (g),Sat FA excl Br /100g FA (g),Sat FA excl Br /100g food (g),Branched chain FA /100g FA (g),Branched chain FA /100g food (g),Trans FAs /100g FA (g),Trans FAs /100g food (g),Cholesterol (mg),Food_Category,Super_Category
16-185,"Jackfish, raw",Data from Seafish Industry Authority and literature sources,JC,,"Fish and Fish Products Supplement, 1993",,71.9,3.47,21.7,2.4,0.0,108,458,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,N,,,,,,,,N,,,,N,,,,,,,54.0,Unknown,Unknown
16-398,"Kippers, flesh only, boil in the bag, with butter, cooked","9 samples, 7 products, frozen and chilled",JC,16-190 ,"DH, Nutrient analysis of fish and fish products, 2013",,63.6,2.98,18.6,13.2,Tr,193,805,0.0,0.0,Tr,0.0,,0.0,0.0,0.0,Tr,0.0,0.0,0.0,24.89,2.96,,0.23,,2.19,48.73,5.79,,5.81,20.40,2.42,,2.42,,,,,0.14,0.02,71.0,Unknown,Unknown
16-397,"Kippers, flesh only, grilled","7 samples, 7 products, frozen and chilled",JC,16-188 ,"DH, Nutrient analysis of fish and fish products, 2013",,58.6,3.47,21.7,17.6,0.0,245,1020,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.64,3.74,,0.32,,3.35,46.62,7.38,,7.39,23.13,3.66,,3.66,,,,,0.06,0.01,65.0,Unknown,Unknown
16-476,"Kippers, flesh only, grilled, fillets weighed with bones and skin",Calculated from 16-397 using edible conversion factor of 0.89,JC,16-189 ,"DH, Nutrient analysis of fish and fish products, 2013",,52.2,3.10,19.3,15.7,0.0,219,909,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.33,,0.28,,2.98,,6.57,,6.58,,3.26,,3.26,,,,,,0.01,58.2,Unknown,Unknown
16-394,"Mackerel, flesh only, grilled","7 samples, 7 products, frozen and chilled",JC,16-325 ,"DH, Nutrient analysis of fish and fish products, 2013",,53.8,3.25,20.3,22.4,0.0,283,1174,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.31,5.10,,0.53,,4.83,41.15,8.30,,8.31,26.59,5.36,,5.36,,,,,0.10,0.02,75.0,Unknown,Unknown
16-479,"Mackerel, flesh only, grilled, fillets weighed with bones and skin",Calculated from 16-394 using 0.98 edible conversion factor,JC,,"DH, Nutrient analysis of fish and fish products, 2013",,52.7,3.18,19.9,22.0,0.0,278,1152,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.00,,0.52,,4.73,,8.13,,8.14,,5.25,,5.25,,,,,,0.02,73.5,Unknown,Unknown
16-393,"Mackerel, flesh only, raw","7 samples, 7 products, frozen and chilled",JC,16-324 ,"DH, Nutrient analysis of fish and fish products, 2013",,61.9,2.88,18.0,17.9,0.0,233,968,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.92,3.85,,0.41,,4.05,41.46,6.68,,6.69,27.70,4.46,,4.46,,,,,0.11,0.02,60.0,Unknown,Unknown
16-414,"Mackerel, flesh only, smoked","11 samples, 11 products, flesh only",JC,16-196 ,"DH, Nutrient analysis of fish and fish products, 2013",,50.9,3.38,21.1,24.1,0.0,301,1250,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,23.22,5.04,,0.58,,5.57,42.99,9.33,,9.35,28.31,6.14,,6.14,,,,,0.10,0.02,63.0,Unknown,Unknown
16-199,"Orange roughy, raw",Literature sources,JC,,"Fish and Fish Products Supplement, 1993",,75.9,2.35,14.7,7.0,0.0,126,527,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.30,,,,,,,,5.90,,,,0.10,,,,,,,20.0,Unknown,Unknown
16-484,"Salmon, farmed, flesh only, grilled, weighed with bones and skin",Calculated from 16-357 using edible conversion factor of 0.87,JC,16-345 ,"Direct Laboratories, Nutrient analysis catch up project, 2003",,52.5,3.43,21.4,13.6,0.0,208,867,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,Tr,Tr,,2.57,,0.69,,2.88,,5.38,,5.38,,3.62,,3.62,,2.50,,0.07,,Tr,62.5,Unknown,Unknown
16-483,"Salmon, farmed, flesh only, steamed, fillets weighed with bones and skin",Calculated from 16-358 using edible conversion factor of 0.87,JC,16-206 ,"Direct Laboratories, Nutrient analysis catch up project, 2003",,51.2,3.29,20.5,16.1,0.0,227,944,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,Tr,Tr,,3.04,,0.82,,3.42,,6.38,,6.38,,4.29,,4.29,,2.96,,0.08,,Tr,74.1,Unknown,Unknown
16-420,"Salmon, pink, canned in brine, drained","9 samples, 7 products, large bones removed. Includes skin and some bones",JC,16-346 ,"DH, Nutrient analysis of fish and fish products, 2013",,71.4,3.78,23.6,4.8,0.0,138,579,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.28,0.92,,0.11,,1.34,39.66,1.71,,1.72,33.54,1.45,,1.45,,,,,0.15,0.01,61.0,Unknown,Unknown
16-418,"Salmon, red, canned in brine, drained","10 samples, 10 products, large bones removed. Includes skin and some bones",JC,16-211 ,"DH, Nutrient analysis of fish and fish products, 2013",,66.5,3.76,23.5,7.3,0.0,160,670,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,21.73,1.43,,0.15,,1.65,45.84,3.01,,3.02,27.33,1.80,,1.80,,,,,0.17,0.01,62.0,Unknown,Unknown
16-419,"Salmon, red, canned in brine, skinless and boneless, drained","4 samples, 3 products",JC,16-210 ,"DH, Nutrient analysis of fish and fish products, 2013",,68.5,3.71,23.2,6.7,0.0,153,642,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,21.20,1.28,,0.15,,1.50,45.64,2.75,,2.76,27.37,1.65,,1.65,,,,,0.18,0.01,61.0,Unknown,Unknown
16-412,"Salmon, smoked (cold-smoked)","11 samples, 11 products. Salmon that is cured using salt and then smoked at low temperature; most smoked salmon is cold-smoked",JC,16-207 ,"DH, Nutrient analysis of fish and fish products, 2013",,64.5,3.65,22.8,10.1,0.5,184,769,0.0,0.0,0.5,Tr,0.0,Tr,Tr,0.5,0.0,0.0,0.0,0.0,23.60,2.15,,0.66,,2.18,34.05,3.10,,3.11,31.26,2.84,,2.84,,,,,0.09,0.01,45.0,Unknown,Unknown
16-413,"Salmon, smoked (hot-smoked)","7 samples, 7 products. Salmon that has been smoked over heat, flesh only",JC,,"DH, Nutrient analysis of fish and fish products, 2013",,60.1,4.06,25.4,8.8,1.3,186,778,0.0,0.0,1.3,Tr,0.0,Tr,0.8,0.4,0.0,0.0,0.0,0.0,24.44,1.94,,0.64,,2.28,33.21,2.63,,2.63,36.82,2.92,,2.92,,,,,0.08,0.01,72.0,Unknown,Unknown
16-485,"Salmon, wild, baked",Calculated from 16-360 using 16.7% weight loss,JC,,"Direct Laboratories, Nutrient analysis catch up project, 2003",,61.0,4.24,26.5,12.1,0.0,215,898,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.53,,0.31,,2.64,,4.86,,4.86,,3.00,,3.00,,2.48,,0.05,,0.00,61.1,Unknown,Unknown
16-486,"Salmon, wild, grilled",Calculated from 16-360 using 14.6% weight loss,JC,,"Direct Laboratories, Nutrient analysis catch up project, 2003",,61.9,4.14,25.9,11.8,0.0,210,877,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.47,,0.30,,2.58,,4.75,,4.75,,2.93,,2.93,,2.43,,0.05,,0.00,59.7,Unknown,Unknown
16-487,"Salmon, wild, steamed",Calculated from 16-360 using 12.7% weight loss,JC,,"Direct Laboratories, Nutrient analysis catch up project, 2003",,62.8,4.04,25.3,11.6,0.0,206,859,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.42,,0.30,,2.52,,4.64,,4.64,,2.86,,2.86,,2.37,,0.05,,0.00,58.3,Unknown,Unknown
16-424,"Sardines, canned in brine, drained","6 samples, 5 products",JC,16-328 ,"DH, Nutrient analysis of fish and fish products, 2013",,66.1,3.54,22.1,9.1,0.0,170,712,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,31.92,2.61,,0.23,,2.50,27.98,2.29,,2.30,33.31,2.73,,2.73,,,,,0.14,0.01,66.0,Unknown,Unknown
16-440,"Sardines, canned in olive oil, drained",Calculated from 16-424 and 17-038,JC,,"DH, Nutrient analysis of fish and fish products, 2013",,58.6,3.73,23.3,14.1,0.0,220,918,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.33,,0.60,,2.54,,5.94,,5.95,,3.14,,3.14,,,,,,0.01,66.0,Unknown,Unknown
16-439,"Sardines, canned in sunflower oil, drained","Calculated from 16-424, sunflower oil  and industry data, 2013",JC,16-329 ,"DH, Nutrient analysis of fish and fish products, 2013",,58.6,3.73,23.3,14.1,0.0,220,918,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.21,,3.39,,2.51,,3.32,,3.33,,5.89,,5.89,,,,,,0.01,66.0,Unknown,Unknown
16-422,"Sardines, canned in tomato sauce, whole contents","9 samples, 8 products",JC,16-217 ,"DH, Nutrient analysis of fish and fish products, 2013",,67.3,2.96,18.5,10.8,0.9,175,729,Tr,,0.9,0.3,0.0,0.6,Tr,0.0,0.0,0.0,Tr,Tr,29.73,2.89,,0.51,,2.98,27.77,2.70,,2.71,35.94,3.49,,3.49,,,,,0.12,0.01,71.0,Unknown,Unknown
16-438,"Sardines, flesh only, grilled",Calculated from raw (analytical data 2010-2011) using weight loss on cooking,JC,,"Nutrient analysis of fish and fish products, 2013",,67.2,4.06,25.4,7.8,0.0,172,720,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.35,,0.31,,1.69,,2.30,,2.31,,2.00,,2.00,,,,,,0.01,65.1,Unknown,Unknown
16-488,"Sardines, flesh only, grilled, weighed with skin and bones",Calculated from 16-438 using edible conversion factor of 0.63,JC,,"DH, Nutrient analysis of fish and fish products, 2013",,42.3,2.56,16.0,4.9,0.0,108,453,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.48,,0.19,,1.06,,1.45,,1.46,,1.26,,1.26,,,,,,0.01,41.0,Unknown,Unknown
16-401,"Sardines, flesh only, raw","6 samples, 5 products, frozen and chilled",JC,,"DH, Nutrient analysis of fish and fish products, 2013",,74.4,3.17,19.8,6.1,0.0,134,562,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.36,1.83,4.40,0.24,24.00,1.32,32.71,1.80,32.71,1.80,28.40,1.56,28.40,1.56,,,,,0.13,0.01,51.0,Unknown,Unknown
16-219,"Sprats, fried","Analysis and calculation from raw; fish without heads, deep fried",JC,,"LGC, Nutritional survey fish and fish products, 1986-1987",,36.6,3.98,24.9,35.0,0.0,415,1718,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,5.30,,,,,,,,14.00,,,,14.20,,,,,,,125.0,Unknown,Unknown
16-220,"Sprats, fried, weighed with bones",Calculated from fried 16-219,JC,,"LGC, Nutritional survey fish and fish products, 1986-1987",,22.0,2.39,14.9,21.0,0.0,249,1031,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,3.20,,,,,,,,8.40,,,,8.50,,,,,,,74.0,Unknown,Unknown
16-218,"Sprats, raw","10 samples from assorted outlets, purchased whole",JC,392,"LGC, Nutritional survey fish and fish products, 1986-1987",,66.3,2.93,18.3,11.0,0.0,172,718,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,2.20,3.10,0.31,27.10,2.68,47.20,4.67,,4.70,30.70,3.04,,3.00,21.70,2.15,0.40,0.04,0.00,0.00,93.0,Unknown,Unknown
16-222,"Swordfish, flesh only, grilled","Calculated from raw, steaks",JC,,"Fish and Fish Products Supplement, 1993",,75.5,3.67,22.9,5.2,0.0,139,583,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,1.20,,,,,,,,2.10,,,,1.40,,,,,,0.00,52.0,Unknown,Unknown
16-223,"Swordfish, flesh only, grilled, weighed with bones and skin",Calculated from grilled 16-222,JC,,"Fish and Fish Products Supplement, 1993",,67.2,3.27,20.4,4.6,0.0,123,519,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,1.10,,,,,,,,1.90,,,,1.20,,,,,,,46.0,Unknown,Unknown
16-221,"Swordfish, flesh only, raw",Data from the Seafish Industry Authority and literature sources,JC,,"Fish and Fish Products Supplement, 1993",,80.8,2.88,18.0,4.1,0.0,109,458,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.90,,,,,,,,1.60,,,,1.10,,,,,,,41.0,Unknown,Unknown
16-224,"Trout, brown, raw",Analytical and literature sources,JC,,"Fish and Fish Products Supplement, 1993",,74.1,3.10,19.4,3.8,0.0,112,470,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,N,,,,,,,,N,,,,N,,,,,,,N,Unknown,Unknown
50-629,"Trout, brown, steamed",Flesh only,JC,,"MW4, 1978. Estimated values, cholesterol, Se and I from Fish and Fish Products Supplement, 1993",,70.6,3.76,23.5,4.5,0.0,135,566,0.0,,0.0,,,,,,,0.0,0.0,,,1.00,,,,,,,,1.60,,,,1.50,,,,,,,97.0,Unknown,Unknown
50-630,"Trout, brown, steamed, weighed with bones",Calculated from steamed 50-629,JC,,"MW4, 1978. Estimated values, cholesterol, Se and I from Fish and Fish Products Supplement, 1993",,46.5,2.48,15.5,3.0,0.0,89,375,0.0,,0.0,,,,,,,0.0,0.0,,,0.70,,,,,,,,1.10,,,,1.00,,,,,,,64.0,Unknown,Unknown
16-489,"Trout, rainbow, baked, flesh only, fillets weighed with bones and skin",Calculated from 16-396 using edible conversion factor of 0.87,JC,,"DH, Nutrient analysis of fish and fish products, 2013",,61.0,3.31,20.7,5.3,0.0,131,548,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.25,,0.39,,1.50,,1.35,,1.35,,1.88,,1.88,,,,,,0.01,60.0,Unknown,Unknown
16-396,"Trout, rainbow, flesh only, baked","9 samples, 9 products, frozen and chilled",JC,,"DH, Nutrient analysis of fish and fish products, 2013",,70.1,3.81,23.8,6.1,0.0,150,630,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.27,1.44,,0.44,,1.72,28.27,1.55,,1.55,39.36,2.16,,2.16,,,,,0.11,0.01,69.0,Unknown,Unknown
16-395,"Trout, rainbow, flesh only, raw","9 samples, 9 products, frozen and chilled",JC,16-225 ,"DH, Nutrient analysis of fish and fish products, 2013",,76.1,3.18,19.9,5.3,0.0,127,534,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.33,1.21,,0.40,,1.41,30.25,1.44,,1.45,37.84,1.80,,1.80,,,,,0.13,0.01,60.0,Unknown,Unknown
16-416,"Tuna, canned in brine, drained","11 samples, 10 products",JC,16-339 ,"DH, Nutrient analysis of fish and fish products, 2013",,74.3,3.98,24.9,1.0,0.0,109,460,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.83,0.30,,0.08,,0.32,18.93,0.17,,0.17,43.81,0.39,,0.39,,,,,0.10,Tr,47.0,Unknown,Unknown
16-417,"Tuna, canned in sunflower oil, drained","11 samples, 10 products",JC,16-230 ,"DH, Nutrient analysis of fish and fish products, 2013",,67.1,4.06,25.4,6.4,0.0,159,669,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.77,0.78,,3.43,,0.18,26.85,1.64,,1.64,59.12,3.62,,3.62,,,,,0.07,Tr,47.0,Unknown,Unknown
16-400,"Tuna, flesh only, baked","9 samples, 9 products, frozen and chilled",JC,,"DH, Nutrient analysis of fish and fish products, 2013",,68.2,5.17,32.3,0.8,0.0,136,579,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.88,0.29,6.75,0.05,15.24,0.11,33.35,0.24,33.58,0.24,21.99,0.16,21.99,0.16,,,,,0.24,Tr,40.1,Unknown,Unknown
16-399,"Tuna, flesh only, raw","9 samples, 9 products, frozen and chilled",JC,16-228 ,"DH, Nutrient analysis of fish and fish products, 2013",,74.9,4.03,25.2,0.7,0.0,107,454,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.03,0.21,5.74,0.04,14.90,0.09,30.16,0.19,30.48,0.19,20.60,0.13,20.60,0.13,,,,,0.33,Tr,35.1,Unknown,Unknown
16-231,"Whitebait, in flour, fried",Whole fish; rolled in flour and fried,JC,50-633 ,"MW4, 1978. Estimated values and fibre from Fish and Fish Products Supplement, 1993",,23.5,3.12,19.5,47.5,5.3,525,2174,5.2,,0.1,Tr,,Tr,Tr,Tr,0.0,0.0,0.2,,,N,,,,,,,,N,,,,N,,,,,,N,N,Unknown,Unknown
