Food_Code,Food_Name,Description,Food_Group,Previous,Main data references,Footnote,Water (g),Total nitrogen (g),Protein (g),Fat (g),Carbohydrate (g),Energy (kcal) (kcal),Energy (kJ) (kJ),Starch (g),Oligosaccharide (g),Total sugars (g),Glucose (g),Galactose (g),Fructose (g),Sucrose (g),Maltose (g),Lactose (g),Alcohol (g),NSP (g),AOAC fibre (g),Satd FA /100g FA (g),Satd FA /100g fd (g),n-6 poly /100g FA (g),n-6 poly /100g food (g),n-3 poly /100g FA (g),n-3 poly /100g food (g),cis-Mono FA /100g FA (g),cis-Mono FA /100g Food (g),Mono FA/ 100g FA (g),Mono FA /100g food (g),cis-Polyu FA /100g FA (g),cis-Poly FA /100g Food (g),Poly FA /100g FA (g),Poly FA /100g food (g),Sat FA excl Br /100g FA (g),Sat FA excl Br /100g food (g),Branched chain FA /100g FA (g),Branched chain FA /100g food (g),Trans FAs /100g FA (g),Trans FAs /100g food (g),Cholesterol (mg),Food_Category,Super_Category
13-648,"Beans, broad, whole, boiled in unsalted water","11 samples, UK, fresh. Removed from pods and boiled for 3-10 minutes",DB,13-066,"PHE, Nutrient analysis of fresh and processed fruit and vegetables with respect to fibre, 2017",,70.2,1.44,9,1,12.3,91,387,11.2,Tr,1.1,Tr,0,Tr,1.1,0,0,0,5.4,9,,0.13,,,,,,,,0.13,,,,0.5,,,,,,0,0,Unknown,Unknown
13-064,"Beans, broad, whole, raw",Without pods,DB,,"IFR, The nutritional composition of retail vegetables in the UK, 1984-1987",,80.3,0.92,5.7,1.0,7.2,59,247,5.4,,1.3,0.1,0.0,0.3,0.9,0.0,0.0,,6.1,,,0.10,,,,,,,,0.10,,,,0.50,,,,,,,0.0,Unknown,Unknown
13-559,"Beans, butter, canned, re-heated, drained","10 cans, 5 brands, no added salt",DB,13-429 ,"Reviewed 2013. Vegetable, Herbs and Spice Supplement, 1991; and industry data, 2013. Selenium estimated from SAC 'Analysis of foods for Selenium' 1994 MAFF Project 2B006",,74.0,0.95,5.9,0.5,13.0,77,327,10.9,,1.1,Tr,0.0,Tr,1.1,0.0,0.0,0.0,4.6,N,,0.10,,,,,,,,Tr,,,,0.20,,,,,,0.00,0.0,Unknown,Unknown
13-663,"Beans, butter, dried, boiled in unsalted water","7 samples, 6 products, soaked and boiled for 25-75 minutes",DB,13-071,"PHE, Nutrient analysis of fresh and processed fruit and vegetables with respect to fibre, 2017",,64.9,1.3,8.1,1.1,16.8,105,447,15.4,Tr,1.4,Tr,0,Tr,1.4,0,0,0,5.2,11.2,,0.18,,,,,,,,Tr,,,,0.55,,,,,,0,0,Unknown,Unknown
13-070,"Beans, butter, dried, raw",Analysis and literature sources,DB,,"As Vegetables, Herbs and Spices Supplement, 1991 13-062",,11.6,3.06,19.1,1.7,52.9,290,1234,46.2,,3.6,Tr,0.0,Tr,3.6,0.0,0.0,,16.0,,,0.40,,,,,,,,0.10,,,,0.80,,,,,,,0.0,Unknown,Unknown
13-666,"Beans, cannellini, canned, re-heated, drained","10 samples, 7 products, canned in water, no added salt. Heated for 3-5 minutes before draining",DB,,"PHE, Nutrient analysis of fresh and processed fruit and vegetables with respect to fibre, 2017",,70,1.21,7.6,1.6,15.9,104,443,15.2,,0.7,Tr,0,Tr,0.7,0,0,0,6.1,6.8,,0.27,,,,,,,,0.27,,,,0.8,,,,,,Tr,0,Unknown,Unknown
13-670,"Beans, chick peas, canned, re-heated, drained","Fibre only analysed. 10 samples, 7 products, whole peas, canned in water, no added salt. Heated for 3-5 minutes before draining",DB,13-560,"PHE, Nutrient analysis of fresh and processed fruit and vegetables with respect to fibre, 2017",,62.3,1.35,8.4,3,18.3,129,547,17.6,Tr,0.7,Tr,0,Tr,0.7,0,0,0,4.3,7.1,,0.29,,,,,,,,0.57,,,,1.43,,,,,,Tr,0,Unknown,Unknown
13-077,"Beans, chick peas, Kabuli, split, dried, boiled in unsalted water",Soaked and boiled,DB,,"Vegetables, Herbs and Spices Supplement, 1991",,67.3,1.23,7.7,2.0,17.4,114,484,15.9,,1.0,Tr,0.0,0.1,0.9,0.0,0.0,,N,,,0.20,,,,,,,,0.40,,,,1.00,,,,,,,0.0,Unknown,Unknown
13-076,"Beans, chick peas, Kabuli, split, dried, raw",No seed coat. Literature sources,DB,,"Vegetables, Herbs and Spices Supplement, 1991",,12.2,3.63,22.7,5.4,49.6,325,1379,43.8,,2.6,Tr,0.0,0.2,2.4,0.0,0.0,,N,,,0.50,,,,,,,,1.10,,,,2.70,,,,,,,0.0,Unknown,Unknown
13-662,"Beans, chick peas, Kabuli, whole, dried, boiled in unsalted water","10 samples, 10 products, soaked and boiled for 45-100 minutes",DB,13-430,"PHE, Nutrient analysis of fresh and processed fruit and vegetables with respect to fibre, 2017",,62.3,1.35,8.4,3,18.3,129,547,17.6,Tr,0.7,Tr,0,Tr,0.7,0,0,0,4.3,10.6,,0.29,,,,,,,,0.57,,,,1.43,,,,,,Tr,0,Unknown,Unknown
13-074,"Beans, chick peas, Kabuli, whole, dried, raw",Analytical and literature sources.,DB,50-704 ,"LGC, Fruit and vegetables, 1989-1990. Vitamin K1 from Bolton-Smith et al Br.J. Nutr.83, 2000",,10.0,3.42,21.3,5.4,49.6,320,1355,43.8,,2.6,Tr,0.0,0.2,2.4,0.0,0.0,0.0,10.7,,,0.50,,,,,,,,1.10,,,,2.70,,,,,,Tr,0.0,Unknown,Unknown
13-080,"Beans, cluster, raw",5 samples. Ends trimmed,DB,,"Vegetables, Herbs and Spices Supplement, 1991",,87.0,0.42,2.6,0.1,3.0,23,96,0.1,,2.9,N,0.0,N,N,0.0,0.0,,N,,,Tr,,,,,,,,Tr,,,,Tr,,,,,,,0.0,Unknown,Unknown
13-667,"Beans, edamame, frozen, boiled in unsalted water","7 samples, 5 products, including shelled and in pods. Boiled for 3-6 minutes, pods discarded ",DB,,"PHE, Nutrient analysis of fresh and processed fruit and vegetables with respect to fibre, 2017",,68.3,2.13,12.2,7.6,6.5,142,593,3.9,Tr,2.6,Tr,0,0.1,1.3,1.2,0,0,N,5.9,14.04,0.85,38.34,2.33,6.83,0.42,40.05,2.44,40.12,2.44,45.15,2.74,45.15,2.74,13.96,0.85,0.08,Tr,0.04,Tr,0,Unknown,Unknown
13-515,"Beans, green, boiled in unsalted water","As raw, boiled for 3-6 minutes, not runner bean",DB,13-432 ,"DH, Nutrient analysis of fruit and vegetables, 2013",,89.6,0.33,2.1,0.3,4.0,26,108,0.9,,3.0,1.3,Tr,1.2,0.5,0.0,0.0,0.0,2.5,4.1,,0.06,,,,,,,,Tr,,,,0.18,,,,,,0.00,0.0,Unknown,Unknown
13-514,"Beans, green, raw","22 samples, autumn and winter, UK grown and imported, pre-packed and loose, including dwarf, fine and extra fine, not runner bean",DB,13-431 ,"DH, Nutrient analysis of fruit and vegetables, 2013",,91.3,0.33,2.1,0.4,3.1,24,102,1.0,,2.2,0.8,Tr,1.4,Tr,0.0,0.0,0.0,2.5,3.4,,0.08,,,,,,,,Tr,,,,0.24,,,,,,0.00,0.0,Unknown,Unknown
13-665,"Beans, haricot, canned, re-heated, drained","6 samples, 4 products, canned in water, no added salt. Heated for 2-5 minutes before draining",DB,,"PHE, Nutrient analysis of fresh and processed fruit and vegetables with respect to fibre, 2017",,69.5,1.14,7.1,1,15.6,96,407,15,Tr,0.6,Tr,0,Tr,0.6,0,0,0,6.1,6.8,,0.2,,,,,,,,0.2,,,,0.2,,,,,,0,0,Unknown,Unknown
13-087,"Beans, haricot, whole, dried, boiled in unsalted water","Soaked 24 hours, boiled 2 hours",DB,,"MW4, 1978. Values revised for Vegetables, Herbs and Spices Supplement, 1991",,69.6,1.06,6.6,0.5,17.2,95,406,15.8,,0.8,0.1,0.0,Tr,0.7,0.0,0.0,,6.1,,,0.10,,,,,,,,0.10,,,,0.10,,,,,,,0.0,Unknown,Unknown
13-086,"Beans, haricot, whole, dried, raw",Whole beans,DB,,"MW4, 1978. Values revised for Vegetables, Herbs and Spices Supplement, 1991",,11.3,3.42,21.4,1.6,49.7,286,1218,42.7,,2.8,0.2,0.0,0.1,2.5,0.0,0.0,,17.0,,,0.30,,,,,,,,0.40,,,,0.50,,,,,,,0.0,Unknown,Unknown
13-099,"Beans, mung, dahl, dried, boiled in unsalted water","Split beans, no seed coat, soaked and boiled. Literature sources",DB,,"Vegetables, Herbs and Spices Supplement, 1991",,70.8,1.25,7.8,0.4,15.3,92,392,14.1,,0.5,0.1,0.0,0.1,0.3,0.0,0.0,,N,,,0.10,,,,,,,,Tr,,,,0.20,,,,,,,0.0,Unknown,Unknown
13-098,"Beans, mung, dahl, dried, raw","Split beans, no seed coat. Literature sources",DB,,"Vegetables, Herbs and Spices Supplement, 1991",,11.0,4.29,26.8,1.1,46.3,291,1237,40.9,,1.5,0.2,0.0,0.3,1.0,0.0,0.0,,N,,,0.30,,,,,,,,0.10,,,,0.50,,,,,,,0.0,Unknown,Unknown
13-664,"Beans, mung, whole, dried, boiled in unsalted water","6 samples, 6 products, soaked and boiled for 30-45 minutes",DB,13-097,"PHE, Nutrient analysis of fresh and processed fruit and vegetables with respect to fibre, 2017",,69.3,1.38,8.6,0.7,15.8,100,426,15.4,Tr,0.4,Tr,0,Tr,0.4,0,0,0,3,6.1,,0.18,,,,,,,,Tr,,,,0.35,,,,,,Tr,0,Unknown,Unknown
13-096,"Beans, mung, whole, dried, raw",Literature sources,DB,50-714 ,"Vegetables, Herbs and Spices Supplement, 1991",,11.0,3.80,23.9,1.1,46.3,279,1188,40.9,,1.5,0.2,0.0,0.3,1.0,0.0,0.0,0.0,10.0,,,0.30,,,,,,,,0.10,,,,0.50,,,,,,Tr,0.0,Unknown,Unknown
13-100,"Beans, papri, raw",Ends trimmed; 5 samples,DB,,"Vegetables, Herbs and Spices Supplement, 1991",,82.6,0.87,5.4,0.3,4.2,40,170,2.4,,1.8,N,0.0,N,N,0.0,0.0,,N,,,N,,,,,,,,N,,,,N,,,,,,,0.0,Unknown,Unknown
13-105,"Beans, pigeon peas, dahl, dried, boiled in unsalted water","Soaked and boiled. Split peas, no seed coat. Literature sources",DB,,"Vegetables, Herbs and Spices Supplement, 1991",,66.8,1.40,8.7,0.5,21.2,118,497,20.3,,0.6,Tr,0.0,0.1,0.5,0.0,0.0,,N,,,0.10,,,,,,,,Tr,,,,0.20,,,,,,,0.0,Unknown,Unknown
13-104,"Beans, pigeon peas, dahl, dried, raw","Split peas, no seed coat. Literature sources",DB,,"Vegetables, Herbs and Spices Supplement, 1991",,10.0,3.48,21.8,1.9,58.6,324,1379,54.8,,1.7,0.1,0.0,0.2,1.4,0.0,0.0,,N,,,0.40,,,,,,,,0.10,,,,0.90,,,,,,,0.0,Unknown,Unknown
13-103,"Beans, pigeon peas, whole, dried, boiled in unsalted water",Literature sources,DB,,"Vegetables, Herbs and Spices Supplement, 1991",,66.7,1.36,8.5,0.5,21.2,117,502,20.3,,0.6,Tr,0.0,0.1,0.5,0.0,0.0,,N,,,0.10,,,,,,,,Tr,,,,0.20,,,,,,,0.0,Unknown,Unknown
13-102,"Beans, pigeon peas, whole, dried, raw",Literature sources,DB,,"Vegetables, Herbs and Spices Supplement, 1991",,10.0,3.20,20.0,1.9,58.6,317,1348,54.8,,1.7,0.1,0.0,0.2,1.4,0.0,0.0,,N,,,0.40,,,,,,,,0.10,,,,0.90,,,,,,,0.0,Unknown,Unknown
13-107,"Beans, pinto, dried, boiled in unsalted water",Whole beans. Literature sources,DB,,"Vegetables, Herbs and Spices Supplement, 1991",,62.5,1.42,8.9,0.7,23.9,137,583,N,,N,N,0.0,N,N,0.0,0.0,,N,,,0.10,,,,,,,,Tr,,,,0.40,,,,,,,0.0,Unknown,Unknown
13-106,"Beans, pinto, dried, raw",Whole beans. Literature sources,DB,,"Vegetables, Herbs and Spices Supplement, 1991",,10.6,3.38,21.1,1.6,57.1,327,1389,N,,N,N,0.0,N,N,0.0,0.0,,N,,,0.20,,,,,,,,0.10,,,,0.90,,,,,,,0.0,Unknown,Unknown
13-108,"Beans, pinto, re-fried beans",Literature sources,DB,,"Haytowitz and Matthews (1984) Composition of foods: vegetables and vegetable products, raw, processed and prepared, Agricultural Handbook No. 8-11",,72.3,1.00,6.2,1.1,15.3,107,446,N,,N,N,0.0,N,N,0.0,0.0,,N,,,N,,,,,,,,N,,,,N,,,,,,,0.0,Unknown,Unknown
13-660,"Beans, red kidney, canned in water, re-heated, drained","Fibre only analysed. 10 samples, 9 products, heated for 3-5 minutes",DB,13-561,"PHE, Nutrient analysis of fresh and processed fruit and vegetables with respect to fibre, 2017",,66.5,1.37,8.6,1,15.1,100,425,14.3,Tr,0.8,Tr,0,Tr,0.8,0,0,0,6.7,6.8,,0.2,,,,,,,,Tr,,,,0.6,,,,,,Tr,0,Unknown,Unknown
13-659,"Beans, red kidney, dried, boiled in unsalted water","10 samples, 9 products, soaked and boiled for 40-70 minutes",DB,13-110,"PHE, Nutrient analysis of fresh and processed fruit and vegetables with respect to fibre, 2017",,66.5,1.37,8.6,1,15.1,100,425,14.3,Tr,0.8,Tr,0,Tr,0.8,0,0,0,6.7,11.1,,0.2,,,,,,,,Tr,,,,0.6,,,,,,Tr,0,Unknown,Unknown
13-109,"Beans, red kidney, dried, raw",Whole beans. Analytical and literature sources,DB,50-716 ,"Reviewed 2013. LGC, Fruit and vegetables, 1989-1990",,11.2,3.54,22.1,1.4,44.1,266,1133,38.0,3.6,2.5,0.2,0.0,0.1,2.2,0.0,0.0,0.0,15.7,N,,0.20,,,,,,,,0.10,,,,0.80,,,,,,Tr,0.0,Unknown,Unknown
13-654,"Beans, runner, boiled in unsalted water","11 samples, mixture of UK and imported, fresh. Tops, tails and strings removed, boiled for 5-6 minutes",DB,13-114,"PHE, Nutrient analysis of fresh and processed fruit and vegetables with respect to fibre, 2017",,94.2,0.17,1.1,0.5,1.9,16,68,0.3,,1.6,0.2,0,1,0.4,0,0,0,1.9,2.2,,0.1,,,,,,,,Tr,,,,0.3,,,,,,0,0,Unknown,Unknown
13-112,"Beans, runner, raw",Ends and sides trimmed,DB,50-719 ,"Reviewed 2013. IFR, The nutritional composition of retail vegetables in the UK, 1984-1987. Vitamin K1 from Bolton-Smith et al Br.J. Nutr.83, 2000",,91.2,0.26,1.6,0.4,3.2,22,93,0.4,,2.8,0.9,0.0,1.3,0.6,0.0,0.0,0.0,2.0,N,,0.10,,,,,,,,Tr,,,,0.20,,,,,,0.00,0.0,Unknown,Unknown
13-116,"Beans, soya, dried, boiled in unsalted water",Whole beans. Analysis and literature sources,DB,50-722 ,"Reviewed 2013. LGC, Fruit and vegetables, 1989-1990; and Vegetables, Herbs and Spices Supplement, 1991",,64.3,2.24,14.0,7.3,5.1,141,590,1.9,1.1,2.1,0.1,0.0,0.2,1.9,0.0,0.0,0.0,6.1,N,,0.90,,,,,,,,1.40,,,,3.50,,,,,,Tr,0.0,Unknown,Unknown
13-115,"Beans, soya, dried, raw",Whole beans. Analysis and literature sources,DB,50-721 ,"Reviewed 2013. LGC, Fruit and vegetables, 1989-1990; and Vegetables, Herbs and Spices Supplement, 1991",,8.5,5.74,35.9,18.6,15.8,370,1551,4.8,5.5,5.5,0.2,0.0,0.5,4.8,0.0,0.0,0.0,15.7,N,,2.30,,,,,,,,3.50,,,,9.10,,,,,,Tr,0.0,Unknown,Unknown
13-117,"Beans, sword, raw",Literature sources,DB,,"Vegetables, Herbs and Spices Supplement, 1991",,87.9,0.41,2.5,0.3,7.2,41,176,N,,N,N,0.0,N,N,0.0,0.0,,N,,,N,,,,,,,,N,,,,N,,,,,,,0.0,Unknown,Unknown
13-580,"Beansprouts, mung, boiled in unsalted water",Boiled 4 minutes,DB,13-053 ,"Vegetables, Herbs and Spices Supplement, 1991",,91.6,0.40,2.5,0.5,2.8,25,104,1.4,,1.4,0.7,0.0,0.7,Tr,0.0,0.0,,1.3,,,0.10,,,,,,,,0.10,,,,0.20,,,,,,,0.0,Unknown,Unknown
13-426,"Beansprouts, mung, raw",As purchased,DB,13-052 50-696 ,"IFR, The nutritional composition of retail vegetables in the UK, 1984-1987; Selenium from  'Analysis of foods for Selenium', 1994. Vitamin K1 from Bolton-Smith et al Br.J. Nutr.83, 2000",,90.4,0.47,2.9,0.5,4.0,31,131,1.8,,2.2,1.1,0.0,1.1,Tr,0.0,0.0,0.0,1.5,N,,0.10,,,,,,,,0.10,,,,0.20,,,,,,0.00,0.0,Unknown,Unknown
13-567,"Beansprouts, mung, stir-fried in rapeseed oil",6 samples; stir-fried 2 minutes.  And calculated from raw,DB,13-427 ,"Reviewed 2013. LGC, Fruit and vegetables, 1989-1990, Folate from LGC 'Individual folates in foodstuffs' 1996 and selenium from 'Analysis of foods for Selenium' 1994 (raw). Vitamin K1 from Bolton-Smith et al Br.J. Nutr.83, 2000",,88.4,0.30,1.9,6.1,2.5,72,298,1.1,,1.4,0.6,0.0,0.8,Tr,0.0,0.0,0.0,0.9,N,,0.47,,,,,,,,3.42,,,,1.84,,,,,,N,0.0,Unknown,Unknown
13-059,"Black gram, chilki urad dahl, dried, split, boiled in unsalted water",Soaked and boiled,DB,,"Vegetables, Herbs and Spices Supplement, 1991",,72.0,1.28,8.0,0.4,13.6,90,382,13.0,,0.3,Tr,0.0,Tr,0.3,0.0,0.0,,N,,,0.10,,,,,,,,0.10,,,,0.20,,,,,,,0.0,Unknown,Unknown
13-058,"Black gram, chilki urad dahl, split, dried, raw",Partial seed coat. Literature sources,DB,,"Vegetables, Herbs and Spices Supplement, 1991",,11.5,4.16,26.0,1.4,42.5,287,1216,39.3,,1.3,0.1,0.0,0.1,1.1,0.0,0.0,,N,,,0.20,,,,,,,,0.20,,,,0.70,,,,,,,0.0,Unknown,Unknown
13-061,"Black gram, duhli urad dahl, split, dried, boiled in unsalted water",Soaked and boiled,DB,,"Vegetables, Herbs and Spices Supplement, 1991",,71.3,1.29,8.1,0.4,15.1,96,409,14.5,,0.3,Tr,0.0,Tr,0.3,0.0,0.0,,N,,,0.10,,,,,,,,0.10,,,,0.20,,,,,,,0.0,Unknown,Unknown
13-060,"Black gram, duhli urad dahl, split, dried, raw",No seed coat. Literature sources,DB,,"Vegetables, Herbs and Spices Supplement, 1991",,11.5,4.35,27.2,1.4,44.0,298,1262,40.8,,1.3,0.1,0.0,0.1,1.1,0.0,0.0,,N,,,0.20,,,,,,,,0.20,,,,0.70,,,,,,,0.0,Unknown,Unknown
13-057,"Black gram, urad gram, whole, dried, boiled in unsalted water",Soaked and boiled,DB,50-699 ,"Vegetables, Herbs and Spices Supplement, 1991",,71.3,1.25,7.8,0.4,13.6,89,379,13.0,,0.3,Tr,0.0,Tr,0.3,0.0,0.0,0.0,N,,,0.10,,,,,,,,0.10,,,,0.20,,,,,,0.00,0.0,Unknown,Unknown
13-056,"Black gram, urad gram, whole, dried, raw",Literature sources,DB,50-698 ,"Vegetables, Herbs and Spices Supplement, 1991",,11.5,3.98,24.9,1.4,40.8,275,1169,37.6,,1.3,0.1,0.0,0.1,1.1,0.0,0.0,0.0,N,,,0.20,,,,,,,,0.20,,,,0.70,,,,,,0.00,0.0,Unknown,Unknown
13-484,"Dahl, mixed, homemade","5 samples, mixed lentils in spices",DB,,"University of Leeds, Nutritional analysis of commonly consumed South Asian foods in the UK, 2007",,78.2,0.78,4.9,0.7,9.1,60,254,8.5,,0.5,Tr,0.0,0.2,0.3,0.0,0.0,0.0,2.4,3.1,,0.08,,,,,,,,0.26,,,,0.32,,,,,,Tr,3.2,Unknown,Unknown
13-556,Houmous,Chick pea spread,DB,13-433 ,"Industry data, 2013",,51.7,1.09,6.8,26.7,10.5,307,1272,9.3,0.6,0.6,Tr,0.0,0.1,0.5,0.0,0.0,0.0,N,4.9,,N,,,,,,,,N,,,,N,,,,,,N,0.0,Unknown,Unknown
13-661,"Lentils, green and brown, whole, dried, boiled in unsalted water","11 samples, 10 products, soaked and boiled for 15-50 minutes",DB,13-090,"PHE, Nutrient analysis of fresh and processed fruit and vegetables with respect to fibre, 2017",,71.3,1.24,7.8,0.7,14.5,92,391,14.3,Tr,0.2,Tr,0,Tr,0.2,0,0,0,3.8,7.4,,0.1,,,,,,,,0.1,,,,0.3,,,,,,Tr,0,Unknown,Unknown
13-089,"Lentils, green and brown, whole, dried, raw","10 samples, 6 brands. Continental type",DB,50-710 ,"LGC, Fruit and Vegetables, 1989-1990",,10.8,3.90,24.3,1.9,48.8,297,1264,44.5,,1.2,Tr,0.0,0.1,1.1,0.0,0.0,0.0,8.9,,,0.20,,,,,,,,0.30,,,,0.80,,,,,,Tr,0.0,Unknown,Unknown
13-658,"Lentils, red, split, dried, boiled in unsalted water","10 samples, 10 products, boiled for 15-40 minutes",DB,13-434,"PHE, Nutrient analysis of fresh and processed fruit and vegetables with respect to fibre, 2017",,72.3,1.3,8.1,0.7,16.9,102,434,16.5,,0.4,Tr,0,Tr,0.4,0,0,0,1.9,6.3,,Tr,,,,,,,,0.18,,,,0.35,,,,,,Tr,0,Unknown,Unknown
13-657,"Lentils, red, split, dried, raw","10 samples, 10 products, as purchased",DB,13-091,"PHE, Nutrient analysis of fresh and processed fruit and vegetables with respect to fibre, 2017",,9.7,4.1,25.6,1.8,51.2,311,1321,49.9,Tr,1.3,Tr,0,Tr,1.3,0,0,0,4.9,17.4,,0.28,,,,,,,,0.28,,,,0.69,,,,,,Tr,0,Unknown,Unknown
13-118,Tempeh,Fermented soya bean cake. Literature sources,DB,,"Vegetables, Herbs and Spices Supplement, 1991",,61.0,3.31,20.7,6.4,6.4,166,697,4.6,,0.9,Tr,0.0,Tr,0.9,0.0,0.0,,4.3,,,N,,,,,,,,N,,,,N,,,,,,,0.0,Unknown,Unknown
13-570,"Tofu, soya bean, steamed",Soya bean curd; 7 assorted samples,DB,13-119 ,"Vegetables, Herbs and Spices Supplement, 1991",,85.0,1.29,8.1,4.2,0.7,73,304,0.3,0.1,0.3,Tr,0.0,Tr,0.2,0.0,0.0,0.0,N,N,,0.50,,,,,,,,0.80,,,,2.00,,,,,,Tr,0.0,Unknown,Unknown
13-571,"Tofu, soya bean, steamed, fried",Calculated from steamed and Literature sources,DB,13-120 ,"Vegetables, Herbs and Spices Supplement, 1991; and Haytowitz and Matthews (1986) Composition of foods: vegetables and vegetable products, raw, processed and prepared, Agriculture Handbook No. 8-16",,51.0,3.76,23.5,17.7,2.0,261,1086,0.9,0.2,0.9,0.1,0.0,0.1,0.6,0.0,0.0,0.0,N,N,,N,,,,,,,,N,,,,N,,,,,,Tr,0.0,Unknown,Unknown
