Food_Code,Food_Name,Description,Food_Group,Previous,Main data references,Footnote,Water (g),Total nitrogen (g),Protein (g),Fat (g),Carbohydrate (g),Energy (kcal) (kcal),Energy (kJ) (kJ),Starch (g),Oligosaccharide (g),Total sugars (g),Glucose (g),Galactose (g),Fructose (g),Sucrose (g),Maltose (g),Lactose (g),Alcohol (g),NSP (g),AOAC fibre (g),Satd FA /100g FA (g),Satd FA /100g fd (g),n-6 poly /100g FA (g),n-6 poly /100g food (g),n-3 poly /100g FA (g),n-3 poly /100g food (g),cis-Mono FA /100g FA (g),cis-Mono FA /100g Food (g),Mono FA/ 100g FA (g),Mono FA /100g food (g),cis-Polyu FA /100g FA (g),cis-Poly FA /100g Food (g),Poly FA /100g FA (g),Poly FA /100g food (g),Sat FA excl Br /100g FA (g),Sat FA excl Br /100g food (g),Branched chain FA /100g FA (g),Branched chain FA /100g food (g),Trans FAs /100g FA (g),Trans FAs /100g food (g),Cholesterol (mg),Food_Category,Super_Category
19-132,"Haggis, boiled",8 samples,MI,50-512 ,"Reviewed 2013. MW4, 1978",,46.2,1.71,10.7,21.7,19.2,310,1292,19.2,,Tr,Tr,Tr,Tr,Tr,Tr,Tr,0.0,0.2,N,,7.60,,,,,,,,6.90,,,,1.40,,,,,,N,91.0,Unknown,Unknown
19-106,Liver sausage,"10 samples, 4 brands",MI,50-514 ,"Reviewed 2013. Meat Products and Dishes Supplement, 1996; and LGC, Survey of dietary oils and fats, 1981-1982",,58.4,2.14,13.4,16.7,6.0,226,942,5.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,N,,5.30,,,,,,,,5.70,,,,2.30,,,,,,Tr,115.0,Unknown,Unknown
19-136,"Luncheon meat, Chinese, steamed","10 samples from different shops, steamed for 15 minutes",MI,,"Meat Products and Dishes Supplement, 1996",,57.1,1.90,11.9,22.3,10.5,288,1195,N,,N,,,,,,,0.0,Tr,,,N,,,,,,,,N,,,,N,,,,,,N,N,Unknown,Unknown
19-506,Meat spread,10 samples of a mixture of beef and ham based spreads. 70-90% meat,MI,19-139 ,"LGC, Analytical survey of meat products, 1990-1991; and industry data, 2013",,64.6,2.51,15.7,13.4,2.3,192,800,2.1,,0.2,0.1,0.0,0.0,0.1,0.0,0.0,0.0,N,2.2,,5.50,,,,,,,,5.80,,,,1.20,,,,,,0.20,62.0,Unknown,Unknown
19-317,"Pate, liver",20 samples including canned,MI,19-143 50-517  ,"Reviewed 2013. Meat Products and Dishes Supplement, 1996; Fatty Acid Supplement, 1996 (19-143); iron from LGC, The determination of different forms of Iron in foodstuffs, 1997. Vitamin K1 Bolton-Smith et al Br.J. Nutr.83, 2000.",,47.6,2.02,12.6,32.7,1.2,349,1443,0.8,,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,Tr,0.6,,9.50,11.15,2.70,1.00,0.24,48.60,11.78,,11.80,12.15,2.94,,3.00,38.65,9.37,0.05,0.01,0.10,0.02,170.0,Unknown,Unknown
19-145,"Pate, meat, reduced fat","11 samples, assorted types; pork meat and liver based. 70-80%  meat",MI,50-518  ,"Reviewed 2013. MW5, 1991",,65.0,2.88,18.0,12.0,3.0,191,798,1.7,,1.3,1.1,0.0,0.0,0.1,0.0,0.1,0.0,Tr,0.8,,3.50,14.90,1.32,1.20,0.11,43.40,3.86,,3.90,16.10,1.43,,1.50,37.90,3.37,0.30,0.03,0.90,0.08,160.0,Unknown,Unknown
19-515,"Pie, chicken, individual, baked","12 samples including chicken, chicken and ham, chicken and mushroom and chicken and vegetable pies. 10.5-25% meat, chilled and frozen",MI,19-055 ,"LGC, Nutrient analysis of foods important in elderly people, 1994; and industry data, 2013. Phytosterols from 19-288",,45.6,1.44,9.0,17.7,24.6,288,1202,23.0,,1.6,0.1,0.0,0.1,0.2,0.9,0.3,0.0,0.8,1.7,,7.00,,,,,,,,7.40,,,,2.40,,,,,,N,32.0,Unknown,Unknown
19-058,"Pie, game, homemade",Recipe,MI,,"As Meat Products and Dishes Supplement, 1996.",,29.3,1.95,12.2,22.5,34.7,381,1595,31.2,,3.4,1.2,0.0,1.1,1.0,0.1,0.0,Tr,1.3,,,7.90,,,,,,,,9.00,,,,4.00,,,,,,0.20,60.0,Unknown,Unknown
19-557,"Pie, steak and kidney, single crust, homemade",Recipe,MI,19-329 ,Updated 2013,,51.5,2.76,17.0,13.1,15.3,243,1019,14.7,,0.6,Tr,,Tr,0.0,0.6,Tr,0.0,0.4,1.2,,6.06,,,,,,,,4.79,,,,1.39,,,,,,0.06,106.6,Unknown,Unknown
19-517,Salami,"22 samples including Danish, French, German and Italian. 90-100% meat",MI,19-110 ,"LGC, Analytical survey of meat products, 1990-1991; and industry data, 2013. Vitamin K1 from Bolton-Smith et al Br.J. Nutr.83, 2000",,33.7,3.34,20.9,39.2,0.5,438,1814,Tr,,0.5,0.1,0.0,0.0,0.0,0.0,0.4,0.0,0.1,0.4,,14.60,11.20,4.10,1.00,0.37,47.50,17.40,,17.70,12.20,4.47,,4.40,39.80,14.58,0.00,0.00,0.40,0.15,83.0,Unknown,Unknown
19-508,Salami snack,Including Peperami and own brand equivalents,MI,19-108 ,"Industry data, 2013",,23.5,4.02,25.1,44.0,1.9,504,2085,Tr,,1.9,1.9,0.0,0.0,0.0,0.0,0.0,0.0,N,0.5,,16.79,9.70,3.99,0.80,0.33,47.80,19.66,,19.89,10.50,4.31,,4.39,40.60,16.70,0.30,0.12,0.60,0.25,N,Unknown,Unknown
19-597,"Samosas, lamb, deep fried in rapeseed oil, homemade",Recipe,MI,19-362 ,Updated 2014,,41.8,1.32,8.1,31.5,16.9,379,1570,15.2,,1.2,0.3,,0.2,0.4,0.0,0.0,0.0,1.2,1.7,,3.72,,,,,,,,17.76,,,,8.28,,,,,,0.32,22.6,Unknown,Unknown
19-468,"Sausage roll, flaky pastry, ready-to-eat, retail","10 samples, 10 products, mini and large",MI,,"DH, Nutrient analysis of a range of processed foods with particular reference to trans fatty acids, 2013",,36.5,1.35,8.4,24.1,27.0,352,1467,25.6,,1.3,0.2,Tr,Tr,0.2,1.0,Tr,,2.7,3.4,45.11,10.36,11.90,2.73,1.47,0.34,40.89,9.39,41.04,9.42,13.37,3.07,13.37,3.07,44.98,10.33,0.13,0.03,0.14,0.03,N,Unknown,Unknown
19-643,"Sausage rolls, short pastry, homemade",Recipe,MI,19-068 ,Updated 2014,,32.6,1.62,9.9,28.8,25.6,395,1645,23.5,,2.1,0.8,,Tr,0.0,1.2,0.1,0.0,1.8,3.3,,10.65,,,,,,,,12.51,,,,4.17,,,,,,0.10,36.0,Unknown,Unknown
19-653,"Sausages, beef, fried in vegetable oil","6 samples of thick sausages, chilled",MI,19-076 ,"LGC, Analytical survey of meat products, 1990-1991; CCFRA, Programme of mini surveys: survey of sausages, 2003; and industry data, 2013",,52.7,2.82,17.6,17.4,10.7,267,1114,8.1,,2.6,0.4,,0.2,0.8,1.1,0.1,0.0,1.7,1.6,,7.57,,,,,,,,8.17,,,,0.73,,,,,,0.43,42.0,Unknown,Unknown
19-489,"Sausages, beef, grilled","6 samples of thick sausages, chilled. Approx 60-81% meat",MI,19-077 ,"LGC, Analytical survey of meat products, 1990-1991; CCFRA, Programme of mini surveys: survey of sausages, 2003; and industry data, 2013",,51.3,2.75,17.2,17.2,11.0,265,1105,8.6,,2.4,0.4,0.0,0.2,0.7,1.0,0.1,0.0,1.7,1.6,,7.90,,,,,,7.37,,7.90,,0.57,,0.57,,,,,,0.53,42.0,Unknown,Unknown
19-656,"Sausages, beef, raw","6 samples of thick sausages. 50-55% meat, chilled",MI,19-075 ,"LGC, Analytical survey of meat products, 1990-1991; CCFRA, Programme of mini surveys: survey of sausages, 2003; and industry data, 2013",,57.5,2.04,12.7,19.5,8.4,258,1072,5.8,,2.6,0.5,0.0,0.1,0.4,1.5,0.1,0.0,1.4,1.5,,7.59,,,,,,8.40,,9.03,,,,0.56,,,,,,0.63,43.0,Unknown,Unknown
19-512,"Sausages, pork, chilled, fried in vegetable oil",16 samples,MI,19-079 ,"LGC, Analytical survey of meat products, 1990-1991; and industry data, 2013",,46.4,2.22,13.9,23.9,9.9,308,1279,8.4,,1.6,0.4,Tr,Tr,0.2,0.9,0.1,0.0,0.7,2.1,,8.50,13.90,3.09,1.50,0.33,45.70,10.17,,10.30,15.40,3.43,,3.50,38.00,8.46,0.10,0.02,0.60,0.13,53.0,Unknown,Unknown
19-509,"Sausages, pork, chilled, grilled",16 samples,MI,19-080 ,"LGC, Analytical survey of meat products, 1990-1991; and industry data, 2013",,45.9,2.32,14.5,22.1,9.8,294,1221,8.3,,1.5,0.4,Tr,Tr,0.2,0.8,0.1,0.0,0.7,2.3,,8.00,,,,,,,,9.60,,,,3.00,,,,,,0.10,53.0,Unknown,Unknown
19-654,"Sausages, pork, frozen, fried in vegetable oil",Analysis and calculation from 19-081,MI,19-082 ,"LGC, Analytical survey of meat products, 1990-1991; and industry data, 2013",,45.3,2.21,13.8,24.8,10.0,316,1312,9.5,,0.5,N,Tr,Tr,N,N,N,0.0,0.7,2.1,,8.80,,,,,,,,10.90,,,,3.30,,,,,,0.20,60.0,Unknown,Unknown
19-655,"Sausages, pork, frozen, grilled",10 samples,MI,19-083 ,"LGC, Analytical survey of meat products, 1990-1991; and industry data, 2013",,45.1,2.37,14.8,21.2,10.5,289,1204,10.0,,0.5,N,Tr,Tr,N,N,N,0.0,0.7,2.3,,7.60,,,,,,,,9.30,,,,2.80,,,,,,0.10,60.0,Unknown,Unknown
19-510,"Sausages, pork, raw","Average of frozen and chilled samples, thick and thin, 65-70% meat",MI,19-318 ,"LGC, Analytical survey of meat products, 1990-1991; and industry data, 2013",,49.4,1.91,11.9,25.0,9.6,309,1282,6.8,,2.8,1.1,Tr,Tr,Tr,1.6,Tr,0.0,1.6,2.8,,9.15,,,,,,,,11.15,,,,3.40,,,,,,0.15,60.0,Unknown,Unknown
19-662,"Sausages, pork, reduced fat, fried in vegetable oil","7 samples, 5 brands of thin and thick sausages, chilled/frozen",MI,19-085 ,"LGC, Analytical survey of meat products, 1990-1991; CCFRA, Programme of mini surveys: survey of sausages, 2003; and industry data, 2013",,68.0,2.37,14.9,5.7,8.8,144,607,6.2,,2.6,0.9,0.0,0.0,0.1,0.5,0.1,0.0,1.4,2.3,,1.92,,,,,,,,2.27,,,,1.26,,,,,,0.05,21.0,Unknown,Unknown
19-511,"Sausages, pork, reduced fat, grilled","7 samples, 5 brands, frozen and chilled, 65-68% meat",MI,19-086 ,"LGC, Analytical survey of meat products, 1990-1991; CCFRA, Programme of mini-surveys: survey of sausages, 2003; and industry data, 2013",,63.2,2.58,16.2,6.1,10.7,160,672,7.3,,3.4,1.2,0.0,0.0,0.1,2.0,0.1,0.0,1.5,2.5,,2.24,,,,,,,,2.39,,,,1.15,,,,,,0.05,24.0,Unknown,Unknown
19-658,"Sausages, pork, reduced fat, raw","7 samples, 5 brands of thin and thick sausages. 50-65% meat, chilled/frozen",MI,19-084 ,"LGC, Analytical survey of meat products, 1990-1991; CCFRA, Programme of mini-surveys: survey of sausages, 2003; and industry data, 2013",,68.6,2.31,14.4,5.6,8.7,141,591,5.2,,3.5,1.2,0.0,0.0,0.1,2.0,0.2,0.0,2.4,2.3,,2.09,,,,,,2.21,,2.26,,1.02,,1.02,,,,,,0.05,23.2,Unknown,Unknown
19-661,"Sausages, premium, fried in vegetable oil","Analyses and calculation from 19-094, chilled",MI,19-094 ,"LGC, Analytical survey of meat products, 1990-1991",,56.1,2.53,17.9,19.5,2.5,256,1065,1.5,,1.0,0.8,0.0,0.0,0.1,0.0,0.1,0.0,N,,,7.54,,,,,,,,7.56,,,,3.29,,,,,,0.16,69.0,Unknown,Unknown
19-513,"Sausages, premium, grilled","Analyses and calculation from 19-093, chilled",MI,19-095 ,"LGC, Analytical survey of meat products, 1990-1991; industry data, 2013; and CCFRA, Programme of mini-surveys: survey of sausages, 2003",,54.8,2.69,19.0,21.1,2.3,275,1141,1.4,,0.9,0.7,0.0,0.0,0.1,0.0,0.1,0.0,N,0.6,,8.03,,,,,,,,8.36,,,,3.62,,,,,,0.16,72.0,Unknown,Unknown
19-657,"Sausages, premium, raw","10 samples, 9 brands including Cumberland and Lincolnshire  sausages. 50-90% meat",MI,19-093 ,"LGC, Analytical survey of meat products, 1990-1991; industry data, 2013; and CCFRA, Programme of mini-surveys: survey of sausages, 2003",,62.1,2.21,13.8,21.0,2.6,254,1053,1.1,,1.5,1.2,0.0,0.0,0.2,0.0,0.1,0.0,N,0.5,,8.17,,,,,,,,8.33,,,,3.48,,,,,,0.15,63.0,Unknown,Unknown
19-319,"Saveloy, unbattered, takeaway",20 samples,MI,19-111 50-533 19-292 ,"LGC, Nutritional analysis of meat and poultry products, 1994-1995; fats calculated from Fatty Acid Supplement, 1998 proportions 19-292",,56.1,2.20,13.8,22.3,10.8,296,1233,8.9,,1.3,0.4,0.0,0.1,0.3,0.5,0.0,0.0,0.8,,,7.50,,,,,,,,9.80,,,,3.60,,,,,,0.40,78.0,Unknown,Unknown
19-518,"Scotch eggs, retail","10 samples, 8 brands",MI,19-320 ,"MW5, 1991; LGC, Survey of dietary oils and fats, 1981-1982; and industry data, 2013",,54.0,1.92,12.0,16.0,13.1,241,1006,13.1,,Tr,Tr,0.0,0.0,0.0,0.0,0.0,0.0,N,1.7,,4.30,18.90,2.74,4.00,0.58,45.50,6.60,,6.77,3.26,,,2.80,30.10,4.37,0.10,0.01,1.60,0.23,165.0,Unknown,Unknown
19-630,"Steak and kidney pudding, homemade",Recipe,MI,19-364 ,Updated 2014,,58.5,1.74,10.7,10.9,18.6,210,881,18.4,,0.8,0.3,,0.2,0.3,0.0,0.0,0.0,0.9,N,,5.76,,,,,,,,4.02,,,,0.43,,,,,,0.48,55.4,Unknown,Unknown
19-543,Turkey slices,13 samples including honey roast and wafer thin turkey breast. 78-100% meat,MI,19-157 ,"LGC, Nutritional analysis of meat and poultry products, 1994-1995; and industry data, 2013",,72.6,3.68,23.0,1.9,1.2,114,481,0.4,0.4,0.4,N,0.0,N,N,Tr,0.0,0.0,0.0,Tr,,0.60,,,,,,,,0.70,,,,0.40,,,,,,0.00,62.0,Unknown,Unknown
