Food_Code,Food_Name,Description,Food_Group,Previous,Main data references,Footnote,Water (g),Total nitrogen (g),Protein (g),Fat (g),Carbohydrate (g),Energy (kcal) (kcal),Energy (kJ) (kJ),Starch (g),Oligosaccharide (g),Total sugars (g),Glucose (g),Galactose (g),Fructose (g),Sucrose (g),Maltose (g),Lactose (g),Alcohol (g),NSP (g),AOAC fibre (g),Satd FA /100g FA (g),Satd FA /100g fd (g),n-6 poly /100g FA (g),n-6 poly /100g food (g),n-3 poly /100g FA (g),n-3 poly /100g food (g),cis-Mono FA /100g FA (g),cis-Mono FA /100g Food (g),Mono FA/ 100g FA (g),Mono FA /100g food (g),cis-Polyu FA /100g FA (g),cis-Poly FA /100g Food (g),Poly FA /100g FA (g),Poly FA /100g food (g),Sat FA excl Br /100g FA (g),Sat FA excl Br /100g food (g),Branched chain FA /100g FA (g),Branched chain FA /100g food (g),Trans FAs /100g FA (g),Trans FAs /100g food (g),Cholesterol (mg),Food_Category,Super_Category
18-302,"Chicken, corn-fed, raw, skin only",6 samples,MCA,,"LGC, Nutrient analysis of chicken and turkey, 1994-1995",,39.8,1.61,10.1,52.7,0.0,514,2120,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,30.60,15.20,,,,,,,47.80,23.80,,,20.30,10.10,,,,,0.60,0.30,140.0,Unknown,Unknown
18-343,"Chicken, corn-fed, roasted, dark meat only",6 samples,MCA,,"LGC, Nutrient analysis of chicken and turkey, 1994-1995",,66.1,3.84,24.0,9.8,0.0,185,772,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,30.30,2.80,,,,,,,46.50,4.30,,,21.40,2.00,,,,,0.40,Tr,120.0,Unknown,Unknown
18-344,"Chicken, corn-fed, roasted, light meat only",6 samples,MCA,,"LGC, Nutrient analysis of chicken and turkey, 1994-1995",,67.4,4.13,25.8,4.2,0.0,141,595,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,30.80,1.20,,,,,,,44.90,1.80,,,21.70,0.90,,,,,0.50,Tr,76.0,Unknown,Unknown
18-345,"Chicken, corn-fed, roasted, meat only",Calculated from 48% light meat and 52% dark meat,MCA,,"LGC, Nutrient analysis of chicken and turkey, 1994-1995",,66.7,3.98,24.9,7.2,0.0,164,690,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,30.60,2.10,,,,,,,45.70,3.10,,,21.50,1.50,,,,,0.50,Tr,99.0,Unknown,Unknown
18-289,"Chicken, dark meat, raw","31 samples, fresh and frozen",MCA,50-434  ,"Reviewed 2013. LGC, Nutrient analysis of chicken and turkey, 1994-1995; vitamin K1 from Bolton-Smith et al Br.J. Nutr.83, 2000",,75.8,3.34,20.9,2.8,0.0,109,459,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.40,0.80,17.57,0.46,3.31,0.09,48.54,1.28,49.20,1.30,20.69,0.55,20.80,0.60,28.08,0.74,Tr,Tr,0.81,0.02,105.0,Unknown,Unknown
18-329,"Chicken, dark meat, roasted","19 samples, fresh and frozen",MCA,50-441  ,"Reviewed 2013. LGC, Nutrient analysis of chicken and turkey, 1994-1995",,63.9,3.90,24.4,10.9,0.0,196,819,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.89,,1.81,,0.33,,5,,5.07,,2.13,,2.14,,2.85,,0.04,,0.08,120.0,Unknown,Unknown
18-311,"Chicken, drumsticks, casseroled, meat and skin","Calculated from 85% dark meat and 15% skin, fresh and frozen",MCA,,"Reviewed 2013. LGC, Nutrient analysis of chicken and turkey, 1994-1995",,63.7,3.57,22.3,14.2,0.0,217,905,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.60,3.80,,,,,,,49.30,6.60,,,20.50,2.80,,,,,1.40,0.20,125.0,Unknown,Unknown
18-312,"Chicken, drumsticks, casseroled, meat and skin, weighed with bone",Calculated from 18-311,MCA,,"LGC, Nutrient analysis of chicken and turkey, 1994-1995",,41.4,2.32,14.5,9.2,0.0,141,587,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,28.60,2.60,,,,,,,49.30,4.50,,,20.50,1.90,,,,,1.40,0.10,80.0,Unknown,Unknown
18-310,"Chicken, drumsticks, casseroled, meat only",Calculated from dark meat,MCA,,"LGC, Nutrient analysis of chicken and turkey, 1994-1995",,66.5,3.89,24.3,9.7,0.0,185,772,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,28.40,2.60,,,,,,,48.90,4.50,,,21.00,1.90,,,,,1.40,0.10,135.0,Unknown,Unknown
18-335,"Chicken, drumsticks, roasted, meat and skin","Calculated from 89% dark meat and 11% skin, fresh and frozen",MCA,,"Reviewed 2013. LGC, Nutrient analysis of chicken and turkey, 1994-1995",,63.0,4.14,25.8,9.1,0.0,185,775,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.60,2.50,,,,,,,49.50,4.30,,,20.50,1.80,,,,,0.90,0.10,135.0,Unknown,Unknown
18-336,"Chicken, drumsticks, roasted, meat and skin, weighed with bone",Calculated from 18-335,MCA,,"LGC, Nutrient analysis of chicken and turkey, 1994-1995",,39.7,2.60,16.2,5.7,0.0,116,486,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,28.60,1.50,,,,,,,49.50,2.70,,,20.50,1.10,,,,,0.90,Tr,86.0,Unknown,Unknown
18-334,"Chicken, drumsticks, roasted, meat only",20 samples of a mixture of fresh and frozen drumsticks,MCA,,"LGC, Nutrient analysis of chicken and turkey, 1994-1995",,66.2,4.25,26.6,5.1,0.0,152,640,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,28.40,1.40,,,,,,,49.20,2.40,,,20.80,1.00,,,,,0.80,Tr,135.0,Unknown,Unknown
18-314,"Chicken, leg quarter, casseroled, meat and skin","Calculated from 21% light meat, 62% dark meat and 17% skin from fresh and frozen chicken",MCA,,"LGC, Nutrient analysis of chicken and turkey, 1994-1995",,63.6,3.66,22.9,13.9,0.0,217,904,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,28.90,3.80,,,,,,,49.20,6.50,,,20.10,2.60,,,,,1.40,0.20,115.0,Unknown,Unknown
18-315,"Chicken, leg quarter, casseroled, meat and skin, weighed with bone",Calculated from 18-314,MCA,,"LGC, Nutrient analysis of chicken and turkey, 1994-1995",,40.1,2.30,14.4,8.8,0.0,137,570,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,28.90,2.40,,,,,,,49.20,4.10,,,20.10,1.70,,,,,1.40,0.10,72.0,Unknown,Unknown
18-313,"Chicken, leg quarter, casseroled, meat only",Calculated from 25% light meat and 75% dark meat from fresh and frozen chicken,MCA,,"LGC, Nutrient analysis of chicken and turkey, 1994-1995",,66.9,4.00,25.0,8.4,0.0,176,736,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,28.70,2.30,,,,,,,48.70,3.90,,,20.70,1.60,,,,,1.30,0.10,115.0,Unknown,Unknown
18-293,"Chicken, leg quarter, raw, meat and skin",Calculated from 77% dark meat and 23% skin,MCA,,"LGC, Nutrient analysis of chicken and turkey, 1994-1995",,68.1,2.93,18.3,13.3,0.0,193,803,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,28.70,3.60,,,,,,,49.80,6.30,,,20.10,2.50,,,,,1.00,0.10,110.0,Unknown,Unknown
18-294,"Chicken, leg quarter, raw, meat and skin, weighed with bone",Calculated from 18-293,MCA,,"LGC, Nutrient analysis of chicken and turkey, 1994-1995",,47.0,2.02,12.6,9.2,0.0,133,555,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,28.70,2.50,,,,,,,49.80,4.30,,,20.10,1.70,,,,,1.00,0.10,77.0,Unknown,Unknown
18-337,"Chicken, leg quarter, roasted, meat and skin",20 samples,MCA,,"LGC, Nutrient analysis of chicken and turkey, 1994-1995",,60.9,3.34,20.9,16.9,0.0,236,981,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,28.70,4.60,,,,,,,48.70,7.80,,,20.10,3.20,,,,,1.00,0.20,115.0,Unknown,Unknown
18-338,"Chicken, leg quarter, roasted, meat and skin, weighed with bone",Calculated from 18-337,MCA,,"LGC, Nutrient analysis of chicken and turkey, 1994-1995",,31.1,1.71,10.7,8.6,0.0,120,500,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,28.70,2.30,,,,,,,48.70,4.00,,,20.10,1.60,,,,,1.00,0.10,60.0,Unknown,Unknown
18-290,"Chicken, light meat, raw","31 samples, fresh and frozen",MCA,50-433  ,"Reviewed 2013. LGC, Nutrient analysis of chicken and turkey, 1994-1995",,74.2,3.84,24.0,1.1,0.0,106,449,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.80,0.30,17.26,0.18,3.98,0.04,45.74,0.48,46.80,0.50,20.83,0.22,21.20,0.20,29.83,0.31,0.46,Tr,1.37,0.01,70.0,Unknown,Unknown
18-330,"Chicken, light meat, roasted","19 samples, fresh and frozen",MCA,50-440  ,"Reviewed 2013. LGC, Nutrient analysis of chicken and turkey, 1994-1995; vitamin K1 from Bolton-Smith et al Br. J. Nutr. 83, 2000",,66.9,4.83,30.2,3.6,0.0,153,645,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.02,,0.6,,0.13,,1.58,,1.62,,0.72,,0.73,,1,,0.02,,0.05,82.0,Unknown,Unknown
18-488,"Chicken, meat, average, raw",Calculated from 44% light meat and 56% dark meat,MCA,18-291 50-431 ,"Reviewed 2013. LGC, Nutrient analysis of chicken and turkey, 1994-1995; folate from LGC, Individual folates in foodstuffs, 1996",,75.1,3.57,22.3,2.1,0.0,108,457,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.10,0.60,,,,,,,48.10,1.00,,,21.00,0.40,,,,,1.10,Tr,90.0,Unknown,Unknown
18-331,"Chicken, meat, average, roasted",Calculated from 46% light meat and 54% dark meat from fresh and frozen chicken,MCA,50-438 ,"Reviewed 2013. LGC, Nutrient analysis of chicken and turkey, 1994-1995",,65.3,4.37,27.3,7.5,0.0,177,742,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.10,2.10,,,,,,,48.10,3.40,,,21.00,1.50,,,,,1.10,0.10,105.0,Unknown,Unknown
18-327,"Chicken, portions, not coated, deep-fried, meat and skin","10 samples of wing quarters, leg quarters and chicken halves from fish and chip shops",MCA,,"Meat, Poultry and Game Supplement, 1995",,55.5,4.30,26.9,16.8,0.0,259,1079,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,29.20,4.60,,,,,,,50.60,8.00,,,18.70,3.00,,,,,2.10,0.30,135.0,Unknown,Unknown
18-328,"Chicken, portions, not coated, deep-fried, meat and skin, weighed with bone",Calculated from 18-327,MCA,,"Meat, Poultry and Game Supplement, 1995",,38.2,2.98,18.6,11.6,0.0,179,745,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,29.20,3.20,,,,,,,50.60,5.50,,,18.70,2.00,,,,,2.10,0.20,94.0,Unknown,Unknown
18-316,"Chicken, skin, casseroled",20 samples,MCA,,"Meat, Poultry and Game Supplement, 1995",,48.6,2.14,13.4,39.3,0.0,407,1680,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,29.70,11.00,,,,,,,51.60,19.10,,,17.60,6.50,,,,,1.50,0.50,105.0,Unknown,Unknown
18-292,"Chicken, skin, raw",25 samples,MCA,259,"Meat, Poultry and Game Supplement, 1995",,42.7,1.55,9.7,48.3,0.0,474,1953,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,29.70,13.60,14.68,6.71,2.95,1.35,50.49,23.06,51.60,23.60,17.28,7.89,17.60,8.10,29.33,13.40,0.38,0.17,1.47,0.67,135.0,Unknown,Unknown
18-332,"Chicken, skin, roasted/grilled, dry","34 samples, crisp skin",MCA,18-448 ,"Reviewed 2013. LGC, Nutrient analysis of chicken and turkey, 1994-1995",,31.1,3.45,21.5,46.1,0.0,501,2070,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.70,12.90,,,,,,,51.60,22.50,,,17.60,7.70,,,,,1.50,0.60,170.0,Unknown,Unknown
18-333,"Chicken, skin, roasted/grilled, moist",32 samples,MCA,,"Meat, Poultry and Game Supplement, 1995",,41.6,2.72,17.0,42.6,0.0,452,1867,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,29.70,12.00,,,,,,,51.60,20.80,,,17.60,7.10,,,,,1.50,0.60,135.0,Unknown,Unknown
18-317,"Chicken, thighs, casseroled, meat and skin",Calculated from 77% dark meat and 23% skin from fresh and frozen chicken,MCA,18-450 ,"LGC, Nutrient analysis of chicken and turkey, 1994-1995 (Note that fatty acid data is available for a mixture of types of casseroled chicken portions , not only the thighs, in obsoleted 18-450)",,62.4,3.44,21.5,16.3,0.0,233,969,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,28.70,4.40,,,,,,,49.50,7.60,,,20.30,3.10,,,,,1.40,0.20,120.0,Unknown,Unknown
18-318,"Chicken, thighs, casseroled, meat and skin, weighed with bone",Calculated from 18-317,MCA,,"LGC, Nutrient analysis of chicken and turkey, 1994-1995",,51.8,2.85,17.8,13.5,0.0,193,802,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,28.70,3.70,,,,,,,49.50,6.30,,,20.30,2.60,,,,,1.40,0.20,100.0,Unknown,Unknown
18-319,"Chicken, thighs, casseroled, meat only, diced",10 samples of skinless thighs,MCA,,"LGC, Nutrient analysis of chicken and turkey, 1994-1995",,65.6,4.10,25.6,8.6,0.0,180,756,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,28.90,2.40,,,,,,,46.20,3.80,,,23.00,1.90,,,,,0.60,Tr,130.0,Unknown,Unknown
18-303,"Chicken, whole, corn-fed, raw, meat and skin","Calculated from 42% light meat, 35% dark meat and 23% skin",MCA,,"LGC, Nutrient analysis of chicken and turkey, 1994-1995",,65.3,3.01,18.8,15.9,0.0,218,908,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,30.60,4.60,,,,,,,46.10,6.90,,,21.30,3.20,,,,,0.50,0.10,98.0,Unknown,Unknown
18-304,"Chicken, whole, corn-fed, raw, meat and skin, weighed with bone",Calculated from 18-303,MCA,,"LGC, Nutrient analysis of chicken and turkey, 1994-1995",,42.4,1.95,12.2,10.3,0.0,142,589,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,30.60,3.00,,,,,,,46.10,4.50,,,21.30,2.10,,,,,0.50,0.10,64.0,Unknown,Unknown
18-346,"Chicken, whole, corn-fed, roasted, meat and skin","Calculated from 40% light meat, 43% dark meat and 17% skin",MCA,,"LGC, Nutrient analysis of chicken and turkey, 1994-1995",,61.7,3.84,24.0,13.2,0.0,215,896,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,30.40,3.80,,,,,,,46.70,5.80,,,20.90,2.60,,,,,0.60,0.10,110.0,Unknown,Unknown
18-347,"Chicken, whole, corn-fed, roasted, meat and skin, weighed with bone",Calculated from 18-346,MCA,,"LGC, Nutrient analysis of chicken and turkey, 1994-1995",,37.0,2.30,14.4,7.9,0.0,129,537,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,30.40,2.70,,,,,,,46.70,4.10,,,20.90,1.80,,,,,0.60,0.10,65.0,Unknown,Unknown
18-297,"Chicken, whole, raw, meat and skin","Calculated from 33% light meat, 42% dark meat and 25% skin",MCA,,"LGC, Nutrient analysis of chicken and turkey, 1994-1995",,66.8,3.06,19.1,13.8,0.0,201,835,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,29.20,3.80,,,,,,,49.00,6.40,,,20.10,2.60,,,,,1.20,0.20,100.0,Unknown,Unknown
18-298,"Chicken, whole, raw, meat and skin, weighed with bone",Calculated from 18-297,MCA,,"LGC, Nutrient analysis of chicken and turkey, 1994-1995",,43.4,1.98,12.4,9.0,0.0,131,544,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,29.20,2.50,,,,,,,49.00,4.20,,,20.10,1.70,,,,,1.20,0.10,66.0,Unknown,Unknown
18-341,"Chicken, whole, roasted, meat and skin","Calculated from 40% light meat, 47% dark meat and 13% skin from fresh and frozen chicken",MCA,,"Reviewed 2013. LGC, Nutrient analysis of chicken and turkey, 1994-1995",,61.3,4.21,26.3,12.5,0.0,218,910,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.20,3.40,,,,,,,48.60,5.70,,,20.50,2.40,,,,,1.10,0.10,110.0,Unknown,Unknown
18-342,"Chicken, whole, roasted, meat and skin, weighed with bone",Calculated from 18-341,MCA,,"LGC, Nutrient analysis of chicken and turkey, 1994-1995",,38.6,2.66,16.6,7.9,0.0,138,575,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,29.20,2.20,,,,,,,48.60,3.60,,,20.50,1.50,,,,,1.10,0.10,71.0,Unknown,Unknown
18-321,"Chicken, wing quarter, casseroled, meat and skin","Calculated from 60% light meat, 21% dark meat and 19% skin",MCA,18-450 ,"LGC, Nutrient analysis of chicken and turkey, 1994-1995 (note that fatty acid data is available for a mixture of casseroled dark meat, not only wings, in obsoleted FA 18-450)",,64.0,3.90,24.4,12.5,0.0,210,877,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,29.40,3.50,,,,,,,49.00,5.80,,,19.50,2.30,,,,,1.30,0.10,99.0,Unknown,Unknown
18-322,"Chicken, wing quarter, casseroled, meat and skin, weighed with bone",Calculated from 18-321,MCA,,"LGC, Nutrient analysis of chicken and turkey, 1994-1995",,42.9,2.61,16.3,8.4,0.0,141,588,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,29.40,2.30,,,,,,,49.00,3.90,,,19.50,1.50,,,,,1.30,0.10,66.0,Unknown,Unknown
18-320,"Chicken, wing quarter, casseroled, meat only",Calculated from 74% light meat and 26% dark meat from fresh and frozen chicken,MCA,,"LGC, Nutrient analysis of chicken and turkey, 1994-1995",,67.7,4.30,26.9,6.3,0.0,164,690,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,29.30,1.70,,,,,,,48.40,2.90,,,19.90,1.20,,,,,1.20,0.10,97.0,Unknown,Unknown
18-295,"Chicken, wing quarter, raw, meat and skin","Calculated from 65% light meat, 11% dark meat and 24% skin",MCA,,"LGC, Nutrient analysis of chicken and turkey, 1994-1995",,67.0,3.25,20.3,12.4,0.0,193,804,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,29.70,3.50,,,,,,,48.20,5.60,,,20.00,2.30,,,,,1.30,0.20,89.0,Unknown,Unknown
18-296,"Chicken, wing quarter, raw, meat and skin, weighed with bone",Calculated from 18-295,MCA,,"LGC, Nutrient analysis of chicken and turkey, 1994-1995",,44.2,2.14,13.4,8.2,0.0,127,531,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,29.70,2.30,,,,,,,48.20,3.70,,,20.00,1.50,,,,,1.30,0.10,59.0,Unknown,Unknown
18-339,"Chicken, wing quarter, roasted, meat and skin",20 samples,MCA,,"LGC, Nutrient analysis of chicken and turkey, 1994-1995",,59.9,3.97,24.8,14.1,0.0,226,943,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,29.50,3.90,,,,,,,48.00,6.40,,,20.60,2.70,,,,,1.30,0.20,100.0,Unknown,Unknown
