Food_Code,Food_Name,Description,Food_Group,Previous,Main data references,Footnote,Water (g),Total nitrogen (g),Protein (g),Fat (g),Carbohydrate (g),Energy (kcal) (kcal),Energy (kJ) (kJ),Starch (g),Oligosaccharide (g),Total sugars (g),Glucose (g),Galactose (g),Fructose (g),Sucrose (g),Maltose (g),Lactose (g),Alcohol (g),NSP (g),AOAC fibre (g),Satd FA /100g FA (g),Satd FA /100g fd (g),n-6 poly /100g FA (g),n-6 poly /100g food (g),n-3 poly /100g FA (g),n-3 poly /100g food (g),cis-Mono FA /100g FA (g),cis-Mono FA /100g Food (g),Mono FA/ 100g FA (g),Mono FA /100g food (g),cis-Polyu FA /100g FA (g),cis-Poly FA /100g Food (g),Poly FA /100g FA (g),Poly FA /100g food (g),Sat FA excl Br /100g FA (g),Sat FA excl Br /100g food (g),Branched chain FA /100g FA (g),Branched chain FA /100g food (g),Trans FAs /100g FA (g),Trans FAs /100g food (g),Cholesterol (mg),Food_Category,Super_Category
18-102,"Lamb, best end neck cutlets, raw, lean and fat, weighed with bone",Calculated from 18-101,MAE,,"LGC, Nutrient analysis of retail cuts of lamb, 1993-1994",,39.3,1.91,11.9,20.4,0.0,231,957,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,52.00,9.90,,,,,,,39.80,7.60,,,5.40,1.00,,,,,8.70,1.70,56.0,Unknown,Unknown
18-111,"Lamb, breast, raw, lean",10 samples,MAE,,"LGC, Nutrient analysis of retail cuts of lamb, 1993-1994",,66.0,3.14,19.6,11.2,0.0,179,748,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,50.90,5.20,,,,,,,41.30,4.20,,,5.20,0.50,,,,,9.60,1.00,76.0,Unknown,Unknown
18-112,"Lamb, breast, raw, lean and fat",Calculated from 66% lean and 33% fat,MAE,50-391 ,"LGC, Nutrient analysis of retail cuts of lamb, 1993-1994",,54.8,2.59,16.2,24.7,0.0,287,1189,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,51.70,11.90,,,,,,,40.70,9.40,,,5.00,1.20,,,,,9.80,2.30,80.0,Unknown,Unknown
18-113,"Lamb, breast, roasted, lean",10 samples,MAE,50-393 ,"Reviewed 2013. LGC, Nutrient analysis of retail cuts of lamb, 1993-1994",,54.4,4.27,26.7,18.5,0.0,273,1138,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.70,8.60,,,,,,,41.10,7.00,,,5.40,0.90,,,,,9.30,1.60,95.0,Unknown,Unknown
18-114,"Lamb, breast, roasted, lean and fat",Calculated from 62% lean and 36% fat,MAE,50-392 ,"Reviewed 2013. LGC, Nutrient analysis of retail cuts of lamb, 1993-1994",,45.5,3.59,22.4,29.9,0.0,359,1487,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.30,14.30,,,,,,,40.90,11.40,,,5.10,1.40,,,,,9.70,2.70,93.0,Unknown,Unknown
18-117,"Lamb, chump chops, fried, lean",35 samples of a mixture of chops and steaks,MAE,229,"LGC, Nutrient analysis of retail cuts of lamb, 1993-1994",,60.0,4.50,28.1,11.2,0.0,213,892,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,48.50,5.00,6.93,0.71,2.18,0.23,33.75,3.47,39.90,4.10,8.34,0.86,9.10,0.90,44.65,4.58,3.86,0.40,6.96,0.71,100.0,Unknown,Unknown
18-119,"Lamb, chump chops, fried, lean and fat",Calculated from 76% lean and 24% fat,MAE,,"LGC, Nutrient analysis of retail cuts of lamb, 1993-1994",,51.1,3.94,24.7,23.2,0.0,308,1278,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.70,10.80,,,,,,,39.90,8.60,,,7.90,1.70,,,,,7.90,1.70,98.0,Unknown,Unknown
18-120,"Lamb, chump chops, fried, lean and fat, weighed with bone",Calculated from 18-119,MAE,,"LGC, Nutrient analysis of retail cuts of lamb, 1993-1994",,42.4,3.27,20.5,19.3,0.0,256,1063,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.70,9.00,,,,,,,39.90,7.20,,,7.90,1.40,,,,,7.90,1.40,81.0,Unknown,Unknown
18-118,"Lamb, chump chops, fried, lean, weighed with fat and bone",Calculated from 18-117,MAE,,"LGC, Nutrient analysis of retail cuts of lamb, 1993-1994",,37.8,2.83,17.7,7.1,0.0,135,564,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,48.50,3.20,,,,,,,39.90,2.60,,,9.10,0.60,,,,,7.00,0.50,63.0,Unknown,Unknown
18-115,"Lamb, chump chops, raw, lean and fat",Calculated from 77% lean and 23% fat,MAE,,"LGC, Nutrient analysis of retail cuts of lamb, 1993-1994",,62.7,2.92,18.3,18.8,0.0,242,1007,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.80,8.80,,,,,,,41.70,7.30,,,5.60,1.00,,,,,9.20,1.60,74.0,Unknown,Unknown
18-116,"Lamb, chump chops, raw, lean and fat, weighed with bone",Calculated from 18-115,MAE,,"LGC, Nutrient analysis of retail cuts of lamb, 1993-1994",,54.6,2.54,15.9,16.4,0.0,211,877,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.80,7.60,,,,,,,41.70,6.40,,,5.60,0.90,,,,,9.20,1.40,64.0,Unknown,Unknown
18-122,"Lamb, chump steaks, fried, lean and fat",Calculated from 80% lean and 19% fat,MAE,,"LGC, Nutrient analysis of retail cuts of lamb, 1993-1994",,51.8,3.97,24.8,20.4,0.0,283,1176,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.50,9.40,,,,,,,39.90,7.60,,,8.20,1.60,,,,,7.70,1.50,96.0,Unknown,Unknown
18-121,"Lamb, chump steaks, raw, lean and fat",Calculated from 79% lean and 19% fat,MAE,,"LGC, Nutrient analysis of retail cuts of lamb, 1993-1994",,63.8,2.97,18.6,16.4,0.0,222,923,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.60,7.60,,,,,,,41.80,6.40,,,5.60,0.90,,,,,9.10,1.40,73.0,Unknown,Unknown
18-100,"Lamb, fat, average, cooked","Average of 8 different cuts, trimmed of lean",MAE,50-389 18-434 ,"Reviewed 2013. LGC, Nutrient analysis of retail cuts of lamb, 1993-1994",,28.3,2.64,15.4,56.3,0.0,568,2345,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.00,28.40,,,,,,,40.20,21.60,,,4.40,2.40,,,,,9.67,5.19,100.0,Unknown,Unknown
18-098,"Lamb, fat, average, raw","Average of 8 different cuts, trimmed of lean",MAE,50-388 18-433 ,"Reviewed 2013. LGC, Nutrient analysis of retail cuts of lamb, 1993-1994",,34.7,2.13,13.3,51.6,0.0,518,2135,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.50,26.30,,,,,,,39.70,19.50,,,4.60,2.30,,,,,9.80,4.80,92.0,Unknown,Unknown
18-099,"Lamb, fat, raw, average, extra trimmed",Weighted average of 7 different cuts,MAE,,"LGC, Nutrient analysis of retail cuts of lamb, 1993-1994",,15.4,1.04,6.5,77.2,0.0,721,2967,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,N,N,,,,,,,N,N,,,N,N,,,,,N,N,N,Unknown,Unknown
18-475,"Lamb, lean only, raw, average",Average of 8 different cuts,MAE,18-096 18-432 50-390 ,"Reviewed 2013. LGC, Nutrient analysis of retail cuts of lamb, 1993-1994; selenium from 'Analysis of foods for Selenium', 1994.",,70.6,3.23,20.2,8.0,0.0,153,639,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.46,3.84,0.28,2.23,0.16,35.06,2.58,,3.09,4.85,0.36,,0.45,47.02,3.46,2.03,0.15,8.18,0.60,74.0,Unknown,Unknown
18-097,"Lamb, lean only, raw, average, extra trimmed",Weighted average of 7 different cuts,MAE,,"LGC, Nutrient analysis of retail cuts of lamb, 1993-1994",,71.6,3.21,20.0,7.5,0.0,148,618,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,N,N,,,,,,,N,N,,,N,N,,,,,N,N,N,Unknown,Unknown
18-124,"Lamb, leg chops, grilled, lean and fat",Calculated from 91% lean and 9% fat,MAE,,"LGC, Nutrient analysis of retail cuts of lamb, 1993-1994",,59.4,4.53,28.3,12.0,0.0,221,925,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,44.40,5.00,,,,,,,45.70,5.10,,,6.50,0.70,,,,,8.60,1.00,105.0,Unknown,Unknown
18-125,"Lamb, leg chops, grilled, lean and fat, weighed with bone",Calculated from 18-124,MAE,,"LGC, Nutrient analysis of retail cuts of lamb, 1993-1994",,49.9,3.81,23.8,10.1,0.0,186,778,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,44.40,4.20,,,,,,,45.70,4.30,,,6.50,0.60,,,,,8.60,0.80,88.0,Unknown,Unknown
18-131,"Lamb, leg joint, roasted, lean",10 samples; boneless,MAE,,"LGC, Nutrient analysis of retail cuts of lamb, 1993-1994",,58.9,4.93,30.8,9.6,0.0,210,879,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,38.90,3.40,,,,,,,46.00,4.00,,,6.70,0.60,,,,,8.60,0.80,110.0,Unknown,Unknown
18-132,"Lamb, leg joint, roasted, lean and fat",Calculated from 90% lean and 8% fat,MAE,,"LGC, Nutrient analysis of retail cuts of lamb, 1993-1994",,56.7,4.75,29.7,13.0,0.0,236,986,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,38.50,4.70,,,,,,,45.70,5.60,,,6.40,0.80,,,,,8.60,1.00,110.0,Unknown,Unknown
18-133,"Lamb, leg steaks, grilled, lean",29 samples,MAE,,"LGC, Nutrient analysis of retail cuts of lamb, 1993-1994",,61.5,4.67,29.2,9.0,0.0,198,829,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,43.90,3.60,,,,,,,46.00,3.80,,,6.70,0.60,,,,,8.60,0.70,105.0,Unknown,Unknown
18-134,"Lamb, leg steaks, grilled, lean and fat",Calculated from 94% lean and 6% fat,MAE,,"LGC, Nutrient analysis of retail cuts of lamb, 1993-1994",,58.6,4.48,28.0,13.2,0.0,231,964,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,44.60,5.50,,,,,,,45.60,5.60,,,6.40,0.80,,,,,8.60,1.10,105.0,Unknown,Unknown
18-126,"Lamb, leg, half fillet, braised, lean",10 samples,MAE,,"LGC, Nutrient analysis of retail cuts of lamb, 1993-1994",,61.8,4.37,27.3,10.5,0.0,204,853,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,47.60,4.60,,,,,,,42.70,4.10,,,6.80,0.70,,,,,7.30,0.70,97.0,Unknown,Unknown
18-127,"Lamb, leg, half fillet, braised, lean and fat",Calculated from 84% lean and 16% fat,MAE,,"LGC, Nutrient analysis of retail cuts of lamb, 1993-1994",,56.9,4.10,25.6,17.1,0.0,256,1068,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,48.30,7.70,,,,,,,42.70,6.80,,,6.20,1.00,,,,,7.60,1.20,99.0,Unknown,Unknown
18-128,"Lamb, leg, half knuckle, pot-roasted, lean",10 samples,MAE,,"LGC, Nutrient analysis of retail cuts of lamb, 1993-1994",,61.3,4.70,29.4,9.3,0.0,201,844,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,46.10,3.90,,,,,,,43.90,3.70,,,6.70,0.60,,,,,8.10,0.70,105.0,Unknown,Unknown
18-129,"Lamb, leg, half knuckle, pot-roasted, lean and fat",Calculated from 89% lean and 11% fat,MAE,,"Reviewed 2013. LGC, Nutrient analysis of retail cuts of lamb, 1993-1994",,58.1,4.49,28.1,13.8,0.0,237,988,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.70,6.00,,,,,,,43.80,5.60,,,6.30,0.80,,,,,8.20,1.10,105.0,Unknown,Unknown
18-130,"Lamb, leg, half knuckle, pot-roasted, lean and fat, weighed with bone",Calculated from 18-129,MAE,,"LGC, Nutrient analysis of retail cuts of lamb, 1993-1994",,42.4,3.30,20.5,10.1,0.0,173,722,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,46.70,4.40,,,,,,,43.80,4.10,,,6.30,0.60,,,,,8.20,0.80,77.0,Unknown,Unknown
18-137,"Lamb, leg, whole, roasted well done, lean",10 samples,MAE,,"LGC, Nutrient analysis of retail cuts of lamb, 1993-1994",,59.1,5.01,31.3,9.2,0.0,208,873,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,43.90,3.70,,,,,,,46.00,3.90,,,6.70,0.60,,,,,8.60,0.70,110.0,Unknown,Unknown
18-138,"Lamb, leg, whole, roasted well done, lean and fat",Calculated from 89% lean and 11% fat,MAE,,"LGC, Nutrient analysis of retail cuts of lamb, 1993-1994",,56.2,4.77,29.8,13.6,0.0,242,1010,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,44.70,5.70,,,,,,,45.60,5.80,,,6.40,0.80,,,,,8.60,1.10,110.0,Unknown,Unknown
18-480,"Lamb, leg, whole, roasted, lean and fat",Calculated from 89% lean and 11% fat,MAE,18-136 50-405  ,"Reviewed 2013. LGC, Nutrient analysis of retail cuts of lamb, 1993-1994; iron from LGC, The determination of different forms of Iron in foodstuffs, 1997",,57.3,4.50,28.1,14.2,0.0,240,1003,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.70,5.93,4.20,0.56,2.20,0.29,38.32,5.09,45.60,6.05,5.01,0.66,6.40,0.84,42.66,5.66,2.03,0.27,8.64,1.15,100.0,Unknown,Unknown
18-479,"Lamb, leg, whole, roasted, lean only",10 samples,MAE,18-135 50-406 ,"Reviewed 2013. LGC, Nutrient analysis of retail cuts of lamb, 1993-1994; iron from LGC, The determination of different forms of Iron in foodstuffs, 1997",,60.5,4.75,29.7,9.4,0.0,203,853,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.90,3.80,,,,,,,46.00,3.90,,,6.80,0.60,,,,,8.60,0.70,100.0,Unknown,Unknown
18-141,"Lamb, loin chops, grilled, lean",33 samples,MAE,50-397  ,"Reviewed 2013. LGC, Nutrient analysis of retail cuts of lamb, 1993-1994; vitamin K1 from Bolton-Smith et al Br.J. Nutr.83, 2000",,59.6,4.67,29.2,10.7,0.0,213,892,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.70,4.90,4.16,0.41,2.16,0.21,33.69,3.30,41.20,4.00,5.22,0.51,6.40,0.60,47.43,4.64,2.28,0.22,8.67,0.85,96.0,Unknown,Unknown
18-477,"Lamb, loin chops, grilled, lean and fat",Calculated from 76% lean and 24% fat,MAE,18-143 50-395 ,"Reviewed 2013. LGC, Nutrient analysis of retail cuts of lamb, 1993-1994; vitamin D estimated from grilled, lean only, LGC 'Determination of 25-OH vitamin D in selected foodstuffs' 1997",,50.5,4.24,26.5,22.1,0.0,305,1268,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.60,10.50,,,,,,,40.80,8.40,,,6.10,1.30,,,,,9.10,1.90,100.0,Unknown,Unknown
18-496,"Lamb, loin chops, grilled, lean and fat, weighed with bone",Calculated from 18-477,MAE,18-144 50-396 ,"LGC, Nutrient analysis of retail cuts of lamb, 1993-1994; Vitamin D figure estimated from 18-477 (LGC 'Determination of 25-OH vitamin D in selected foodstuffs' 1997.",,40.9,3.44,21.5,17.9,0.0,247,1028,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,50.60,8.50,,,,,,,40.80,6.70,,,1.00,1.00,,,,,9.10,1.50,81.0,Unknown,Unknown
18-142,"Lamb, loin chops, grilled, lean, weighed with fat and bone",Calculated from 18-141,MAE,50-398 ,"LGC, Nutrient analysis of retail cuts of lamb, 1993-1994; Vitamin K estimated from Bolton-Smith et al Br.J. Nutr.83, 2000",,36.4,2.85,17.8,6.5,0.0,130,543,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.70,3.00,,,,,,,41.20,2.50,,,6.30,0.40,,,,,8.70,0.50,59.0,Unknown,Unknown
18-145,"Lamb, loin chops, microwaved, lean",10 samples,MAE,,"LGC, Nutrient analysis of retail cuts of lamb, 1993-1994",,54.6,5.18,32.4,12.5,0.0,242,1013,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.70,5.70,,,,,,,41.20,4.70,,,6.30,0.70,,,,,8.70,1.00,115.0,Unknown,Unknown
18-147,"Lamb, loin chops, microwaved, lean and fat",Calculated from 72% lean and 28% fat,MAE,,"Reviewed 2013. LGC, Nutrient analysis of retail cuts of lamb, 1993-1994",,45.3,4.39,27.5,26.9,0.0,352,1463,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.80,12.80,,,,,,,40.70,10.20,,,6.00,1.50,,,,,9.20,2.30,110.0,Unknown,Unknown
18-148,"Lamb, loin chops, microwaved, lean and fat, weighed with bone",Calculated from 18-147,MAE,,"LGC, Nutrient analysis of retail cuts of lamb, 1993-1994",,37.1,3.60,22.5,22.1,0.0,289,1200,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,50.80,10.50,,,,,,,40.70,8.40,,,6.00,1.20,,,,,9.20,1.90,90.0,Unknown,Unknown
18-146,"Lamb, loin chops, microwaved, lean, weighed with fat and bone",Calculated from 18-145,MAE,,"LGC, Nutrient analysis of retail cuts of lamb, 1993-1994",,31.7,3.01,18.8,7.3,0.0,141,590,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.70,3.30,,,,,,,41.20,2.80,,,6.30,0.40,,,,,8.70,0.60,67.0,Unknown,Unknown
18-476,"Lamb, loin chops, raw, lean and fat",Calculated from 72% lean and 28% fat,MAE,18-139 50-394 ,"Reviewed 2013. LGC, Nutrient analysis of retail cuts of lamb, 1993-1994; vitamin D from LGC, Determination of 25-OH vitamin D in selected foodstuffs, 1997",,59.3,2.81,17.6,23.0,0.0,277,1150,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.40,10.80,,,,,,,41.10,8.80,,,5.70,1.20,,,,,8.50,1.80,79.0,Unknown,Unknown
18-497,"Lamb, loin chops, raw, lean and fat, weighed with bone",Calculated from 18-476,MAE,18-140 ,"LGC, Nutrient analysis of retail cuts of lamb, 1993-1994; Vitamin D from LGC 'Determination of 25-OH vitamin D in selected foodstuffs' 1997.",,46.3,2.19,13.7,17.9,0.0,216,895,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,50.40,8.40,,,,,,,41.10,6.90,,,5.70,1.00,,,,,8.50,1.40,62.0,Unknown,Unknown
18-149,"Lamb, loin chops, roasted, lean",35 samples,MAE,,"Reviewed 2013. LGC, Nutrient analysis of retail cuts of lamb, 1993-1994",,52.1,5.50,34.4,13.3,0.0,257,1077,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.70,6.10,,,,,,,41.20,5.00,,,6.30,0.80,,,,,8.67,1.06,120.0,Unknown,Unknown
18-151,"Lamb, loin chops, roasted, lean and fat",Calculated from 73% lean and 27% fat,MAE,,"Reviewed 2013. LGC, Nutrient analysis of retail cuts of lamb, 1993-1994",,43.8,4.66,29.1,26.9,0.0,359,1490,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.70,12.80,,,,,,,40.70,10.20,,,6.00,1.50,,,,,9.10,2.30,115.0,Unknown,Unknown
18-152,"Lamb, loin chops, roasted, lean and fat, weighed with bone",Calculated from 18-151,MAE,,"LGC, Nutrient analysis of retail cuts of lamb, 1993-1994",,38.5,4.10,22.4,20.7,0.0,316,1312,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,50.70,11.30,,,,,,,40.70,9.00,,,6.00,1.30,,,,,9.10,1.90,100.0,Unknown,Unknown
18-150,"Lamb, loin chops, roasted, lean, weighed with fat and bone",Calculated from 18-149,MAE,,"LGC, Nutrient analysis of retail cuts of lamb, 1993-1994",,29.2,3.08,19.3,7.4,0.0,144,602,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.70,3.40,,,,,,,41.20,2.80,,,6.30,0.40,,,,,8.70,0.60,68.0,Unknown,Unknown
18-153,"Lamb, loin joint, raw, lean and fat",Calculated from 66% lean and 34% fat,MAE,,"LGC, Nutrient analysis of retail cuts of lamb, 1993-1994",,56.7,2.70,16.9,26.6,0.0,307,1272,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,50.70,12.60,,,,,,,41.00,10.20,,,5.60,1.40,,,,,8.60,2.10,80.0,Unknown,Unknown
18-154,"Lamb, loin joint, raw, lean and fat, weighed with bone",Calculated from 18-153,MAE,,"LGC, Nutrient analysis of retail cuts of lamb, 1993-1994",,43.7,2.08,13.0,20.5,0.0,236,979,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,50.70,9.70,,,,,,,41.00,7.80,,,5.60,1.10,,,,,8.60,1.60,62.0,Unknown,Unknown
18-155,"Lamb, loin joint, roasted, lean",10 samples,MAE,,"LGC, Nutrient analysis of retail cuts of lamb, 1993-1994",,60.4,4.51,28.2,10.7,0.0,209,875,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.70,4.90,,,,,,,41.20,4.00,,,6.30,0.60,,,,,8.70,0.80,100.0,Unknown,Unknown
