Food_Code,Food_Name,Description,Food_Group,Previous,Main data references,Footnote,Water (g),Total nitrogen (g),Protein (g),Fat (g),Carbohydrate (g),Energy (kcal) (kcal),Energy (kJ) (kJ),Starch (g),Oligosaccharide (g),Total sugars (g),Glucose (g),Galactose (g),Fructose (g),Sucrose (g),Maltose (g),Lactose (g),Alcohol (g),NSP (g),AOAC fibre (g),Satd FA /100g FA (g),Satd FA /100g fd (g),n-6 poly /100g FA (g),n-6 poly /100g food (g),n-3 poly /100g FA (g),n-3 poly /100g food (g),cis-Mono FA /100g FA (g),cis-Mono FA /100g Food (g),Mono FA/ 100g FA (g),Mono FA /100g food (g),cis-Polyu FA /100g FA (g),cis-Poly FA /100g Food (g),Poly FA /100g FA (g),Poly FA /100g food (g),Sat FA excl Br /100g FA (g),Sat FA excl Br /100g food (g),Branched chain FA /100g FA (g),Branched chain FA /100g food (g),Trans FAs /100g FA (g),Trans FAs /100g food (g),Cholesterol (mg),Food_Category,Super_Category
16-466,"Cod, flesh only, grilled",Calculated based on dry matter contents in raw and cooked  (29.0% weight loss - haddock in 2013 fish survey),JA,,"DH, Nutrient analysis of fish and fish products, 2013",,74.1,3.94,24.6,0.8,0.0,106,448,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.23,,0.05,,0.12,,0.20,,0.20,,0.16,,0.16,,,,,,Tr,73.1,Unknown,Unknown
16-374,"Cod, flesh only, microwaved","11 samples, 11 products, frozen and chilled",JA,,"DH, Nutrient analysis of fish and fish products, 2013",,77.2,3.76,23.5,0.4,0.0,98,414,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.93,0.08,,0.02,,0.09,26.83,0.08,,0.08,39.30,0.11,,0.11,,,,,0.35,Tr,34.7,Unknown,Unknown
16-015,"Cod, flesh only, poached in milk, butter and salt added","Poached in milk, butter and salt added, fillets",JA,50-566 ,"Reviewed 2014. Fish and Fish Products Supplement, 1993",,77.7,3.35,20.9,1.1,Tr,94,396,0.0,,Tr,0.0,,0.0,0.0,0.0,Tr,0.0,0.0,,,0.30,,,,,,,,0.10,,,,0.30,,,,,,0.00,53.0,Unknown,Unknown
16-016,"Cod, flesh only, poached in milk, butter and salt added, weighed with bones and skin",Calculated from poached 16-015,JA,50-567 ,"Reviewed 2014. Fish and Fish Products Supplement, 1993",,67.6,2.91,18.2,1.0,Tr,81,345,0.0,,Tr,0.0,,0.0,0.0,0.0,Tr,0.0,0.0,,,0.30,,,,,,,,0.10,,,,0.30,,,,,,0.00,46.0,Unknown,Unknown
16-372,"Cod, flesh only, raw","11 samples, 11 products, frozen and chilled",JA,16-012 16-019 ,"DH, Nutrient analysis of fish and fish products, 2013",,81.6,2.80,17.5,0.6,0.0,75,320,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.15,0.16,,0.03,,0.08,32.22,0.14,,0.14,26.32,0.11,,0.11,,,,,Tr,Tr,51.9,Unknown,Unknown
16-491,"Cod, flesh only, salted and smoked, raw",Samples from assorted outlets.,JA,16-028 ,"Fish and Fish Products Supplement, 1993; with Na updated from industry data, 2014",,78.0,2.93,18.3,0.6,0.0,79,333,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.10,,,,,,,,0.10,,,,0.20,,,,,,Tr,46.0,Unknown,Unknown
16-467,"Cod, flesh only, steamed",Calculated based on dry matter contents in raw and cooked  (23.2% weight loss - haddock in 2013 fish survey),JA,16-017 ,"DH, Nutrient analysis of fish and fish products, 2013",,76.0,3.65,22.8,0.8,0.0,98,417,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.21,,0.04,,0.10,,0.18,,0.18,,0.14,,0.14,,,,,,Tr,67.7,Unknown,Unknown
16-468,"Cod, flesh only, steamed, weighed with bones and skin",Calculated from 16-467 using edible conversion factor of 0.87,JA,16-018 ,"DH, Nutrient analysis of fish and fish products, 2013",,66.2,3.18,19.9,0.7,0.0,86,364,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.18,,0.03,,0.09,,0.16,,0.16,,0.12,,0.12,,,,,,Tr,58.9,Unknown,Unknown
16-369,"Cod, in batter, baked","10 samples, 8 products, frozen and chilled",JA,16-025 16-026 ,"DH, Nutrient analysis of a range of processed foods with particular reference to trans fatty acids, 2013",,56.0,1.97,12.3,11.8,19.7,229,961,17.7,0.0,2,N,,Tr,N,Tr,N,0.0,0.8,1.5,15.19,1.71,18.48,2.08,5.93,0.67,58.78,6.63,58.91,6.65,24.41,2.75,24.41,2.75,15.13,1.71,0.06,0.01,0.14,0.02,36.5,Unknown,Unknown
16-427,"Cod, in batter, fried in dripping, takeaway",Calculated from 16-368 and 16-022,JA,16-022 ,"DH, Nutrient analysis of fish and fish products, 2013",,57.3,2.69,16.8,14.7,10.7,240,1001,9.7,0.0,1.0,0.1,,0.2,0.3,0.3,Tr,0.0,0.5,0.5,,8.21,,,,,,,,5.44,,,,0.38,,,,,,N,N,Unknown,Unknown
16-426,"Cod, in batter, fried in rapeseed oil","10 samples, 8 products, calculated from analysed total fat and water content, cod in batter, baked and blended oil",JA,16-021 ,"DH, Nutrient analysis of fish and fish products, 2013",,49.2,2.02,12.6,17.9,19.5,285,1189,18.1,0.0,1.4,N,,Tr,N,Tr,N,0.0,0.8,1.5,,2.12,,,,,,,,10.26,,,,4.54,,,,,,0.02,37.3,Unknown,Unknown
16-368,"Cod, in batter, fried, takeaway","10 samples, fried in beef fat or commercial vegetable oil",JA,16-023 ,"DH, Nutrient analysis of a range of processed foods with particular reference to trans fatty acids, 2013",,57.3,2.69,16.8,14.7,10.7,240,1001,9.7,,1.0,0.1,Tr,0.2,0.3,0.3,Tr,,0.5,0.5,53.93,7.58,5.30,0.75,0.92,0.13,35.65,5.01,38.05,5.35,6.22,0.87,6.22,0.87,53.33,7.49,0.60,0.08,2.40,0.34,60.4,Unknown,Unknown
16-370,"Cod, in breadcrumbs, baked","10 samples, 8 products",JA,,"DH, Nutrient analysis of a range of processed foods with particular reference to trans fatty acids, 2013",,55.5,2.19,13.7,8.3,19.8,204,858,18.9,0.0,0.9,0.2,Tr,Tr,0.1,0.6,Tr,0.0,1.7,1.9,16.78,1.33,17.55,1.39,6.36,0.50,58.20,4.62,58.34,4.63,23.91,1.90,23.91,1.90,16.78,1.33,Tr,Tr,0.14,0.01,35.6,Unknown,Unknown
16-429,"Coley, flesh only, baked",Calculated from 16-383 using 26.1% weight loss,JA,,"DH, Nutrient analysis of fish and fish products, 2013",,75.5,3.90,24.4,1.5,0.0,111,469,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.27,,0.03,,0.34,,0.36,,0.36,,0.37,,0.37,,,,,,Tr,64.2,Unknown,Unknown
16-430,"Coley, flesh only, grilled",Calculated from 16-383 using 22.3% weight loss,JA,,"DH, Nutrient analysis of fish and fish products, 2013",,76.7,3.71,27.2,1.4,0.0,105,446,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.25,,0.03,,0.32,,0.34,,0.34,,0.35,,0.35,,,,,,Tr,61.0,Unknown,Unknown
16-431,"Coley, flesh only, poached",Calculated from 16-383 using 27.9% weight loss,JA,,"DH, Nutrient analysis of fish and fish products, 2013",,74.9,3.99,25.0,1.5,0.0,114,481,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.27,,0.03,,0.35,,0.36,,0.37,,0.38,,0.38,,,,,,Tr,65.7,Unknown,Unknown
16-383,"Coley, flesh only, raw","8 samples, 8 products, frozen and chilled",JA,16-031 16-034 ,"DH, Nutrient analysis of fish and fish products, 2013",,81.9,2.88,18.0,1.1,0.0,82,347,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,25.53,0.20,,0.02,,0.25,34.09,0.26,,0.26,35.47,0.27,,0.27,,,,,0.30,Tr,47.0,Unknown,Unknown
16-469,"Coley, flesh only, steamed",Calculated from 16-383 using weight loss of 21.8%,JA,16-340 ,"DH, Nutrient analysis of fish and fish products, 2013",,76.9,3.68,23.0,1.4,0.0,105,443,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.25,,0.03,,0.32,,0.34,,0.34,,0.35,,0.35,,,,,,Tr,60.5,Unknown,Unknown
16-501,"Coley, flesh only, steamed, weighed with bones and skin",Calculated from steamed 16-469,JA,16-341 ,"DH, Nutrient analysis of fish and fish products, 2013",,69.9,3.34,20.9,1.3,0.0,95,403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.23,,0.03,,0.29,,0.30,,0.31,,0.32,,0.32,,,,,,Tr,55.0,Unknown,Unknown
16-038,"Dab, raw",Literature sources,JA,,"Souci-Fachman-Kraut (1989) Food composition and nutrition tables 1989/90, and literature sources",,79.1,2.51,15.7,1.2,0.0,74,311,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,N,,,,,,,,N,,,,N,,,,,,,N,Unknown,Unknown
16-039,"Dover sole, raw",Literature sources,JA,,"Souci-Fachman-Kraut (1989) Food composition and nutrition tables 1989/90, and literature sources",,80.0,2.90,18.1,1.8,0.0,89,374,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,N,,,,,,,,N,,,,N,,,,,,,50.0,Unknown,Unknown
16-036,"Eel, conger, flesh only, grilled","Calculated from raw 16-035, steaks",JA,,"Fish and Fish Products Supplement, 1993",,67.8,3.56,21.7,5.5,0.0,137,574,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,N,,,,,,,,N,,,,N,,,,,,,N,Unknown,Unknown
16-037,"Eel, conger, flesh only, grilled, weighed with bones and skin",Calculated from grilled 16-036,JA,,"Fish and Fish Products Supplement, 1993",,35.3,1.85,11.3,2.9,0.0,71,299,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,N,,,,,,,,N,,,,N,,,,,,,N,Unknown,Unknown
16-035,"Eel, conger, flesh only, raw",Literature sources,JA,,"Fish and Fish Products Supplement, 1993",,73.2,2.96,18.1,4.6,0.0,114,478,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,N,,,,,,,,N,,,,N,,,,,,,N,Unknown,Unknown
16-407,"Fishcakes, white fish, coated in breadcrumbs, baked","12 samples, 12 products, frozen and chilled",JA,16-281 ,"DH, Nutrient analysis of fish and fish products, 2013",,56.9,1.49,9.3,9.4,22.6,206,867,20.8,,1.8,0.2,Tr,0.2,0.1,1.3,Tr,0.0,0.4,1.7,11.15,1.00,,1.72,,0.55,61.40,5.52,,5.54,25.26,2.27,,2.27,,,,,0.24,0.02,30.0,Unknown,Unknown
16-041,"Flounder, flesh only, steamed","Analysis and calculation from raw, whole fish without heads",JA,,"Fish and Fish Products Supplement, 1993",,76.6,3.25,20.3,2.2,0.0,101,427,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.40,,,,,,,,0.30,,,,0.80,,,,,,,60.0,Unknown,Unknown
16-042,"Flounder, flesh only, steamed, weighed with bones and skin","Fish and Fish Products Supplement, 1993",JA,,"Fish and Fish Products Supplement, 1993",,42.9,1.82,11.4,1.2,0.0,57,239,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.20,,,,,,,,0.20,,,,0.40,,,,,,,34.0,Unknown,Unknown
16-040,"Flounder, raw",Literature sources,JA,,"Fish and Fish Products Supplement, 1993",,81.2,2.62,16.4,1.8,0.0,82,345,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.40,,,,,,,,0.20,,,,0.70,,,,,,,48.0,Unknown,Unknown
16-043,"Flying fish, raw",Literature sources,JA,,"Fish and Fish Products Supplement, 1993",,77.5,3.36,21.0,0.3,0.0,86,366,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,N,,,,,,,,N,,,,N,,,,,,,N,Unknown,Unknown
16-063,"Haddock, coated in crumbs, frozen, fried in blended oil","10 samples, 7 brands; shallow fried in blended oil for 10-15 minutes per side",JA,50-580 ,"Reviewed 2014. Fish and Fish Products Supplement, 1993",Composition of oven baked haddock in crumbs is very similar to fried in blended oil,59.9,2.35,14.7,10.0,12.6,196,822,12.6,,Tr,Tr,,Tr,Tr,Tr,0.0,0.0,0.6,N,,N,,,,,,,,N,,,,N,,,,,,Tr,N,Unknown,Unknown
16-064,"Haddock, coated in crumbs, frozen, fried in blended oil, weighed with bones and skin",Calculated from fried in blended oil 16-063,JA,50-581 ,"Reviewed 2014. Fish and Fish Products Supplement, 1993",,47.9,1.88,11.8,8.0,10.1,157,657,10.1,,Tr,Tr,,Tr,Tr,Tr,0.0,0.0,0.5,N,,N,,,,,,,,N,,,,N,,,,,,Tr,N,Unknown,Unknown
16-062,"Haddock, coated in crumbs, frozen, raw","10 samples, 7 brands; fillets and steaks",JA,,"Reviewed 2014. Fish and Fish Products Supplement, 1993",,65.3,2.21,13.8,5.2,10.5,141,595,10.5,,Tr,Tr,,Tr,Tr,Tr,0.0,0.0,0.6,N,,N,,,,,,,,N,,,,N,,,,,,Tr,N,Unknown,Unknown
16-057,"Haddock, fillets, flesh only, in flour, fried in blended oil, weighed with bones and skin",Calculated from fried in blended oil 16-056,JA,,"Reviewed 2014. Fish and Fish Products Supplement, 1993",,61.4,2.94,18.4,3.6,3.9,120,507,3.9,,Tr,Tr,,Tr,Tr,Tr,0.0,0.0,0.2,N,,0.40,,,,,,,,1.30,,,,1.70,,,,,,Tr,N,Unknown,Unknown
16-058,"Haddock, fillets, flesh only, in flour, fried in dripping","12 samples, shallow fried in dripping for 7 minutes per side, fillets; flesh only",JA,50-582 ,"Reviewed 2014. Fish and Fish Products Supplement, 1993",,70.6,3.38,21.1,4.1,4.5,138,582,4.5,,Tr,Tr,,Tr,Tr,Tr,0.0,0.0,0.2,N,,2.30,,,,,,,,1.50,,,,0.10,,,,,,N,N,Unknown,Unknown
16-059,"Haddock, fillets, flesh only, in flour, fried in dripping, weighed with bones and skin",Calculated from fried in dripping 16-058,JA,50-583 ,"Reviewed 2014. Fish and Fish Products Supplement, 1993",,61.4,2.94,18.4,3.6,3.9,120,507,3.9,,Tr,Tr,,Tr,Tr,Tr,0.0,0.0,0.2,N,,2.00,,,,,,,,1.30,,,,0.10,,,,,,N,N,Unknown,Unknown
16-060,"Haddock, fillets, flesh only, in flour, fried in sunflower oil","12 samples, shallow fried in sunflower oil for 7 minutes per side, fillets; flesh only",JA,,"Reviewed 2014. Fish and Fish Products Supplement, 1993",,70.6,3.38,21.1,4.1,4.5,138,582,4.5,,Tr,Tr,,Tr,Tr,Tr,0.0,0.0,0.2,N,,0.50,,,,,,,,0.80,,,,2.60,,,,,,Tr,N,Unknown,Unknown
16-061,"Haddock, fillets, flesh only, in flour, fried in sunflower oil, weighed with bones and skin",Calculated from fried in sunflower oil 16-060,JA,,"Reviewed 2014. Fish and Fish Products Supplement, 1993",,61.4,2.94,18.4,3.6,3.9,120,507,3.9,,Tr,Tr,,Tr,Tr,Tr,0.0,0.0,0.2,N,,0.40,,,,,,,,0.70,,,,2.20,,,,,,Tr,N,Unknown,Unknown
16-376,"Haddock, flesh only, grilled","11 samples, 11 products, frozen and chilled",JA,16-045 ,"DH, Nutrient analysis of fish and fish products, 2013",,75.9,3.82,23.9,0.3,0.0,98,417,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,25.49,0.06,,0.01,,0.10,20.39,0.05,,0.05,48.67,0.11,,0.11,,,,,0.54,Tr,40.5,Unknown,Unknown
16-471,"Haddock, flesh only, grilled, fillets weighed with bones and skin",Calculated from 16-376 using edible conversion factor of 0.88,JA,16-046 ,"DH, Nutrient analysis of fish and fish products, 2013",,66.8,3.37,21.0,0.3,0.0,87,368,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.05,,0.01,,0.09,,0.04,,0.04,,0.10,,0.10,,,,,,Tr,35.6,Unknown,Unknown
16-473,"Haddock, flesh only, poached","Calculated from 16-375 using 21.8% weight loss (taken from smoked haddock, poached in 2013 fish survey)",JA,,"DH, Nutrient analysis of fish and fish products, 2013",,76.6,3.64,22.8,0.5,0.0,96,406,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.11,,0.02,,0.11,,0.11,,0.11,,0.13,,0.13,,,,,,Tr,62.8,Unknown,Unknown
16-474,"Haddock, flesh only, poached, fillets weighed with bones and skin",Calculated from 16-473 using edible conversion factor of 0.87,JA,16-048 ,"DH, Nutrient analysis of fish and fish products, 2013",,66.6,3.17,19.8,0.5,0.0,84,355,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.10,,0.02,,0.09,,0.09,,0.09,,0.11,,0.11,,,,,,Tr,54.7,Unknown,Unknown
16-375,"Haddock, flesh only, raw","11 samples, 11 products, frozen and chilled",JA,16-044 16-051 ,"DH, Nutrient analysis of fish and fish products, 2013",,81.7,2.85,17.8,0.4,0.0,75,317,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,29.22,0.09,,0.01,,0.09,27.94,0.08,,0.08,33.76,0.10,,0.10,,,,,0.35,Tr,49.1,Unknown,Unknown
16-402,"Haddock, flesh only, smoked, poached","10 samples, 10 products, frozen and chilled",JA,16-066 ,"DH, Nutrient analysis of fish and fish products, 2013",,76.0,3.49,21.8,0.5,0.0,92,389,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,23.32,0.09,,0.02,,0.19,18.35,0.07,,0.07,54.56,0.21,,0.21,,,,,0.18,Tr,65.0,Unknown,Unknown
16-475,"Haddock, flesh only, smoked, poached, fillets weighed with bones and skin",Calculated from 16-042 using edible conversion factor of 0.88,JA,16-067 ,"DH, Nutrient analysis of fish and fish products, 2013",,66.9,3.07,19.2,0.4,0.0,80,341,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.08,,0.01,,0.17,,0.06,,0.06,,0.18,,0.18,,,,,,Tr,57.2,Unknown,Unknown
16-492,"Haddock, flesh only, smoked, raw",Calculated from poached 16-402,JA,16-065 ,"DH, Nutrient analysis of fish and fish products, 2013",,78.3,3.15,19.7,0.5,0.0,83,352,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.08,,0.01,,0.17,,0.06,,0.06,,0.19,,0.19,,,,,,Tr,59.0,Unknown,Unknown
16-493,"Haddock, flesh only, smoked, steamed",Calculated from 16-068 and 16-402,JA,16-068 ,"DH, Nutrient analysis of fish and fish products, 2013; and Fish and Fish Products Supplement, 1993",,71.6,3.60,22.5,0.5,0.0,95,402,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.09,,,,,,,,0.07,,,,0.21,,,,,,Tr,77.0,Unknown,Unknown
16-494,"Haddock, flesh only, smoked, steamed, weighed with bones and skin",Calculated from steamed 16-493,JA,16-069 ,"DH, Nutrient analysis of fish and fish products, 2013; and Fish and Fish Products Supplement, 1993",,63.7,3.21,20.0,0.5,0.0,84,358,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.08,,,,,,,,0.06,,,,0.19,,,,,,Tr,69.0,Unknown,Unknown
16-377,"Haddock, flesh only, steamed","11 samples, 11 products, frozen and chilled",JA,16-049 ,"DH, Nutrient analysis of fish and fish products, 2013",,78.2,3.49,21.8,0.6,0.0,93,393,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,26.80,0.12,,0.02,,0.19,19.40,0.09,,0.09,48.23,0.22,,0.22,,,,,0.29,Tr,74.0,Unknown,Unknown
16-472,"Haddock, flesh only, steamed, fillets weighed with bones and skin",Calculated from 16-377 using edible conversion factor of 0.87,JA,16-050 ,"DH, Nutrient analysis of fish and fish products, 2013",,68.0,3.03,19.0,0.5,0.0,81,342,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.10,,0.02,,0.17,,0.08,,0.08,,0.19,,0.19,,,,,,Tr,64.4,Unknown,Unknown
16-052,"Haddock, in batter, fried in blended oil","Samples as fried in retail blend oil, fatty acids calculated",JA,,"Reviewed 2014. LGC, Analytical survey of fish and fish products, 1991-1992",,57.6,2.74,17.1,14.0,10.0,232,969,10.0,,Tr,Tr,,Tr,Tr,Tr,Tr,,0.4,,,1.50,,,,,,,,5.10,,,,6.90,,,,,,,N,Unknown,Unknown
