Food_Code,Food_Name,Description,Food_Group,Previous,Main data references,Footnote,Water (g),Total nitrogen (g),Protein (g),Fat (g),Carbohydrate (g),Energy (kcal) (kcal),Energy (kJ) (kJ),Starch (g),Oligosaccharide (g),Total sugars (g),Glucose (g),Galactose (g),Fructose (g),Sucrose (g),Maltose (g),Lactose (g),Alcohol (g),NSP (g),AOAC fibre (g),Satd FA /100g FA (g),Satd FA /100g fd (g),n-6 poly /100g FA (g),n-6 poly /100g food (g),n-3 poly /100g FA (g),n-3 poly /100g food (g),cis-Mono FA /100g FA (g),cis-Mono FA /100g Food (g),Mono FA/ 100g FA (g),Mono FA /100g food (g),cis-Polyu FA /100g FA (g),cis-Poly FA /100g Food (g),Poly FA /100g FA (g),Poly FA /100g food (g),Sat FA excl Br /100g FA (g),Sat FA excl Br /100g food (g),Branched chain FA /100g FA (g),Branched chain FA /100g food (g),Trans FAs /100g FA (g),Trans FAs /100g food (g),Cholesterol (mg),Food_Category,Super_Category
12-575,"Custard, made up with whole milk",Recipe,BR,12-412 ,Updated 2014,,75.2,0.62,4.0,4.2,16.3,114,484,5.1,,11.1,Tr,,0.0,5.9,0.0,5.2,0.0,Tr,Tr,,2.64,,,,,,,,1.11,,,,0.12,,,,,,0.15,13.8,Unknown,Unknown
12-543,"Custard, ready to eat, canned and tetra-pak","10 samples, 3 brands, ambient",BR,12-399 ,"Campden and Chorleywood FRA, Nutrient analysis of yoghurts, fromage frais and chilled desserts, 1998; and industry data, 2013. Fatty acids as Fatty Acids Supplement (1998) 12-876",,77.5,0.43,2.7,2.9,16.3,98,414,3.5,,12.8,Tr,Tr,Tr,8.2,Tr,4.6,0.0,Tr,Tr,,1.89,1.76,0.05,0.48,0.01,25.14,0.69,,0.83,2.24,0.06,,0.06,69.14,1.89,1.70,0.00,2.54,0.07,2.1,Unknown,Unknown
12-398,"Desserts, dairy, chocolate","8 samples, 4 brands including milk chocolate and caramel and white chocolate dessert pots, chilled",BR,12-912 ,"Reviewed 2013. LGC, Nutritional analysis of foods commonly consumed by schoolchildren, 1995. Fats from Fatty Acid Supplement 12-912",,58.8,0.68,4.3,10.7,26.7,214,896,2.7,,24.0,0.4,0.0,0.2,17.3,0.7,5.4,0.0,Tr,Tr,,6.26,3.00,0.30,0.61,0.06,28.25,2.86,,3.27,3.12,0.32,,0.39,61.88,6.26,1.29,0.13,4.54,0.46,21.1,Unknown,Unknown
12-232,"Fruit fool, homemade",Recipe,BR,12-913 ,As Milk Products and Eggs Supplement (1989) 12-232. Fatty acid data is available for commercial fruit fool in Fatty Acid Supplement 12-913 (obsoleted) but is not comparableto this code.,,66.6,0.16,1.0,9.3,20.2,163,683,4.1,,16.1,0.8,0.0,0.9,13.4,0.2,0.7,,1.2,,,5.80,,,,,,,,2.70,,,,0.30,,,,,,N,24.0,Unknown,Unknown
12-583,"Instant dessert powder, made up with skimmed milk",Recipe,BR,12-429 ,Updated 2014,,75.0,0.52,3.3,3.2,14.4,96,407,3.4,,11.0,Tr,,Tr,6.7,0.0,4.3,,N,N,,2.89,,,,,,,,0.10,,,,0.04,,,,,,N,3.2,Unknown,Unknown
12-584,"Instant dessert powder, made up with whole milk",Recipe,BR,12-427 ,Based on Recipe as MPE 12-234. Updated 2013,,72.4,0.51,3.2,6.0,14.3,121,508,3.4,,10.9,Tr,,Tr,6.7,0.0,4.1,0.0,N,N,,4.69,,,,,,,,0.84,,,,0.11,,,,,,N,10.1,Unknown,Unknown
12-240,"Jelly, made with skimmed milk",Recipe,BR,,"Milk Products and Eggs Supplement, 1989",,80.6,0.43,2.6,Tr,16.8,73,314,0.0,,16.8,3.4,0.0,1.7,8.3,1.3,2.2,,0.0,,,Tr,,,,,,,,Tr,,,,Tr,,,,,,,Tr,Unknown,Unknown
12-237,"Jelly, made with water",Recipe,BR,50-282 ,"Reviewed 2013. Milk Products and Eggs Supplement, 1989",,84.0,0.21,1.2,Tr,15.1,61,260,0.0,,15.1,3.5,0.0,1.7,8.6,1.3,0.0,0.0,0.0,0.0,,0.00,,,,,,,,0.00,,,,0.00,,,,,,0.00,0.0,Unknown,Unknown
12-516,"Jelly, sugar free, made with water",Recipe,BR,,"Industry data, 2013; and estimated from standard jelly",,98.4,0.26,1.6,0.0,Tr,6,27,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.00,,,,,,,,0.00,,,,0.00,,,,,,0.00,0.0,Unknown,Unknown
12-517,"Meringue, homemade",Without cream. Recipe,BR,12-414 ,Updated 2013,,1.2,1.01,6.3,Tr,96.0,385,1643,0.0,,96.0,Tr,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,,Tr,,,,,,,,Tr,,,,Tr,,,,,,Tr,0.0,Unknown,Unknown
12-585,"Meringue, with cream, homemade",Recipe. Ref. Wiles et al. (1980),BR,12-415 ,Updated 2014,,46.3,0.46,2.9,24.2,27.2,331,1379,0.0,,27.2,Tr,,0.0,25.6,0.0,1.6,,0.0,0.0,,15.14,,,,,,,,7.01,,,,0.68,,,,,,N,63.0,Unknown,Unknown
12-401,"Mousse, chocolate, low fat","7 samples, 4 brands",BR,12-914 ,"Reviewed 2013. Campden and Chorleywood FRA, Nutrient analysis of yoghurts, fromage frais and chilled desserts, 1998",,69.0,0.86,5.5,3.7,18.0,123,518,2.2,,15.8,Tr,Tr,6.3,3.8,Tr,5.7,0.0,N,N,72.63,2.54,,0.08,,0.01,24.83,0.87,24.83,0.87,2.55,0.09,2.55,0.09,,,,N,0.00,0.00,0.7,Unknown,Unknown
12-402,"Mousse, fruit","8 samples, assorted flavours, fresh",BR,50-286 12-246 ,"Reviewed 2013. Milk Products and Eggs Supplement, 1989; fats and vitamin E from Milk Marketing Board, 1992 'Fat, Fatty acids and vitamin E content of a selection of biscuits, cakes and desserts'.",,71.7,0.71,4.5,6.4,18.0,143,601,Tr,,18.0,3.1,0.4,2.9,7.6,0.3,3.7,0.0,N,N,67.90,4.11,,,,,19.37,1.17,30.19,1.83,0.78,0.05,1.63,0.10,,,,,11.67,0.71,N,Unknown,Unknown
12-475,"Pavlova, toffee/chocolate, no fruit","10 samples, 6 products, frozen",BR,12-403 ,"ADAS Laboratories, Nutrient analysis of ice creams and desserts, 1999; and industry data, 2013",,26.0,0.61,3.8,19.7,47.4,370,1551,0.3,1.8,45.3,2.1,Tr,0.8,40.1,1.1,1.1,,N,1.1,57.50,10.83,3.60,0.67,0.80,0.15,29.60,5.57,36.30,6.84,4.80,0.90,5.20,0.98,56.20,10.46,1.30,0.24,7.10,1.34,45.0,Unknown,Unknown
12-552,"Pavlova, with fruit and cream","12 samples, 7 brands, including raspberry, strawberry and tropical fruits, frozen",BR,12-404 ,"ADAS Laboratories, Nutrient analysis of ice creams and desserts, 1999; and industry data, 2013",,44.9,0.43,2.7,8.3,42.2,244,1028,1.1,0.1,41.0,2.5,Tr,1.7,35.9,Tr,0.9,0.0,N,1.9,,4.56,,,,,,,,2.88,,,,0.41,,,,,,0.56,19.0,Unknown,Unknown
12-394,"Pie, banoffee","10 samples, 6 brands including two Mississippi mud pies",BR,,"Reviewed 2013. ADAS Laboratories, Nutrient analysis of ice creams and desserts, 1999",,41.4,0.61,3.8,20.0,32.9,319,1331,11.4,0.6,20.9,1.4,Tr,1.3,15.0,0.8,2.4,0.0,2.5,1.8,,11.20,,,,,,,,6.90,,,,1.10,,,,,,N,N,Unknown,Unknown
12-405,"Profiteroles with sauce, frozen","10 samples, 7 brands",BR,,"Reviewed 2013. ADAS Laboratories, Nutrient analysis of ice creams and desserts, 1999",,39.6,0.88,5.5,25.7,24.6,346,1438,6.4,1.2,17.0,1.8,Tr,0.8,11.7,1.2,1.5,0.0,1.0,1.4,57.04,14.01,,,,,30.30,7.44,35.20,8.65,6.50,1.60,6.90,1.70,,,,,5.20,1.28,N,Unknown,Unknown
12-580,"Pudding, rice, canned","10 cans, 7 brands",BR,12-406 ,"Reviewed 2013. RHM, Nutrient content of selected foods, 1995. Fatty acids as Fatty Acids Supplement (1998) 11-395",,79.2,0.53,3.3,1.3,16.1,85,362,7.3,0.1,8.7,Tr,0.0,Tr,4.9,Tr,3.9,0.0,0.1,N,64.83,0.76,,0.06,,0.01,28.35,0.33,29.25,0.34,5.83,0.06,7.29,0.09,,,,0.03,2.36,0.03,9.0,Unknown,Unknown
12-553,"Pudding, rice, canned, low fat","10 samples, 6 brands",BR,12-407 ,"Reviewed 2013. RHM, Nutrient content of selected foods, 1995; inorganics and vitamins estimated from rice pudding canned",,79.6,0.56,3.5,0.8,16.0,81,345,7.2,0.1,8.7,Tr,,Tr,4.9,Tr,3.9,0.0,0.1,0.1,,0.50,,,,,,,,0.20,,,,0.10,,,,,,Tr,N,Unknown,Unknown
12-514,"Pudding, rice, homemade, with semi-skimmed milk",Recipe,BR,,Updated 2013,,72.1,0.67,4.2,4.4,19.0,127,535,8.7,,10.3,Tr,,Tr,5.3,0.0,4.9,,0.1,0.1,,2.79,,,,,,,,1.08,,,,0.12,,,,,,0.18,12.7,Unknown,Unknown
12-607,"Pudding, rice, homemade, with skimmed milk",Recipe,BR,,Updated 2014,,73.5,0.68,4.3,2.9,19.1,114,482,8.7,,10.4,Tr,,Tr,5.3,0.0,5.0,,0.1,0.1,,1.80,,,,,,,,0.73,,,,0.12,,,,,,0.11,10.4,Unknown,Unknown
12-608,"Pudding, rice, homemade, with whole milk",Recipe,BR,,Updated 2014,,70.2,0.66,4.2,6.5,18.9,145,609,8.7,,10.2,Tr,,Tr,5.3,0.0,4.8,,0.1,0.1,,4.07,,,,,,,,1.67,,,,0.21,,,,,,0.24,19.1,Unknown,Unknown
12-461,"Tarts, custard, individual","10 samples, 6 products",BR,11-537 ,"DH, Nutrient analysis survey of biscuits, buns, cakes and pastries, 2011",,49.5,1.07,6.7,14.3,28.7,263,1102,14.5,,14.2,0.9,Tr,Tr,11.2,2.0,Tr,0.0,1.0,1.1,42.90,5.87,12.02,1.66,2.46,0.35,41.30,5.58,41.74,5.64,14.70,2.01,14.70,2.01,42.53,5.83,0.37,0.04,0.50,0.06,90.6,Unknown,Unknown
12-476,Tiramisu,"10 samples, 6 products, frozen and chilled",BR,,"ADAS Laboratories, Nutrient analysis of ice creams and desserts, 1999; and industry data, 2013",,51.2,0.66,4.2,14.0,27.1,244,1021,4.5,1.5,21.1,2.3,Tr,1.4,13.5,2.4,1.5,,N,1.0,65.10,8.61,4.80,0.64,0.60,0.08,21.10,2.79,28.60,3.78,5.50,0.73,6.10,0.81,64.50,8.53,0.60,0.08,7.80,1.03,45.0,Unknown,Unknown
12-408,"Torte, fruit","8 samples, 5 brands including lemon, raspberry and passion fruit",BR,11-423 ,"Reviewed 2013. RHM, Nutrient content of selected foods, 1995; fatty acids as FA supplement (1998) 11-423",,53.0,0.60,3.8,15.5,27.7,258,1080,9.9,0.4,17.4,1.3,,0.6,13.0,0.7,1.8,0.0,0.5,1.2,63.84,9.35,5.52,0.82,0.98,0.14,30.08,4.41,32.15,4.71,6.08,0.89,7.85,1.15,57.29,8.49,2.70,0.00,3.84,0.56,42.0,Unknown,Unknown
12-409,"Trifle, fruit, retail","12 samples, 7 brands",BR,12-915 12-252 50-289 11-335 ,"Reviewed 2013. Campden and Chorleywood FRA, Nutrient analysis of yoghurts, fromage frais and chilled desserts, 1998. Fatty acids as published in Fatty Acids Supplement 12-915",,67.9,0.41,2.6,9.0,19.5,164,689,4.2,,15.3,1.8,0.0,4.6,6.2,Tr,2.7,0.0,2.1,2.4,65.38,5.56,4.30,0.37,0.84,0.07,27.38,2.33,29.47,2.51,4.87,0.41,5.14,0.44,63.74,5.42,5.20,0.44,2.36,0.20,12.8,Unknown,Unknown
12-600,"Trifle, homemade",Recipe,BR,12-417 ,Updated 2014,,66.4,0.44,2.7,7.9,21.6,167,700,4.4,,16.7,2.7,,2.0,8.9,0.8,2.2,0.6,0.4,N,,4.42,,,,,,,,2.35,,,,0.49,,,,,,0.21,26.5,Unknown,Unknown
12-601,"Trifle, with Dream Topping","Recipe, substituting 25g of made up dream topping for 25g double cream",BR,12-432 ,Updated 2014,,67.5,0.46,2.8,5.9,22.1,152,638,4.5,,17.1,2.7,,2.0,9.2,0.8,2.4,0.6,0.4,N,,3.37,,,,,,,,1.74,,,,0.41,,,,,,N,20.5,Unknown,Unknown
