Food_Code,Food_Name,Description,Food_Group,Previous,Main data references,Footnote,Water (g),Total nitrogen (g),Protein (g),Fat (g),Carbohydrate (g),Energy (kcal) (kcal),Energy (kJ) (kJ),Starch (g),Oligosaccharide (g),Total sugars (g),Glucose (g),Galactose (g),Fructose (g),Sucrose (g),Maltose (g),Lactose (g),Alcohol (g),NSP (g),AOAC fibre (g),Satd FA /100g FA (g),Satd FA /100g fd (g),n-6 poly /100g FA (g),n-6 poly /100g food (g),n-3 poly /100g FA (g),n-3 poly /100g food (g),cis-Mono FA /100g FA (g),cis-Mono FA /100g Food (g),Mono FA/ 100g FA (g),Mono FA /100g food (g),cis-Polyu FA /100g FA (g),cis-Poly FA /100g Food (g),Poly FA /100g FA (g),Poly FA /100g food (g),Sat FA excl Br /100g FA (g),Sat FA excl Br /100g food (g),Branched chain FA /100g FA (g),Branched chain FA /100g food (g),Trans FAs /100g FA (g),Trans FAs /100g food (g),Cholesterol (mg),Food_Category,Super_Category
14-889,"Coconut milk, retail",Estimated from 2013 label data,GA, ,"Industry data, 2013",,78.3,0.21,1.1,16.9,3.3,169,697,1.3,,2,N,0.0,N,N,0.0,0.0,,N,0.4,,14.64,,,,,,,,N,,,,N,,,,,,0.00,0.0,Unknown,Unknown
14-873,"Coconut, desiccated",Analytical and literature sources,GA,14-818 50-979 ,"MW1, 1940. Data reviewed for Fruit and Nuts Supplement,1992; selenium from Analysis of foods for Selenium 1994",,2.3,1.05,5.6,62.0,6.4,604,2492,0.0,,6.4,Tr,,0.8,5.6,0.0,0.0,0.0,13.7,N,,53.40,,,,,,,,3.50,,,,1.50,,,,,,0.00,0.0,Unknown,Unknown
14-816,"Coconut, flesh only, fresh","Flesh from kernel, no shell",GA,14-868 ,"MW4, 1978. Values revised for Fruit and Nut Supplement, 1992; fatty acids from 14-868",,45.0,0.61,3.2,36.0,3.7,351,1446,0.0,,3.7,Tr,,Tr,3.7,0.0,0.0,,7.3,,,31.39,1.80,0.62,0.00,,7.00,2.41,,2.41,1.80,0.62,,0.62,91.20,31.39,0.00,0.00,0.00,0.00,0.0,Unknown,Unknown
14-874,"Hazelnuts, kernel only",10 samples,GA,14-821 14-869 50-980  ,"Reviewed 2013. LGC, Fruit and vegetables, 1989-1990; fatty acids from Fatty Acids Supplement, 1998; selenium from Analysis of foods for Selenium 1994",,4.6,2.66,14.1,63.5,6.0,650,2685,2.0,,4.0,0.2,,0.1,3.7,0.0,0.0,0.0,6.5,6.9,,4.55,10.70,6.50,0.20,0.12,81.10,49.23,,49.23,10.90,6.62,,6.62,7.50,4.55,0.00,0.00,0.00,0.00,0.0,Unknown,Unknown
14-885,"Hazelnuts, kernel only, weighed with shells",Calculated from 14-874,GA,14-822 50-981 ,"As Fruit and Nuts Supplement, 1992 (14-822) with selenium calculated from Analysis of foods for Selenium 1994 and fatty acid fractions calc from Fatty Acid Supplement, 1998 (14-869)",,1.7,1.01,5.4,24.1,2.3,247,1020,0.8,,1.5,0.1,,Tr,1.4,0.0,0.0,0.0,2.5,2.6,,1.73,,,,,,,,18.71,,,,2.52,,,,,,0.00,0.0,Unknown,Unknown
14-893,"Marzipan, homemade",Recipe,GA,14-881 ,Updated 2014,,10.3,1.97,10.4,25.7,50.1,460,1928,1.5,,48.7,0.0,,0.0,48.6,0.0,0.0,,3.3,N,,2.17,,,,,,,,17.36,,,,4.79,,,,,,0.00,26.1,Unknown,Unknown
14-875,"Marzipan, white and yellow, retail",10 samples,GA,14-825 14-861 50-984  ,"Reviewed 2013. LGC, Fruit and vegetables, 1989-1990; fatty acids from Fatty Acid Supplement, 1998",,8.1,1.02,5.3,12.7,67.6,389,1642,0.0,,67.6,2.7,,1.1,62.2,1.6,0.0,0.0,1.9,2.4,,1.03,25.70,3.12,0.10,0.01,65.80,7.99,,7.99,25.80,3.13,,3.13,8.50,1.03,0.00,0.00,0.00,0.00,0.0,Unknown,Unknown
14-826,Melon seeds,Literature sources,GA,,"Fruit and Nuts Supplement, 1992",,6.1,5.38,28.5,47.7,9.9,583,2418,N,,N,N,,N,N,0.0,0.0,,N,,,12.00,,,,,,,,8.30,,,,26.20,,,,,,,0.0,Unknown,Unknown
14-880,"Nuts, mixed","Calculated as plain peanuts 68%, almonds 17%, cashews 8% and hazelnuts 7%",GA,14-827 50-985 ,Updated 2014,,5.7,4.36,23.8,49.1,11.6,581,2407,6.0,,5.6,0.0,,0.0,5.6,0.0,0.0,0.0,6.2,N,,7.72,,,,,,,,27.25,,,,11.79,,,,,,0.00,0.0,Unknown,Unknown
14-892,"Peanut butter, smooth","10 samples, 3 brands",GA,14-876 ,"Reviewed 2013. MW4, 1978; and industry data, 2013. Fatty acids from Fatty Acid Supplement, 1998 (14-865)",,1.1,4.17,22.8,51.8,13.1,607,2514,6.4,,6.7,0.0,,0.0,6.7,0.0,0.0,0.0,5.4,6.6,,12.78,34.00,16.84,0.00,0.00,38.40,19.02,,19.91,34.00,16.84,,16.84,25.80,12.78,0.00,0.00,,Tr,0.0,Unknown,Unknown
14-882,Peanuts and raisins,"Calculated from recipe proportions, plain peanuts 56% and raisins 44%",GA,14-836 50-1036 ,"Reviewed 2013. Fruit and Nut Supplement, 1992",,9.3,2.80,15.4,25.9,37.5,436,1821,3.5,,34.0,15.2,,15.3,3.5,0.0,0.0,0.0,4.4,N,,4.90,,,,,,,,12.30,,,,7.30,,,,,,0.00,0.0,Unknown,Unknown
14-878,"Peanuts, dry roasted","10 samples, 5 brands",GA,14-833 50-989 ,"Reviewed 2013. LGC, Savoury snacks and nuts, 1989-1991; and industry data, 2013. Folate from LGC 'Individual folates in foodstuffs' 1996. Vitamin K1 from Bolton-Smith et al, Br.J. Nutr 83, 2000",,1.8,4.71,25.7,49.8,10.3,590,2444,6.5,,3.8,0.0,,0.0,3.8,0.0,0.0,0.0,6.4,7.6,,8.90,,,,,,,,22.80,,,,15.50,,,,,,0.00,0.0,Unknown,Unknown
14-877,"Peanuts, kernel only, plain, unsalted",10 samples,GA,14-831 14-857 50-987   ,"LGC, Savoury snacks and nuts, 1989-1991; fatty acids from Fatty Acid Supplement, 1998 (14-857)",,6.3,4.73,25.8,46.0,12.5,564,2341,6.3,,6.2,0.0,,0.0,6.2,0.0,0.0,0.0,6.2,N,,8.66,29.00,12.75,0.80,0.35,50.10,22.03,,22.03,29.80,13.10,,13.10,19.70,8.66,0.00,0.00,0.00,0.00,0.0,Unknown,Unknown
14-886,"Peanuts, kernel only, plain, weighed with shells",Calculated from 14-877,GA,14-832 50-988 ,"LGC, Savoury snacks and nuts, 1989-1991;  fatty acid fractions calculated from Fatty Acid Supplement, 1998 (14-857)",,4.3,3.26,17.7,31.8,8.6,389,1615,4.3,,4.3,0.0,,0.0,4.3,0.0,0.0,0.0,4.3,,,5.98,,,,,,,,15.20,,,,9.04,,,,,,0.00,0.0,Unknown,Unknown
14-894,"Peanuts, raisins and chocolate chips","Calculated using 38% peanuts, 37% raisins and 25% milk chocolate",GA,14-835 ,Updated 2014,,7.7,2.21,12.4,25.4,44.4,445,1861,2.4,,42.0,12.8,,12.9,14.1,Tr,2.3,0.0,3.4,N,,N,,,,,,,,N,,,,N,,,,,,0.04,5.5,Unknown,Unknown
14-834,"Peanuts, roasted and salted",20 samples,GA,50-990 ,"Reviewed 2013. LGC, Savoury snacks and nuts, 1989-1991; and industry data, 2013",,1.9,4.53,24.7,53.0,7.1,602,2495,3.3,,3.8,0.0,,0.0,3.8,0.0,0.0,0.0,6.0,8.0,,9.50,,,,,,,,24.20,,,,16.50,,,,,,0.00,0.0,Unknown,Unknown
14-837,"Pecan nuts, kernel only",9 samples,GA,50-991 ,"Reviewed 2013. LGC, Savoury snacks and nuts, 1989-1991",,3.7,1.74,9.2,70.1,5.8,689,2843,1.5,,4.3,0.3,,0.3,3.7,0.0,0.0,0.0,4.7,N,,5.70,,,,,,,,42.50,,,,18.70,,,,,,0.00,0.0,Unknown,Unknown
14-838,"Pecan nuts, kernel only, weighed with shells",Calculated from 14-837,GA,,"LGC, Savoury snacks and nuts, 1989-1991",,1.8,0.85,4.5,34.3,2.8,337,1390,0.7,,2.1,0.1,,0.1,1.8,0.0,0.0,,2.3,,,2.80,,,,,,,,20.80,,,,9.20,,,,,,,0.0,Unknown,Unknown
14-839,"Pine nuts, kernel only","20 samples, pine kernels",GA,50-992 ,"Reviewed 2013. LGC, Savoury snacks and nuts, 1989-1991",,2.7,2.64,14.0,68.6,4.0,688,2840,0.1,,3.9,0.1,,0.1,3.7,0.0,0.0,0.0,1.9,N,,4.60,,,,,,,,19.90,,,,41.10,,,,,,0.00,0.0,Unknown,Unknown
14-840,"Pistachio nuts, kernel only, roasted and salted",10 samples,GA,,"Reviewed 2013. LGC, Savoury snacks and nuts, 1989-1991",,2.1,3.38,17.9,55.4,8.2,601,2485,2.5,,5.7,Tr,,Tr,5.7,0.0,0.0,0.0,6.1,7.4,,7.40,,,,,,,,27.60,,,,17.90,,,,,,0.00,0.0,Unknown,Unknown
14-841,"Pistachio nuts, kernel only, roasted and salted, weighed with shells",Calculated from 14-840,GA,50-993 ,"LGC, Savoury snacks and nuts, 1989-1991",,1.1,1.86,9.9,30.5,4.6,331,1370,1.4,,3.2,Tr,,Tr,3.2,0.0,0.0,0.0,3.3,,,4.10,,,,,,,,15.20,,,,9.80,,,,,,0.00,0.0,Unknown,Unknown
14-842,Pumpkin seeds,Analysis and literature sources,GA,453,"Reviewed 2013. LGC, Fatty acid composition of foods, 1987; and Fruit and Nuts Supplement, 1992",,5.6,4.61,24.4,45.6,15.2,565,2345,14.1,,1.1,0.0,,0.0,1.1,0.0,0.0,0.0,5.3,N,,7.00,49.50,21.58,0.30,0.13,30.50,13.30,,11.20,49.80,21.71,,21.71,19.70,8.59,0.00,0.00,0.00,0.00,0.0,Unknown,Unknown
14-843,"Quinoa, raw",Seeds from a species of goosefoot,GA,,"Literature sources, Fruit and Nuts Supplement, 1992",,11.5,2.21,13.8,5.0,55.7,309,1311,47.6,2.0,6.1,2.7,,0.6,2.8,0.0,0.0,0.0,N,7.0,,0.50,,,,,,,,1.40,,,,2.10,,,,,,Tr,0.0,Unknown,Unknown
14-844,Sesame seeds,"10 samples, with and without hulls",GA,50-944 14-858 ,"Reviewed 2013. LGC, Fatty acid composition of foods, 1987; and Fruit and Nuts Supplement, 1992",,4.6,3.44,18.2,58.0,0.9,598,2470,0.5,,0.4,0.1,,0.1,0.2,0.0,0.0,0.0,7.9,N,,10.48,45.72,25.35,0.27,0.15,39.80,22.07,,22.07,45.99,25.50,,25.50,15.51,8.60,0.00,0.00,0.00,0.00,0.0,Unknown,Unknown
14-845,Sunflower seeds,Analysis and literature sources,GA,50-995 14-859 ,"Reviewed 2013. LGC, Fatty acid composition of foods, 1987; and Fruit and Nuts Supplement, 1992",,4.4,3.74,19.8,47.5,18.6,576,2392,16.3,0.6,1.7,0.0,,0.0,1.7,0.0,0.0,0.0,6.0,N,,6.58,61.80,28.06,0.20,0.09,23.50,10.67,,10.67,62.00,28.15,,28.15,14.50,6.58,0.00,0.00,0.00,0.00,0.0,Unknown,Unknown
14-846,"Sunflower seeds, toasted",Calculated from 14-845,GA,,"LGC, Fatty acid composition of foods, 1987; and Fruit and Nuts Supplement, 1992; fatty acids calculated from 14-859",,1.0,3.86,20.5,49.2,19.3,602,2497,16.7,,1.8,0.0,,0.0,1.8,0.0,0.0,,6.2,,,6.80,64.00,29.10,0.20,0.10,24.30,11.00,,11.00,64.20,29.20,,29.20,15.00,6.80,0.00,0.00,0.00,0.00,0.0,Unknown,Unknown
14-847,Tahini paste,Literature sources and calculation from 14-844,GA,50-996 ,"Reviewed 2013. McCarthy and Matthews (1984) Composition of foods: nut and seed products, raw, processed and prepared, Agriculture Handbook No, 8-12, and calculation from 14-844",,3.1,3.49,18.5,58.9,0.9,607,2508,0.5,,0.4,0.1,,0.1,0.2,0.0,0.0,0.0,8.0,N,,8.40,,,,,,,,22.00,,,,25.80,,,,,,N,0.0,Unknown,Unknown
14-848,Tigernuts,Literature sources,GA,,"Fruit and Nuts Supplement, 1992",,8.5,0.69,4.3,23.8,45.7,403,1685,29.6,,16.1,0.0,,0.0,16.1,0.0,0.0,,11.7,,,4.00,,,,,,,,16.40,,,,2.20,,,,,,,0.0,Unknown,Unknown
14-849,Trail mix,10 samples; mix of nuts and dried fruit,GA,50-1041 ,"Reviewed 2013. LGC, Nutritional composition of fruit products, 1985-1986; and industry data, 2013",,8.9,1.45,9.1,28.5,37.2,432,1804,0.1,,37.1,17.3,,16.1,3.4,0.4,0.0,0.0,4.3,5.1,,N,,,,,,,,N,,,,N,,,,,,N,0.0,Unknown,Unknown
14-879,"Walnuts, kernel only",10 samples,GA,14-850 14-860 50-997  ,"Reviewed 2013. LGC, Savoury snacks and nuts, 1989-1991; fatty acids from Fatty Acid Supplement, 1998 (14-860). Selenium from SAC Analysis of foods for Selenium 1994 MAFF Project 2B006",,2.8,2.77,14.7,68.5,3.3,688,2837,0.7,,2.6,0.2,,0.2,2.2,0.0,0.0,0.0,3.5,N,,7.47,61.00,39.29,11.40,7.47,16.30,10.67,,10.67,71.40,46.76,,46.76,11.40,7.47,0.00,0.00,0.00,0.00,0.0,Unknown,Unknown
14-887,"Walnuts, kernel only, weighed with shells",Calculated from 14-879,GA,14-851 50-998 ,"LGC, Savoury snacks and nuts, 1989-1991; fatty acids calculated from 14-879. Selenium calculated from Analysis of foods for Selenium 1994 MAFF Project 2B006",,1.2,1.19,6.3,29.4,1.4,295,1217,0.3,,1.1,0.1,,0.1,0.9,0.0,0.0,0.0,1.5,,,3.21,,,,,,,,4.59,,,,20.11,,,,,,0.00,0.0,Unknown,Unknown
