Food_Code,Food_Name,Description,Food_Group,Previous,Main data references,Footnote,Water (g),Total nitrogen (g),Protein (g),Fat (g),Carbohydrate (g),Energy (kcal) (kcal),Energy (kJ) (kJ),Starch (g),Oligosaccharide (g),Total sugars (g),Glucose (g),Galactose (g),Fructose (g),Sucrose (g),Maltose (g),Lactose (g),Alcohol (g),NSP (g),AOAC fibre (g),Satd FA /100g FA (g),Satd FA /100g fd (g),n-6 poly /100g FA (g),n-6 poly /100g food (g),n-3 poly /100g FA (g),n-3 poly /100g food (g),cis-Mono FA /100g FA (g),cis-Mono FA /100g Food (g),Mono FA/ 100g FA (g),Mono FA /100g food (g),cis-Polyu FA /100g FA (g),cis-Poly FA /100g Food (g),Poly FA /100g FA (g),Poly FA /100g food (g),Sat FA excl Br /100g FA (g),Sat FA excl Br /100g food (g),Branched chain FA /100g FA (g),Branched chain FA /100g food (g),Trans FAs /100g FA (g),Trans FAs /100g food (g),Cholesterol (mg),Food_Category,Super_Category
19-323,"Chicken satay, takeaway",10 samples,MR,,"Aspland and James Ltd, Nutrient analysis of ethnic and takeaway foods, 1997",,60.5,3.47,21.7,10.3,3.0,191,798,1.4,0.0,1.6,0.5,,1.1,Tr,Tr,Tr,0.0,2.2,2.0,30.67,3.02,,,,,43.93,4.33,43.93,4.33,25.19,2.48,25.19,2.48,,,,,0.00,0.00,57.4,Unknown,Unknown
19-541,"Chicken wings, marinated, meat and skin, barbecued","4 samples including American and Chinese style and hot and spicy wings, chilled and frozen",MR,,"LGC, Nutrient analysis of foods commonly consumed by schoolchildren, 1995; and industry data, 2013",,50.5,4.38,27.4,16.6,4.1,274,1146,0.5,,3.6,0.5,0.0,0.6,2.5,0.0,0.0,0.0,N,0.5,,4.60,,,,,,,,7.50,,,,3.30,,,,,,0.20,120.0,Unknown,Unknown
19-652,"Chicken wings, marinated, meat and skin, barbecued, weighed with bone",Calculated from 19-541,MR,19-205 ,"LGC, Nutrient analysis of foods commonly consumed by schoolchildren, 1995; and industry data, 2013",,32.8,2.85,17.8,10.8,2.7,179,745,0.3,,2.3,0.3,0.0,0.4,1.6,0.0,0.0,0.0,N,0.3,,3.00,,,,,,,,4.90,,,,2.10,,,,,,0.10,78.0,Unknown,Unknown
19-569,"Chicken, stir-fried with mushrooms and cashew nuts, homemade",Recipe,MR,19-385 ,Updated 2014,,66.8,3.00,18.4,7.0,4.8,160,671,2.5,,2.2,0.7,,0.6,0.8,0.0,0.0,0.7,0.7,0.9,,1.31,,,,,,,,3.86,,,,1.47,,,,,,Tr,66.1,Unknown,Unknown
19-570,"Chicken, stir-fried with peppers in black bean sauce, homemade",Recipe,MR,19-386 ,Updated 2014,,72.1,3.06,19.0,4.2,2.7,124,523,0.1,,2.4,0.6,,0.7,1.0,0.0,0.0,,0.6,N,,N,,,,,,,,N,,,,N,,,,,,Tr,72.5,Unknown,Unknown
19-521,"Chicken, stir-fried with rice and vegetables, retail, reheated","6 samples. 10-13% meat, frozen, fried in corn oil",MR,19-201 ,"Reviewed 2013. LGC, Nutritional analysis of meat and poultry products, 1994-1995",,67.9,1.04,6.5,4.6,17.1,132,554,12.6,,3.9,1.8,0.0,1.1,1.0,0.0,0.0,0.0,1.3,N,,N,,,,,,,,N,,,,N,,,,,,N,N,Unknown,Unknown
19-478,"Chilli con carne, homemade",Recipe,MR,19-337 ,Updated 2013,,74.3,1.48,9.2,7.5,4.4,120,500,1.3,0.3,2.9,1.1,0.0,1.1,0.6,0.0,0.0,0.0,1.1,N,,2.90,,,,,,,,2.97,,,,0.85,,,,,,0.32,23.8,Unknown,Unknown
19-208,"Chilli con carne, retail, reheated","11 samples, chilled and frozen",MR,,"Reviewed 2013. Meat Products and Dishes Supplement, 1996",,76.4,1.23,7.7,4.3,7.1,96,404,4.4,,2.7,,,,,,,0.0,1.4,,,1.90,,,,,,,,1.90,,,,0.20,,,,,,0.20,N,Unknown,Unknown
19-527,"Chilli con carne, retail, reheated, with rice",Calculated from 60% chilli con carne (19-208) and 40% boiled white rice,MR,19-209 ,"Reviewed 2013. LGC, Nutrient analysis of meat and poultry products, 1994-1995; and LGC, Nutrient survey of flours and grains, 2005",,72.6,0.94,5.8,2.7,18.1,116,491,16.5,,1.6,N,,N,N,0.0,0.0,0.0,0.8,N,,1.17,,,,,,,,1.19,,,,0.17,,,,,,0.12,N,Unknown,Unknown
19-519,"Chow mein, beef, retail, reheated",12 samples from different shops. Noodles with beef and vegetables in sauce,MR,19-165 ,"Aspland and James Ltd, Nutrient analysis of ethnic takeaway foods, 1997; and industry data, 2013",,71.7,1.07,6.7,6.0,14.7,136,571,12.3,,2.4,N,N,0.0,1.2,0.0,0.0,0.0,N,1.8,,1.30,,,,,,,,3.10,,,,1.40,,,,,,N,N,Unknown,Unknown
19-321,"Chow mein, chicken, takeaway",10 samples,MR,,"Reviewed 2013. Aspland and James Ltd, Nutrient analysis of ethnic and takeaway foods, 1997",,69.0,1.36,8.5,7.2,12.7,147,614,6.6,5.8,0.3,Tr,,0.3,Tr,Tr,Tr,0.0,1.1,1.5,17.03,1.17,,,,,56.08,3.86,56.08,3.86,26.45,1.82,26.89,1.85,,,,,0.00,0.00,13.4,Unknown,Unknown
19-614,"Chow mein, pork and chicken, homemade",Recipe,MR,19-416 ,Updated 2014,,73.7,1.52,9.2,1.9,5.8,72,305,4.2,,1.5,N,,N,N,Tr,0.0,0.2,0.6,N,,0.76,,,,,,,,6.23,,,,3.13,,,,,,Tr,23.5,Unknown,Unknown
19-486,"Coq au vin, homemade",Recipe,MR,19-338 ,Updated 2013,,68.7,1.79,11.0,11.0,3.3,188,783,2.9,,0.4,0.1,0.0,0.1,0.1,0.0,0.0,4.7,0.3,0.2,,4.19,,,,,,,,4.45,,,,1.55,,,,,,0.16,67.0,Unknown,Unknown
19-571,"Coq au vin, homemade, weighed with bone","Recipe, calculated from 19-486",MR,19-417 ,Updated 2014,,56.1,1.46,9.0,9.0,2.7,150,627,2.3,,0.3,0.1,,0.1,0.1,0.0,0.0,3.8,0.2,0.2,,3.42,,,,,,,,3.60,,,,1.25,,,,,,0.15,55.3,Unknown,Unknown
19-572,"Corned beef hash, homemade",Recipe,MR,19-389 ,Updated 2014,,68.7,1.67,10.5,5.9,12.3,141,592,10.4,,1.9,0.6,,0.5,0.8,0.0,0.1,,1.0,1.3,,3.26,,,,,,,,2.01,,,,0.19,,,,,,0.31,34.6,Unknown,Unknown
19-573,"Cornish pasty, homemade",Recipe,MR,19-360 ,Updated 2014,,47.2,1.12,6.7,19.2,27.8,287,1199,22.4,,2.3,0.9,,0.6,0.6,0.2,Tr,,1.7,2.5,,7.07,,,,,,,,8.21,,,,2.75,,,,,,0.14,13.3,Unknown,Unknown
19-466,"Cornish pasty, retail","11 samples, 10 products",MR,19-316 ,"DH, Nutrient analysis of a range of processed foods with particular reference to trans fatty acids, 2013",,47.3,1.12,7.0,17.8,24.0,278,1161,21.9,,2.1,0.5,Tr,0.4,0.4,0.9,Tr,,1.1,2.9,50.16,8.53,8.05,1.37,0.91,0.15,39.07,6.65,39.88,6.79,8.96,1.52,8.96,1.52,49.47,8.42,0.68,0.12,0.81,0.14,13.0,Unknown,Unknown
19-477,"Coronation chicken, homemade",Recipe,MR,19-339 ,Updated 2013,,47.4,2.66,16.6,31.4,3.5,362,1500,0.1,,3.4,1.1,Tr,0.7,1.3,0.3,Tr,0.0,N,0.2,,3.25,,,,,,,,18.18,,,,7.96,,,,,,0.07,82.4,Unknown,Unknown
19-574,"Coronation chicken, reduced fat, homemade",Recipe,MR,19-390 ,Updated 2014,,63.0,2.66,16.6,14.8,4.2,216,898,1.4,,2.9,0.8,,0.9,1.1,0.0,0.0,,Tr,0.2,,2.00,,,,,,,,8.09,,,,3.55,,,,,,0.06,69.8,Unknown,Unknown
19-547,"Curry, beef and spinach, homemade",Recipe,MR,19-369 ,Updated 2014,,76.5,1.82,11.4,4.4,3.6,94,394,0.4,0.4,2.8,1.2,0.0,1.1,0.4,0.0,0.0,,0.8,N,,1.28,,,,,,,,2.10,,,,0.65,,,,,,0.09,30.7,Unknown,Unknown
19-549,"Curry, beef, homemade",Recipe,MR,19-370 ,Updated 2014,,63.5,2.84,17.7,15.4,1.2,209,870,0.2,,0.6,0.2,,0.2,0.2,0.0,0.0,,0.1,N,,2.61,,,,,,,,8.37,,,,3.34,,,,,,0.16,49.7,Unknown,Unknown
19-472,"Curry, beef, reduced fat, homemade",Recipe,MR,19-333 ,Updated 2013,,70.5,3.01,18.8,7.1,1.3,139,583,0.2,0.2,0.7,0.3,Tr,0.2,0.2,0.0,0.0,0.0,0.1,1.0,,2.26,,,,,,,,2.71,,,,1.53,,,,,,0.17,52.7,Unknown,Unknown
19-488,"Curry, beef, retail, reheated","6 samples, 3 brands, meat and sauce only, chilled and frozen",MR,19-169 ,"LGC, Analytical survey of meat products, 1990-1991; and industry data, 2013",,69.5,2.16,13.5,6.6,6.3,137,575,1.8,,4.5,1.5,,1.6,0.7,0.0,0.7,0.0,1.2,2.4,,3.10,,,,,,,,2.50,,,,0.60,,,,,,N,32.0,Unknown,Unknown
19-529,"Curry, beef, retail, reheated, with rice","Calculated from 57% beef curry (19-169) and 43% retail, ready cooked, plain white rice",MR,19-170 ,"LGC, Analytical survey of meat products, 1990-1991; industry data, 2013; and LGC, Nutrient survey of flours and grains, 2005",,65.2,1.53,9.5,4.6,18.2,147,621,15.6,,2.6,0.9,,0.9,0.4,0.0,0.4,0.0,0.7,1.8,,1.90,,,,,,,,1.58,,,,0.72,,,,,,N,18.2,Unknown,Unknown
19-449,"Curry, chicken balti, retail","10 samples, chilled, frozen and ambient",MR,,"University of Leeds, Nutritional analysis of commonly consumed South Asian foods in the UK; and industry data, 2013",,75.8,1.68,10.5,5.0,4.8,105,441,1.3,,3.5,N,Tr,N,N,Tr,Tr,0.0,N,2.0,,0.89,,,,,,,,2.40,,,,1.40,,,,,,0.01,28.6,Unknown,Unknown
19-565,"Curry, chicken korma, homemade",Recipe,MR,19-383 ,Updated 2014,,73.6,2.34,14.6,5.1,4.6,127,530,1.4,,2.8,0.4,,0.3,0.4,0.0,1.7,,0.4,0.7,,1.15,,,,,,,,2.54,,,,1.09,,,,,,0.03,53.1,Unknown,Unknown
19-540,"Curry, chicken tandoori, retail, reheated","7 samples, 6 brands. 95-96% meat",MR,19-127 ,"LGC, Analytical survey of meat products, 1990-1991; and industry data, 2013",,56.4,4.38,27.4,10.8,2.0,214,897,1.0,,1.0,0.3,0.0,0.2,0.1,0.0,0.5,0.0,N,0.8,,3.30,17.30,1.77,1.70,0.17,48.30,4.93,,5.00,18.90,1.93,,2.00,31.50,3.21,0.70,0.07,0.70,0.07,120.0,Unknown,Unknown
19-567,"Curry, chicken vindaloo, homemade",Recipe,MR,19-387 ,Updated 2014,,62.7,2.97,18.5,12.5,2.6,192,799,0.3,,1.7,0.4,,0.3,1.0,0.0,0.0,,0.3,0.7,,1.19,,,,,,,,7.16,,,,3.48,,,,,,Tr,70.5,Unknown,Unknown
19-568,"Curry, chicken vindaloo, reduced fat, homemade",Recipe,MR,19-388 ,Updated 2014,,57.5,3.15,19.6,4.1,2.7,121,509,0.4,,1.8,0.4,,0.3,1.0,0.0,0.0,,0.3,N,,0.42,,,,,,,,1.40,,,,0.65,,,,,,Tr,74.6,Unknown,Unknown
19-520,"Curry, chicken, average, retail, reheated","7 samples, 5 brands; korma and masala varieties, chilled and frozen",MR,,"LGC, Analytical survey of meat products, 1990-1991; and industry data, 2013",,68.7,1.94,12.1,8.9,5.4,149,621,1.0,,4.4,1.5,,1.6,0.7,0.0,0.7,0.0,1.3,1.5,,4.00,,,,,,,,2.90,,,,1.50,,,,,,N,51.0,Unknown,Unknown
19-528,"Curry, chicken, average, retail, reheated with rice","Calculated from 55% chicken curry (19-188) and 45% retail, ready cooked, plain white rice",MR,19-189 ,"LGC, Analytical survey of meat products, 1990-1991; industry data, 2013; and LGC, Nutrient survey of flours and grains, 2005",,64.6,1.38,8.5,5.8,18.2,154,648,15.8,,2.4,0.8,,0.9,0.4,0.0,0.4,0.0,0.7,1.3,,2.34,,,,,,,,1.76,,,,1.22,,,,,,N,28.0,Unknown,Unknown
19-322,"Curry, chicken, average, takeaway","50 samples, 10 each of Korma, Tikka Masala, Dhansak, Jalfrezi and Dopiaza. Meat and sauce only",MR,19-300 ,"Reviewed 2013. Aspland and James Ltd, Nutrient analysis of ethnic and takeaway foods, 1997. Full fatty acid data for chicken korma is available in 19-300",,70.2,1.88,11.7,9.8,2.5,145,603,1.2,0.1,1.2,0.4,,0.5,0.0,0.0,0.3,0.0,2.0,2.2,27.98,2.87,,,,,42.76,3.93,43.23,3.98,28.40,2.52,28.40,2.52,,,,,0.47,0.05,37.0,Unknown,Unknown
19-534,"Curry, chicken, made with cook-in sauce",Recipe,MR,,Updated 2013,,67.7,2.99,18.6,5.4,5.5,144,604,1.6,0.0,3.9,1.2,Tr,1.4,1.3,0.0,Tr,0.0,0.9,1.5,,1.00,,,,,,,,1.92,,,,2.21,,,,,,0.02,N,Unknown,Unknown
19-465,"Curry, chicken, Thai green, takeaway and restaurant","10 sub-samples, 2 from different establishments in each of 5 regions. Dish consists of chicken that has been stir fried in a standard Thai green curry sauce (usually includes coconut milk, lemongrass, ginger and peppers)",MR,,"Reviewed 2013. Aspland and James Ltd, Nutrient analysis of ethnic takeaway foods, 1997",,74.7,1.41,8.8,8.7,1.5,119,496,1.0,0.0,0.5,Tr,,0.5,Tr,Tr,Tr,,2.4,2.6,63.57,5.29,9.58,0.80,2.86,0.24,23.67,1.97,23.76,1.98,12.52,1.04,12.67,1.05,63.37,5.27,0.20,0.02,0.12,0.01,25.9,Unknown,Unknown
19-591,"Curry, lamb biryani, homemade",Recipe,MR,19-397 ,Updated 2014,,61.9,1.15,7.1,9.2,20.9,195,817,18.3,,2.0,0.6,,0.5,0.2,0.0,0.3,,0.6,N,,1.79,,,,,,,,4.73,,,,2.01,,,,,,0.21,16.5,Unknown,Unknown
19-592,"Curry, lamb biryani, reduced fat, homemade",Recipe,MR,19-398 ,Updated 2014,,66.3,1.20,7.4,3.7,21.9,150,634,19.2,,2.0,0.6,,0.5,0.2,0.0,0.3,,0.6,N,,1.28,,,,,,,,1.36,,,,0.38,,,,,,0.21,16.6,Unknown,Unknown
19-595,"Curry, lamb rogan josh, homemade",Recipe,MR,19-401 ,Updated 2014,,68.1,2.31,14.4,9.1,3.9,149,624,0.3,,3.0,1.2,,1.1,0.6,0.0,0.0,0.0,0.8,1.8,,3.58,,,,,,,,3.78,,,,0.93,,,,,,0.58,45.6,Unknown,Unknown
19-599,"Curry, lamb vindaloo, homemade",Recipe,MR,19-403 ,Updated 2014,,59.4,3.17,19.8,12.9,2.7,199,833,0.4,,1.8,1.4,,0.3,1.0,0.0,0.0,,0.3,0.9,,5.06,,,,,,,,5.45,,,,1.16,,,,,,0.83,64.6,Unknown,Unknown
19-535,"Curry, lamb, made with cook-in sauce",Recipe,MR,,Updated 2013,,60.3,2.48,15.5,17.7,5.5,242,1008,1.6,0.0,3.9,1.2,Tr,1.4,1.3,0.0,Tr,0.0,0.9,1.5,,7.13,,,,,,,,6.54,,,,2.61,,,,,,1.21,63.0,Unknown,Unknown
19-576,"Devilled kidneys, homemade",Recipe,MR,19-392 ,Updated 2014,,74.3,2.24,13.7,7.7,1.4,129,542,0.1,,1.5,0.3,,0.4,0.2,0.0,0.4,,0.3,0.3,,3.09,,,,,,,,2.66,,,,1.13,,,,,,0.13,245.2,Unknown,Unknown
19-526,Doner kebab in pitta bread with salad,"Calculated from 50% doner kebab (19-129), 22% pitta bread and 28% salad",MR,19-130 ,Updated 2013,,54.8,2.29,14.1,16.0,12.5,248,1033,11.5,,1.1,0.3,Tr,0.3,Tr,0.4,0.0,0.0,0.9,0.9,,7.54,,,,,,,,5.90,,,,1.08,,,,,,1.32,47.0,Unknown,Unknown
19-539,"Doner kebabs, meat only",20 samples from assorted takeaways,MR,19-129 ,"Reviewed 2013. LGC, Nutrient analysis of retail cuts of lamb, 1993-1994",,42.0,3.76,23.5,31.4,0.0,377,1561,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.12,14.98,3.14,0.90,1.56,0.45,33.04,9.49,40.93,11.76,3.29,0.95,6.58,1.89,49.87,14.33,2.26,0.66,9.19,2.63,94.0,Unknown,Unknown
19-578,"Duck a l'orange, excluding fat and skin, homemade",Recipe,MR,19-393 ,Updated 2014,,76.5,1.79,11.2,6.5,4.0,122,510,2.9,,1.0,0.3,,0.3,0.3,0.0,0.0,0.3,Tr,N,,2.62,,,,,,,,2.73,,,,0.64,,,,,,0.11,54.3,Unknown,Unknown
19-579,"Duck a l'orange, including fat and skin, homemade",Recipe,MR,19-394 ,Updated 2014,,66.0,1.57,9.8,20.0,3.7,236,980,2.7,,0.9,0.3,,0.3,0.3,0.0,0.0,0.3,Tr,N,,6.54,,,,,,,,9.66,,,,2.60,,,,,,0.25,51.5,Unknown,Unknown
