Food_Code,Food_Name,Description,Food_Group,Previous,Main data references,Footnote,Water (g),Total nitrogen (g),Protein (g),Fat (g),Carbohydrate (g),Energy (kcal) (kcal),Energy (kJ) (kJ),Starch (g),Oligosaccharide (g),Total sugars (g),Glucose (g),Galactose (g),Fructose (g),Sucrose (g),Maltose (g),Lactose (g),Alcohol (g),NSP (g),AOAC fibre (g),Satd FA /100g FA (g),Satd FA /100g fd (g),n-6 poly /100g FA (g),n-6 poly /100g food (g),n-3 poly /100g FA (g),n-3 poly /100g food (g),cis-Mono FA /100g FA (g),cis-Mono FA /100g Food (g),Mono FA/ 100g FA (g),Mono FA /100g food (g),cis-Polyu FA /100g FA (g),cis-Poly FA /100g Food (g),Poly FA /100g FA (g),Poly FA /100g food (g),Sat FA excl Br /100g FA (g),Sat FA excl Br /100g food (g),Branched chain FA /100g FA (g),Branched chain FA /100g food (g),Trans FAs /100g FA (g),Trans FAs /100g food (g),Cholesterol (mg),Food_Category,Super_Category
18-005,"Beef, fat, average, cooked",Average of 8 different cuts,MAC,50-362 18-458 ,"Reviewed 2013. LGC, Nutrient analysis of carcase beef, 1992-1993 (fatty acid data from 18-458 not integrated, data from different cuts of meat)",,33.6,2.48,15.5,52.3,0.0,533,2199,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.70,24.30,,,,,,,47.00,23.40,,,3.70,1.80,,,,,4.80,2.40,97.0,Unknown,Unknown
18-003,"Beef, fat, average, raw","Average of 10 different cuts, trimmed of lean",MAC,50-361 18-431 ,"Reviewed 2013. LGC, Nutrient analysis of carcase beef, 1992-1993 (fatty acid data in 18-431 not integrated because samples are from different cuts of meat)",,35.0,3.02,18.9,53.6,0.0,558,2305,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.70,24.90,,,,,,,47.40,24.20,,,3.30,1.70,,,,,4.70,2.40,72.0,Unknown,Unknown
18-004,"Beef, fat, average, raw, extra trimmed",Weighted average of 13 different cuts,MAC,,"LGC, Nutrient analysis of carcase beef, 1992-1993",,20.9,1.08,6.8,72.2,0.0,677,2786,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,48.60,33.40,,,,,,,39.00,26.80,,,1.80,1.20,,,,,N,N,N,Unknown,Unknown
18-018,"Beef, fillet steak, fried in corn oil, lean",16 samples,MAC,,"LGC, Nutrient analysis of carcase beef, 1992-1993",,62.6,4.51,28.2,7.9,0.0,184,772,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,46.80,3.40,,,,,,,39.50,2.90,,,12.70,0.90,,,,,4.80,0.30,81.0,Unknown,Unknown
18-019,"Beef, fillet steak, fried in corn oil, lean and fat",Calculated from 96% lean and 4% fat,MAC,,"LGC, Nutrient analysis of carcase beef, 1992-1993",,61.9,4.48,28.0,8.9,0.0,192,805,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,47.30,3.90,,,,,,,39.50,3.30,,,12.30,1.00,,,,,4.80,0.40,83.0,Unknown,Unknown
18-022,"Beef, fillet steak, from steakhouse, lean",7 samples,MAC,212,"LGC, Nutrient analysis of carcase beef, 1992-1993",,64.0,4.59,28.7,7.0,0.0,178,747,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.60,3.20,4.46,0.29,1.73,0.11,39.53,2.54,43.70,2.80,5.60,0.36,6.20,0.40,47.34,3.04,2.29,0.15,3.20,0.20,79.0,Unknown,Unknown
18-023,"Beef, fillet steak, from steakhouse, lean and fat","Calculated from 85% lean and 14% fat, including grilled and char-grilled",MAC,,"LGC, Nutrient analysis of carcase beef, 1992-1993",,63.5,4.56,28.5,7.8,0.0,184,773,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.90,3.60,,,,,,,42.40,3.10,,,6.10,0.40,,,,,3.40,0.30,81.0,Unknown,Unknown
18-020,"Beef, fillet steak, grilled, lean",20 samples,MAC,,"LGC, Nutrient analysis of carcase beef, 1992-1993",,62.6,4.66,29.1,8.0,0.0,188,791,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.60,3.60,,,,,,,43.70,3.20,,,6.20,0.50,,,,,3.20,0.20,71.0,Unknown,Unknown
18-021,"Beef, fillet steak, grilled, lean and fat",Calculated from 97% lean and 3% fat,MAC,,"LGC, Nutrient analysis of carcase beef, 1992-1993",,61.6,4.59,28.7,9.5,0.0,200,839,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.90,4.40,,,,,,,43.60,3.90,,,6.10,0.50,,,,,3.20,0.30,72.0,Unknown,Unknown
18-016,"Beef, fillet steak, raw, lean",17 samples,MAC,,"LGC, Nutrient analysis of carcase beef, 1992-1993",,72.3,3.39,21.2,6.1,0.0,140,586,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,50.60,2.80,,,,,,,42.70,2.40,,,6.20,0.30,,,,,4.00,0.20,61.0,Unknown,Unknown
18-017,"Beef, fillet steak, raw, lean and fat",Calculated from 94% lean and 6% fat,MAC,,"LGC, Nutrient analysis of carcase beef, 1992-1993",,70.7,3.34,20.9,7.9,0.0,155,648,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,51.00,3.80,,,,,,,42.50,3.10,,,6.00,0.40,,,,,4.10,0.30,65.0,Unknown,Unknown
18-026,"Beef, flank, pot-roasted, lean",6 samples,MAC,,"LGC, Nutrient analysis of carcase beef, 1992-1993",,53.7,5.09,31.8,14.0,0.0,253,1059,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,44.20,5.70,,,,,,,50.50,6.50,,,4.50,0.60,,,,,4.10,0.50,91.0,Unknown,Unknown
18-027,"Beef, flank, pot-roasted, lean and fat",Calculated from 76% lean and 21% fat,MAC,213,"LGC, Nutrient analysis of carcase beef, 1992-1993",,47.4,4.34,27.1,22.3,0.0,309,1286,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,43.70,9.10,3.20,0.67,0.92,0.19,45.27,9.43,48.60,10.10,2.64,0.55,4.10,0.90,41.60,8.67,2.06,0.43,4.07,0.85,88.0,Unknown,Unknown
18-024,"Beef, flank, raw, lean",6 samples,MAC,,"LGC, Nutrient analysis of carcase beef, 1992-1993",,68.8,3.63,22.7,9.3,0.0,175,730,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,44.20,3.80,,,,,,,50.50,4.30,,,4.50,0.40,,,,,4.10,0.30,58.0,Unknown,Unknown
18-025,"Beef, flank, raw, lean and fat",Calculated from 76% lean and 23% fat,MAC,,"LGC, Nutrient analysis of carcase beef, 1992-1993",,60.2,3.15,19.7,20.8,0.0,266,1105,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,44.60,8.70,,,,,,,49.50,9.60,,,4.20,0.80,,,,,4.20,0.80,60.0,Unknown,Unknown
18-030,"Beef, fore-rib/rib-roast, microwaved, lean",10 samples,MAC,,"LGC, Nutrient analysis of carcase beef, 1992-1993",,52.0,5.60,35.0,11.4,0.0,243,1017,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,48.20,5.00,,,,,,,47.30,4.90,,,4.10,0.40,,,,,4.00,0.40,85.0,Unknown,Unknown
18-031,"Beef, fore-rib/rib-roast, microwaved, lean and fat",Calculated from 78% lean and 22% fat,MAC,,"LGC, Nutrient analysis of carcase beef, 1992-1993",,46.8,4.86,30.4,20.5,0.0,306,1275,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,48.10,9.20,,,,,,,47.60,9.10,,,3.90,0.70,,,,,4.20,0.80,87.0,Unknown,Unknown
18-032,"Beef, fore-rib/rib-roast, microwaved, lean and fat, weighed with bone",Calculated from 18-031,MAC,,"LGC, Nutrient analysis of carcase beef, 1992-1993",,38.8,4.03,25.2,17.0,0.0,254,1057,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,39.40,7.70,,,,,,,39.00,7.70,,,3.20,0.60,,,,,3.40,0.70,72.0,Unknown,Unknown
18-028,"Beef, fore-rib/rib-roast, raw, lean",10 samples,MAC,,"LGC, Nutrient analysis of carcase beef, 1992-1993",,71.7,3.44,21.5,6.5,0.0,145,606,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,48.20,2.90,,,,,,,47.30,2.80,,,4.10,0.20,,,,,4.00,0.20,56.0,Unknown,Unknown
18-029,"Beef, fore-rib/rib-roast, raw, lean and fat",Calculated from 75% lean and 25% fat,MAC,50-366 ,"LGC, Nutrient analysis of carcase beef, 1992-1993",,61.4,3.01,18.8,19.8,0.0,253,1052,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,48.10,8.90,,,,,,,47.60,8.80,,,3.80,0.70,,,,,4.20,0.80,59.0,Unknown,Unknown
18-033,"Beef, fore-rib/rib-roast, roasted, lean",10 samples,MAC,50-368 ,"LGC, Nutrient analysis of carcase beef, 1992-1993",,55.9,5.33,33.3,11.4,0.0,236,988,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,48.20,5.10,,,,,,,47.30,5.00,,,4.10,0.40,,,,,4.00,0.40,81.0,Unknown,Unknown
18-034,"Beef, fore-rib/rib-roast, roasted, lean and fat",Calculated from 78% lean and 22% fat,MAC,50-367 ,"LGC, Nutrient analysis of carcase beef, 1992-1993",,49.8,4.64,29.1,20.4,0.0,300,1250,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,48.10,9.20,,,,,,,47.50,9.10,,,3.90,0.70,,,,,4.20,0.80,83.0,Unknown,Unknown
18-035,"Beef, fore-rib/rib-roast, roasted, lean and fat, weighed with bone",Calculated from 18-034,MAC,,"LGC, Nutrient analysis of carcase beef, 1992-1993",,41.8,3.90,24.4,17.1,0.0,252,1048,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,48.30,7.70,,,,,,,48.20,7.70,,,3.60,0.60,,,,,4.40,0.70,70.0,Unknown,Unknown
18-468,"Beef, lean, average, raw","Average of 10 different cuts, trimmed of fat",MAC,18-430 18-001 50-363 ,"Reviewed 2013. LGC, Nutrient analysis of carcase beef, 1992-1993. Iron from LGC, The determination of different forms of Iron in foodstuffs, 1997",,71.9,3.60,22.5,4.3,0.0,129,542,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.74,4.25,0.17,1.70,0.07,44.59,1.76,,1.87,5.05,0.20,,0.23,44.08,1.74,1.97,0.08,3.51,0.14,58.0,Unknown,Unknown
18-002,"Beef, lean, average, raw, extra trimmed",Weighted average of 13 different cuts,MAC,,"LGC, Nutrient analysis of carcase beef, 1992-1993",,72.5,3.45,21.6,5.1,0.0,132,556,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,42.50,2.00,,,,,,,41.80,2.00,,,3.60,0.20,,,,,N,N,N,Unknown,Unknown
18-042,"Beef, mince patties, barbecued",10 samples,MAC,,"LGC, Nutrient analysis of carcase beef, 1992-1993",,54.5,4.74,29.6,16.2,0.0,264,1103,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,47.80,7.10,,,,,,,47.60,7.10,,,3.80,0.60,,,,,5.00,0.70,90.0,Unknown,Unknown
18-507,"Beef, mince, extra lean, stewed",17 samples. Covered with 1/2 pt water per lb meat and simmered for 1 hour,MAC,18-041 ,"LGC, Nutrient analysis of carcase beef, 1992-1993; and industry data, 2013. 18-041 with fats and water content updated based on 2013 label data.",,71.1,3.95,24.7,4.2,0.0,137,575,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.50,1.83,,,,,,,47.30,1.82,,,4.40,0.17,,,,,5.40,0.21,36.2,Unknown,Unknown
18-039,"Beef, mince, frozen, stewed",10 samples. Covered with 1/2 pt water per lb meat and simmered for 1 hour,MAC,,"LGC, Nutrient analysis of carcase beef, 1992-1993",,65.5,3.09,19.3,14.1,0.0,204,850,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,47.50,6.20,,,,,,,47.30,6.20,,,4.40,0.60,,,,,5.40,0.70,58.0,Unknown,Unknown
18-037,"Beef, mince, microwaved",10 samples,MAC,,"Reviewed 2013. LGC, Nutrient analysis of carcase beef, 1992-1993",,55.3,4.22,26.4,17.5,0.0,263,1096,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.10,7.60,,,,,,,47.90,7.70,,,4.20,0.70,,,,,5.20,0.80,80.0,Unknown,Unknown
18-469,"Beef, mince, raw",10 samples,MAC,18-036 50-369  ,"Reviewed 2013. LGC, Nutrient analysis of carcase beef, 1992-1993. Vitamin D data from LGC, Determination of 25-OH vitamin D in selected foodstuffs, 1997",,62.0,3.15,19.7,16.2,0.0,225,934,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.20,6.94,2.35,0.36,0.77,0.12,41.70,6.30,47.90,6.94,1.96,0.30,3.10,0.48,45.94,6.94,2.22,0.34,5.37,0.81,60.0,Unknown,Unknown
18-508,"Beef, mince, raw, extra lean",10 samples,MAC,18-040 ,"Fat and water content updated 2013, based on manufacturers' data; LGC, Nutrient analysis of carcase beef, 1992-1993",,73.4,3.50,21.9,4.2,0.0,130,546,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,48.20,2.08,3.07,0.13,1.13,0.05,40.88,1.76,46.80,2.01,2.85,0.12,4.20,0.18,45.93,1.98,2.28,0.10,5.25,0.23,37.0,Unknown,Unknown
18-470,"Beef, mince, stewed",10 samples,MAC,18-038 50-370  ,"Reviewed, 2013. LGC, Nutrient analysis of carcase beef, 1992-1993. Iron from LGC, 1997; Vit D from LGC, Determination of 25-OH vitamin D in selected foodstuffs, 1997; Vit K1 Bolton-Smith BrJ Nutr 83, 2000",,64.4,3.49,21.8,13.5,0.0,209,870,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.50,5.72,3.13,0.40,1.25,0.16,41.22,5.21,47.30,5.71,2.99,0.38,4.40,0.56,45.31,5.72,2.23,0.28,5.36,0.68,79.0,Unknown,Unknown
18-045,"Beef, rump steak, barbecued, lean",10 samples,MAC,,"Reviewed 2013. LGC, Nutrient analysis of carcase beef, 1992-1993",,62.4,4.99,31.2,5.7,0.0,176,741,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.90,2.40,,,,,,,46.30,2.40,,,7.20,0.40,,,,,3.30,0.20,76.0,Unknown,Unknown
18-046,"Beef, rump steak, barbecued, lean and fat",Calculated from 91% lean and 8% fat,MAC,,"LGC, Nutrient analysis of carcase beef, 1992-1993",,59.3,4.72,29.5,9.4,0.0,203,849,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,45.50,4.00,,,,,,,46.20,4.10,,,6.80,0.60,,,,,3.40,0.30,76.0,Unknown,Unknown
18-472,"Beef, rump steak, fried in corn oil, lean and fat",Calculated from 87% lean and 12% fat,MAC,18-048 50-372 ,"Reviewed 2013. LGC, Nutrient analysis of carcase beef, 1992-1993; folate from LGC, Individual folates in foodstuffs, 1996",,57.2,4.54,28.4,12.7,0.0,228,953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.40,4.90,,,,,,,43.70,5.20,,,13.40,1.60,,,,,3.30,0.40,84.0,Unknown,Unknown
18-473,"Beef, rump steak, fried in corn oil, lean only",10 samples,MAC,18-047 50-374  ,"Reviewed 2013. LGC, Nutrient analysis of carcase beef, 1992-1993; folate from LGC, Individual folates in foodstuffs, 1996",,61.7,4.94,30.9,6.6,0.0,183,770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.40,2.41,13.46,0.81,1.41,0.09,39.43,2.38,43.20,2.52,13.87,0.84,14.90,0.90,39.80,2.41,1.63,0.10,3.27,0.20,86.0,Unknown,Unknown
18-051,"Beef, rump steak, from steakhouse, lean and fat","Calculated from 85% lean and 14% fat, including grilled and char-grilled",MAC,,"LGC, Nutrient analysis of carcase beef, 1992-1993",,57.9,4.40,27.5,11.4,0.0,213,889,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,45.50,4.90,,,,,,,46.40,4.90,,,6.50,0.70,,,,,3.50,0.40,74.0,Unknown,Unknown
18-050,"Beef, rump steak, from steakhouse, lean only",10 samples,MAC,,"Reviewed 2013. LGC, Nutrient analysis of carcase beef, 1992-1993",,63.0,4.77,29.8,4.7,0.0,162,681,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.90,2.00,,,,,,,46.30,2.00,,,7.20,0.30,,,,,3.30,0.10,73.0,Unknown,Unknown
18-474,"Beef, rump steak, grilled, lean only",10 samples,MAC,18-049 50-375 ,"Reviewed 2013. LGC, Nutrient analysis of carcase beef, 1992-1993; folate, iron and vitamin D data from LGC reports",,62.9,4.96,31.0,5.9,0.0,177,745,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.90,2.50,,,,,,,46.20,2.50,,,9.20,0.50,,,,,3.30,0.20,76.0,Unknown,Unknown
18-043,"Beef, rump steak, raw, lean",10 samples,MAC,,"LGC, Nutrient analysis of carcase beef, 1992-1993",,72.7,3.52,22.0,4.1,0.0,125,526,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,45.90,1.70,,,,,,,46.30,1.70,,,7.20,0.30,,,,,3.30,0.10,59.0,Unknown,Unknown
18-471,"Beef, rump steak, raw, lean and fat",Calculated from 88% lean and 11% fat,MAC,18-044 50-371 ,"Reviewed 2013. LGC, Nutrient analysis of carcase beef, 1992-1993. Iron from LGC, The determination of different forms of Iron in foodstuffs, 1997; folate from LGC, Individual folates in foodstuffs, 1996; Vitamin K1 Bolton-Smith BrJ Nutr 83, 2000",,68.2,3.31,20.7,10.1,0.0,174,726,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.50,4.30,,,,,,,46.30,4.40,,,6.60,0.60,,,,,3.40,0.30,60.0,Unknown,Unknown
18-052,"Beef, rump steak, strips, stir-fried in corn oil, lean",10 samples,MAC,,"Reviewed 2013. LGC, Nutrient analysis of carcase beef, 1992-1993",,57.9,5.17,32.3,8.8,0.0,208,875,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.40,3.30,,,,,,,43.20,3.50,,,14.90,1.20,,,,,3.30,0.30,92.0,Unknown,Unknown
18-053,"Beef, rump steak, strips, stir-fried in corn oil, lean and fat",Calculated from 86% lean and 13% fat,MAC,,"Meat, Poultry and Game Supplement, 1995",,53.8,4.75,29.7,14.4,0.0,248,1038,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,41.40,5.60,,,,,,,43.70,5.90,,,13.30,1.80,,,,,3.30,0.40,91.0,Unknown,Unknown
18-056,"Beef, silverside, pot-roasted, lean",10 samples,MAC,,"LGC, Nutrient analysis of carcase beef, 1992-1993",,58.9,5.44,34.0,6.3,0.0,193,811,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,43.80,2.50,,,,,,,50.10,2.90,,,5.50,0.30,,,,,2.90,0.20,93.0,Unknown,Unknown
18-057,"Beef, silverside, pot-roasted, lean and fat",Calculated from 85% lean and 14% fat,MAC,218,"LGC, Nutrient analysis of carcase beef, 1992-1993",,54.0,4.96,31.0,13.7,0.0,247,1034,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,44.00,5.60,4.21,0.54,0.93,0.12,46.99,6.02,49.40,6.30,4.18,0.54,5.10,0.70,42.07,5.39,1.90,0.24,3.12,0.40,92.0,Unknown,Unknown
18-054,"Beef, silverside, raw, lean",10 samples,MAC,,"LGC, Nutrient analysis of carcase beef, 1992-1993",,72.2,3.81,23.8,4.3,0.0,134,564,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,42.40,1.60,,,,,,,51.20,2.00,,,5.50,0.20,,,,,3.50,0.10,61.0,Unknown,Unknown
18-055,"Beef, silverside, raw, lean and fat",Calculated from 80% lean and 18% fat,MAC,,"LGC, Nutrient analysis of carcase beef, 1992-1993",,62.5,3.26,20.4,14.8,0.0,215,894,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,42.50,5.90,,,,,,,49.70,6.90,,,5.00,0.70,,,,,3.60,0.50,57.0,Unknown,Unknown
18-060,"Beef, silverside, salted, boiled, lean",Calculated from 88% lean and 11% fat. Not retail ready cooked,MAC,50-379 ,"Reviewed 2013. LGC, Nutrient analysis of carcase beef, 1992-1993",,60.4,4.86,30.4,6.9,0.0,184,772,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.50,2.50,,,,,,,54.70,3.40,,,5.10,0.30,,,,,3.50,0.20,74.0,Unknown,Unknown
18-061,"Beef, silverside, salted, boiled, lean and fat",Calculated from 88% lean and 11% fat,MAC,50-378 ,"LGC, Nutrient analysis of carcase beef, 1992-1993",,56.5,4.46,27.9,12.5,0.0,224,937,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,40.00,4.70,,,,,,,53.40,6.20,,,4.90,0.60,,,,,3.60,0.40,73.0,Unknown,Unknown
18-058,"Beef, silverside, salted, raw, lean",Calculated from 80% lean and 19% fat,MAC,50-376 ,"LGC, Nutrient analysis of carcase beef, 1992-1993",,72.0,3.07,19.2,7.0,0.0,140,585,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,39.50,2.50,,,,,,,54.70,3.50,,,5.10,0.30,,,,,3.50,0.20,49.0,Unknown,Unknown
18-059,"Beef, silverside, salted, raw, lean and fat",Calculated from 80% lean and 19% fat,MAC,,"LGC, Nutrient analysis of carcase beef, 1992-1993",,63.1,2.61,16.3,18.0,0.0,227,943,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,40.70,6.80,,,,,,,52.90,8.90,,,4.70,0.80,,,,,3.70,0.60,45.0,Unknown,Unknown
