Food_Code,Food_Name,Description,Food_Group,Previous,Main data references,Footnote,Water (g),Total nitrogen (g),Protein (g),Fat (g),Carbohydrate (g),Energy (kcal) (kcal),Energy (kJ) (kJ),Starch (g),Oligosaccharide (g),Total sugars (g),Glucose (g),Galactose (g),Fructose (g),Sucrose (g),Maltose (g),Lactose (g),Alcohol (g),NSP (g),AOAC fibre (g),Satd FA /100g FA (g),Satd FA /100g fd (g),n-6 poly /100g FA (g),n-6 poly /100g food (g),n-3 poly /100g FA (g),n-3 poly /100g food (g),cis-Mono FA /100g FA (g),cis-Mono FA /100g Food (g),Mono FA/ 100g FA (g),Mono FA /100g food (g),cis-Polyu FA /100g FA (g),cis-Poly FA /100g Food (g),Poly FA /100g FA (g),Poly FA /100g food (g),Sat FA excl Br /100g FA (g),Sat FA excl Br /100g food (g),Branched chain FA /100g FA (g),Branched chain FA /100g food (g),Trans FAs /100g FA (g),Trans FAs /100g food (g),Cholesterol (mg),Food_Category,Super_Category
16-389,"Prawns, king, purchased cooked","11 samples, 11 products, warm-water prawns (Penaeus vannamei), frozen and chilled",JK,,"DH, Nutrient analysis of fish and fish products, 2013",,82.4,2.59,16.2,0.4,0.0,68,290,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,31.96,0.10,,0.05,,0.07,17.62,0.05,,0.05,41.55,0.13,,0.13,,,,,0.43,Tr,162.0,Unknown,Unknown
16-481,"Prawns, king, purchased cooked, weighed with shells",Calculated from 16-389 using edible portion of 0.54,JK,16-240 ,"DH, Nutrient analysis of fish and fish products, 2013",,44.5,1.40,8.7,0.2,0.0,37,155,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.05,,0.03,,0.04,,0.03,,0.03,,0.07,,0.07,,,,,,Tr,87.4,Unknown,Unknown
16-387,"Prawns, king, raw","9 samples, 9 products, warm-water prawns (Panaeus vannamei), frozen and chilled",JK,,"DH, Nutrient analysis of fish and fish products, 2013",,81.9,2.82,17.6,0.7,0.0,77,325,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.70,0.17,,0.09,,0.12,15.70,0.08,,0.08,41.60,0.22,,0.22,,,,,0.30,Tr,150.0,Unknown,Unknown
16-482,"Prawns, standard, dried",Calculated from 16-384,JK,16-242 ,"DH, Nutrient analysis of fish and fish products, 2013",,13.7,13.30,83.1,4.9,0.0,377,1594,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.81,,0.09,,1.10,,1.03,,1.04,,1.20,,1.20,,,,,,Tr,770.2,Unknown,Unknown
16-384,"Prawns, standard, purchased cooked","15 samples, 15 products, cold-water/Atlantic prawns (Pandalus borealis), chilled/frozen",JK,16-239 ,"DH, Nutrient analysis of fish and fish products, 2013",,84.0,2.46,15.4,0.9,0.0,70,295,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.80,0.15,,0.02,,0.20,31.68,0.19,,0.19,36.87,0.22,,0.22,,,,,0.54,Tr,143.0,Unknown,Unknown
16-443,"Scampi, coated in breadcrumbs, fried in sunflower oil",Calculated from baked 16-409 using analysed water and fat values,JK,16-244 ,"DH, Nutrient analysis of fish and fish products, 2013",,51.6,1.70,10.6,13.0,22.2,243,1016,21.5,,0.7,Tr,,Tr,Tr,0.7,Tr,0.0,0.3,1.4,,1.15,,,,,,,,6.77,,,,4.30,,,,,,0.01,58.0,Unknown,Unknown
16-442,"Scampi, in breadcrumbs, frozen, fried in rapeseed oil",Calculated from baked 16-409 using analysed water and fat values,JK,16-243 ,"DH, Nutrient analysis of fish and fish products, 2013",,51.6,1.70,10.6,13.0,22.2,243,1016,21.5,,0.7,Tr,,Tr,Tr,0.7,Tr,0.0,0.3,1.4,,1.02,,,,,,,,7.81,,,,3.49,,,,,,0.01,58.0,Unknown,Unknown
16-245,"Shrimps, boiled","Purchased cooked, probably in sea or salt water",JK,,"MW4, 1978. Vitamins, Cu, Zn, Mn, Se and I from Fish and Fish Products Supplement, 1993",,62.5,3.80,23.8,2.4,Tr,117,493,Tr,,Tr,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.40,,,,,,,,0.50,,,,0.80,,,,,,,130.0,Unknown,Unknown
16-246,"Shrimps, boiled, weighed with shells",Calculated from boiled 16-245,JK,,"MW4, 1978. Vitamins, Cu, Zn, Mn, Se and I from Fish and Fish Products Supplement, 1993",,20.6,1.25,7.9,0.8,Tr,39,163,Tr,,Tr,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.10,,,,,,,,0.20,,,,0.30,,,,,,,42.0,Unknown,Unknown
16-247,"Shrimps, canned in brine, drained","10 cans, 3 brands",JK,50-643 ,"MW4, 1978. Zn, Mn, Se and I from Fish and Fish Products Supplement, 1993",,74.9,3.33,20.8,1.2,Tr,94,398,Tr,,Tr,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.20,,,,,,,,0.30,,,,0.40,,,,,,0.00,130.0,Unknown,Unknown
16-249,"Shrimps, dried",5 packets from Chinese supermarkets. Shrimps and prawns,JK,,"Fish and Fish Products Supplement, 1993",,25.5,8.93,55.8,2.4,Tr,245,1037,Tr,,Tr,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.40,,,,,,,,0.50,,,,0.80,,,,,,,505.0,Unknown,Unknown
16-248,"Shrimps, frozen",10 packets from Chinese supermarkets. Shrimps and prawns,JK,50-642 ,"Fish and Fish Products Supplement, 1993",,81.2,2.64,16.5,0.8,Tr,73,310,Tr,,Tr,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.10,,,,,,,,0.20,,,,0.30,,,,,,0.00,130.0,Unknown,Unknown
