Food_Code,Food_Name,Description,Food_Group,Previous,Main data references,Footnote,Water (g),Total nitrogen (g),Protein (g),Fat (g),Carbohydrate (g),Energy (kcal) (kcal),Energy (kJ) (kJ),Starch (g),Oligosaccharide (g),Total sugars (g),Glucose (g),Galactose (g),Fructose (g),Sucrose (g),Maltose (g),Lactose (g),Alcohol (g),NSP (g),AOAC fibre (g),Satd FA /100g FA (g),Satd FA /100g fd (g),n-6 poly /100g FA (g),n-6 poly /100g food (g),n-3 poly /100g FA (g),n-3 poly /100g food (g),cis-Mono FA /100g FA (g),cis-Mono FA /100g Food (g),Mono FA/ 100g FA (g),Mono FA /100g food (g),cis-Polyu FA /100g FA (g),cis-Poly FA /100g Food (g),Poly FA /100g FA (g),Poly FA /100g food (g),Sat FA excl Br /100g FA (g),Sat FA excl Br /100g food (g),Branched chain FA /100g FA (g),Branched chain FA /100g food (g),Trans FAs /100g FA (g),Trans FAs /100g food (g),Cholesterol (mg),Food_Category,Super_Category
16-445,"Fish fingers, cod, fried in sunflower oil",Calculated from grilled/baked 16-405 using analysed water and fat values,JR,16-291 ,"DH, Nutrient analysis of fish and fish products, 2013",,54.5,2.08,13.0,12.6,19.9,240,1006,18.6,,1.3,Tr,,Tr,0.2,1.1,Tr,0.0,1.4,1.8,,1.60,,,,,,,,5.11,,,,5.19,,,,,,0.02,32.6,Unknown,Unknown
16-405,"Fish fingers, cod, grilled/baked","10 samples, 7 products, frozen",JR,16-288 ,"DH, Nutrient analysis of fish and fish products, 2013",,54.5,2.29,14.3,9.2,22.0,223,936,20.6,,1.5,Tr,0.0,Tr,0.2,1.3,Tr,,1.6,2.0,13.49,1.19,,2.61,,0.42,50.04,4.40,,4.41,34.55,3.04,,3.04,,,,,0.18,0.02,36.0,Unknown,Unknown
16-371,"Fish fingers, pollock, grilled","10 samples, 6 products",JR,,"DH, Nutrient analysis of a range of processed foods with particular reference to trans fatty acids, 2013",,54.6,2.22,13.9,9.2,20.0,213,897,18.7,,1.3,0.4,Tr,0.1,Tr,0.8,Tr,,1.6,2.0,13.93,1.23,30.42,2.68,5.67,0.50,48.83,4.29,48.95,4.31,36.09,3.17,36.11,3.18,13.93,1.23,Tr,Tr,0.14,0.01,43.6,Unknown,Unknown
16-406,"Fish fingers, salmon, grilled/baked","5 samples, 2 products, frozen",JR,,"DH, Nutrient analysis of fish and fish products, 2013",,50.8,2.75,17.2,11.2,20.7,247,1038,19.6,,1.1,0.1,0.0,0.1,Tr,0.9,Tr,0.0,1.6,2.0,9.96,1.07,,2.66,,0.93,53.80,5.76,,5.78,33.60,3.60,,3.60,,,,,0.21,0.02,29.0,Unknown,Unknown
16-450,Fish paste,"30 samples, sardine, crab, lobster and salmon",JR,16-334 ,"Fish and Fish Products Supplement, 1993; and industry data, 2013. Iron from LGC 'The determination of different forms of Iron in foodstuffs' 1997, Food Surveillance Information sheet No.117.",,67.1,2.45,15.3,10.5,3.7,170,708,3.2,,0.5,Tr,,Tr,0.5,Tr,0.0,0.0,N,2.6,,N,,,,,,,,N,,,,N,,,,,,N,N,Unknown,Unknown
16-458,"Fishcakes, cod, homemade",Recipe,JR,16-352 ,Updated 2014,,58.3,1.83,11.3,14.7,15.2,235,979,14.5,,0.7,0.1,,0.1,0.1,0.3,Tr,,N,0.7,,1.31,,,,,,,,8.21,,,,4.05,,,,,,Tr,67.4,Unknown,Unknown
16-408,"Fishcakes, salmon, coated in breadcrumbs, baked","8 samples, 8 products, frozen and chilled",JR,,"DH, Nutrient analysis of fish and fish products, 2013",,54.7,1.82,11.4,13.7,20.4,245,1027,18.8,,1.6,0.1,Tr,0.2,Tr,1.3,Tr,0.0,0.4,1.7,15.25,2.00,,1.91,,1.74,53.45,7.00,,7.04,27.88,3.65,,3.65,,,,,0.33,0.04,25.0,Unknown,Unknown
16-459,"Fishcakes, salmon, homemade",Recipe,JR,16-353 ,Updated 2014,,52.4,1.84,11.4,20.5,15.2,287,1195,14.5,,0.7,0.1,,0.1,0.1,0.3,Tr,,N,N,,2.41,,,,,,,,10.55,,,,5.60,,,,,,Tr,83.6,Unknown,Unknown
16-447,"Kedgeree, homemade",Recipe,JR,16-337 ,Updated 2014,,67.5,2.55,15.9,7.7,9.1,167,699,9.1,,Tr,Tr,,Tr,Tr,0.0,Tr,0.0,Tr,0.2,,2.37,,,,,,,,3.21,,,,1.31,,,,,,0.01,128.8,Unknown,Unknown
16-451,"Pate, tuna",Calculated from manufacturers' proportions and label data,JR,16-308 ,"Fish and Fish Products Supplement, 1993; and industry data, 2013",,53.4,2.59,16.2,26.8,1.5,312,1291,1.1,,0.4,0.1,,0.1,0.2,0.0,0.0,0.0,N,0.7,,3.90,,,,,,,,12.10,,,,9.03,,,,,,N,N,Unknown,Unknown
16-460,"Pie, fish, white fish, homemade",Recipe with cod,JR,16-354 ,Updated 2014,,75.8,1.38,8.6,2.1,12.7,101,428,11.2,,1.5,0.2,,0.2,0.1,0.0,1.0,,0.6,1.0,,0.80,,,,,,,,0.83,,,,0.29,,,,,,0.02,11.3,Unknown,Unknown
16-410,"Pie, fish, white fish, retail, baked","9 samples, 9 products; including pollock, haddock and cod; frozen and chilled",JR,16-295 ,"DH, Nutrient analysis of fish and fish products, 2013",,73.8,1.06,6.6,4.8,14.4,124,521,12.7,,1.8,0.2,Tr,Tr,0.3,Tr,1.3,0.0,0.6,2.1,56.16,2.55,,0.22,,0.12,30.59,1.39,,1.50,7.38,0.33,,0.33,,,,,2.58,0.12,29.0,Unknown,Unknown
16-461,"Pilau, prawn, homemade",Recipe,JR,16-355 ,Updated 2014,,67.7,0.86,5.2,3.2,24.8,149,628,23.7,,0.8,0.3,,0.2,0.2,0.0,0.0,0.0,0.3,0.6,,1.86,,,,,,,,0.80,,,,0.19,,,,,,0.10,30.4,Unknown,Unknown
16-301,"Roe, cod, hard, coated in batter, fried",7 samples from fish and chip shops,JR,,"LGC, Analytical survey of fish and fish products, 1991-1992",,64.4,1.98,12.4,11.8,8.9,189,790,8.9,,Tr,Tr,,Tr,Tr,Tr,Tr,,0.2,,,N,,,,,,,,N,,,,N,,,,,,,N,Unknown,Unknown
16-299,"Roe, cod, hard, raw",6 samples from assorted outlets,JR,408 550 ,"LGC, Fish and fish products, 1986-1987",,73.7,3.47,21.7,1.9,0.0,104,439,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.40,4.00,0.05,37.10,0.49,27.90,0.37,,0.40,41.40,0.55,,0.60,30.60,0.41,0.10,0.00,0.00,0.00,330.0,Unknown,Unknown
16-302,"Roe, herring, soft, raw",10 samples from assorted outlets,JR,409 552 ,"LGC, Nutritional survey fish and fish products, 1986-1987",,80.0,2.98,16.8,2.6,0.0,91,382,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.50,2.60,0.05,35.90,0.65,32.70,0.60,,0.60,38.50,0.70,,0.70,28.80,0.52,0.00,0.00,0.00,0.00,575.0,Unknown,Unknown
16-453,"Salmon en croute, retail",Calculated from manufacturers' proportions,JR,16-304 ,"Reviewed 2013. Fish and Fish Products Supplement, 1993",,49.3,1.93,11.8,19.1,18.0,288,1202,17.1,,0.9,0.1,,Tr,0.1,0.5,0.2,0.0,N,N,,N,,,,,,,,N,,,,N,,,,,,N,31.0,Unknown,Unknown
16-409,"Scampi, coated in breadcrumbs, baked","11 samples, 11 products, frozen and chilled",JR,,"DH, Nutrient analysis of fish and fish products, 2013",,50.7,1.86,11.6,10.5,24.3,232,975,23.5,,0.8,Tr,Tr,Tr,Tr,0.8,Tr,0.0,0.3,1.5,8.46,0.85,,1.97,,0.74,62.19,6.24,,6.26,27.07,2.72,,2.72,,,,,0.13,0.01,64.0,Unknown,Unknown
16-454,Seafood selection,"Recipe. Mussels, prawns, squid and cockles",JR,16-306 ,Updated 2013,,75.3,2.50,15.6,1.5,2.9,87,369,Tr,,Tr,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.30,,,,,,,,0.20,,,,0.50,,,,,,N,115.0,Unknown,Unknown
16-415,Seafood sticks,"8 samples, 7 products, frozen and chilled",JR,16-273 ,"DH, Nutrient analysis of fish and fish products, 2013",,73.3,1.17,7.3,1.9,14.9,102,433,10.1,,4.8,Tr,0.0,Tr,4.8,0.0,0.0,0.0,0.0,0.0,16.48,0.29,,0.52,,0.19,40.80,0.72,,0.72,40.29,0.71,,0.71,,,,,0.09,Tr,16.0,Unknown,Unknown
16-367,"Sesame prawn toast, takeaway","10 sub-samples, 2 from different establishments in each of 5 regions",JR,16-321 ,"Aspland and James Ltd, Nutrient analysis of ethnic takeaway foods, 1997",,35.8,2.06,12.9,29.8,16.7,382,1589,13.9,2.0,0.8,Tr,,Tr,Tr,0.8,Tr,0.0,1.8,3.6,13.48,3.84,26.42,7.53,6.56,1.87,52.96,15.09,53.02,15.10,33.05,9.42,33.50,9.54,13.35,3.80,0.13,0.04,0.06,0.02,48.4,Unknown,Unknown
16-361,"Sushi, salmon nigiri","10 samples, 7 products",JR,,"Direct Laboratories, Nutrient analysis catch up project, 2003; and industry data, 2013",,59.8,1.39,8.7,2.5,25.2,152,644,21.9,0.1,3.2,0.5,Tr,0.5,1.5,0.7,0.0,0.0,0.7,1.2,21.31,0.48,6.74,0.15,23.22,0.52,43.19,0.97,44.39,1.00,30.26,0.68,30.42,0.68,20.64,0.46,0.67,0.02,1.36,0.03,21.0,Unknown,Unknown
16-362,"Sushi, tuna nigiri","10 samples, 5 products",JR,,"Direct Laboratories, Nutrient analysis catch up project, 2003; and industry data, 2013",,61.5,1.34,8.4,2.5,30.3,170,720,25.5,0.1,4.7,1.0,Tr,0.5,2.2,0.9,0.1,0.0,0.7,1.2,30.15,0.68,17.50,0.39,13.61,0.31,34.64,0.78,34.86,0.78,31.30,0.70,31.30,0.70,29.72,0.67,0.43,0.01,0.17,Tr,8.0,Unknown,Unknown
16-335,"Szechuan prawns with vegetables, takeaway",10 samples from different outlets,JR,16-320 ,"Reviewed 2013. Aspland and James Ltd, Nutrient analysis of ethnic and takeaway foods, 1997. Fatty acids re-calculated from supplement 16-320 using GCF =0.956",,81.1,1.25,7.8,4.7,2.5,83,347,1.2,0.5,0.8,0.4,,0.4,Tr,Tr,Tr,0.0,1.4,1.2,14.66,0.66,26.51,1.04,9.00,0.35,53.64,2.41,53.80,2.42,30.99,1.39,30.99,1.39,16.54,0.65,0.00,0.00,0.16,Tr,55.6,Unknown,Unknown
16-449,Taramasalata,10 assorted samples. Greek dish based on cod's roe,JR,16-307 ,"Fish and Fish Products Supplement, 1993; and industry data, 2013. Additional fatty acid data from a different sample with slightly different fatty acid profile is available in Fatty Acid Supplement, 1998 (16-313)",,35.9,0.51,3.2,52.9,7.4,517,2130,6.2,,1.2,N,,N,N,Tr,Tr,0.0,Tr,0.3,,4.10,,,,,,,,29.30,,,,16.70,,,,,,Tr,25.0,Unknown,Unknown
