Food_Code,Food_Name,Description,Food_Group,Previous,Main data references,Footnote,Water (g),Total nitrogen (g),Protein (g),Fat (g),Carbohydrate (g),Energy (kcal) (kcal),Energy (kJ) (kJ),Starch (g),Oligosaccharide (g),Total sugars (g),Glucose (g),Galactose (g),Fructose (g),Sucrose (g),Maltose (g),Lactose (g),Alcohol (g),NSP (g),AOAC fibre (g),Satd FA /100g FA (g),Satd FA /100g fd (g),n-6 poly /100g FA (g),n-6 poly /100g food (g),n-3 poly /100g FA (g),n-3 poly /100g food (g),cis-Mono FA /100g FA (g),cis-Mono FA /100g Food (g),Mono FA/ 100g FA (g),Mono FA /100g food (g),cis-Polyu FA /100g FA (g),cis-Poly FA /100g Food (g),Poly FA /100g FA (g),Poly FA /100g food (g),Sat FA excl Br /100g FA (g),Sat FA excl Br /100g food (g),Branched chain FA /100g FA (g),Branched chain FA /100g food (g),Trans FAs /100g FA (g),Trans FAs /100g food (g),Cholesterol (mg),Food_Category,Super_Category
11-993,"Scones, fruit, retail","10 samples, 5 brands, 3 bakeries",AP,11-543 ,"LGC, Nutrient analysis of bread and morning goods, 1999; and industry data, 2013. Inorganics from Cereals and Cereal Products Supplement (1988)",,24.5,1.10,6.5,11.2,56.2,338,1424,37.3,,18.9,3.0,,2.7,9.9,0.4,2.8,0.0,2.0,2.9,29.11,6.30,,,,,37.57,3.07,50.43,3.40,18.82,1.54,20.24,0.80,,,,,N,N,5.8,Unknown,Unknown
11-1115,"Scones, fruit, wholemeal, homemade",Recipe,AP,11-674 ,Updated 2014,,23.8,1.30,7.7,11.1,50.8,322,1355,36.8,,13.9,4.5,,4.5,3.2,0.2,1.5,,4.8,N,,3.65,,,,,,,,4.56,,,,1.97,,,,,,0.04,3.3,Unknown,Unknown
11-958,"Scones, plain, homemade",Recipe,AP,11-592 ,As MW6. Recalculated in 2013,,23.5,1.23,7.2,12.7,55.9,352,1484,50.5,,5.4,Tr,,Tr,3.5,0.1,1.8,,2.1,2.4,,4.40,,,,,,,,5.38,,,,1.94,,,,,,0.05,3.9,Unknown,Unknown
11-1113,"Scones, potato, homemade",Recipe,AP,11-673 ,Updated 2014,,42.6,0.81,4.8,13.6,36.8,279,1173,35.4,,1.4,0.1,,0.1,0.2,0.0,0.9,,1.5,1.9,,4.61,,,,,,,,5.97,,,,2.14,,,,,,0.04,3.0,Unknown,Unknown
11-1114,"Scones, wholemeal, homemade",Recipe. Ref. Wiles et al. (1980),AP,11-593 ,Updated 2014,,27.2,1.39,8.2,12.3,46.6,319,1343,41.1,,5.6,Tr,,Tr,3.6,0.2,1.7,,5.1,5.8,,4.08,,,,,,,,5.08,,,,2.20,,,,,,0.05,3.7,Unknown,Unknown
11-1116,"Scotch pancakes, homemade",Recipe,AP,11-675 ,Updated 2014,,42.2,1.11,6.6,9.8,41.1,270,1140,33.4,,7.7,Tr,,Tr,5.7,0.0,1.9,,1.4,1.7,,3.43,,,,,,,,4.09,,,,1.48,,,,,,0.04,40.0,Unknown,Unknown
11-544,"Scotch pancakes, retail","6 samples, 4 brands",AP,11-270 50-148 ,"LGC, Nutrient analysis of bread and morning goods, 1999",,39.7,1.00,5.6,9.6,43.0,270,1138,21.5,,21.5,2.0,,1.6,14.1,Tr,3.8,0.0,1.5,1.9,11.49,0.74,,,,,54.94,3.52,55.06,3.53,31.67,2.04,32.76,2.12,,,,,1.22,0.08,21.3,Unknown,Unknown
11-1058,"Tart, custard, large, homemade",Recipe,AP,11-655 ,Updated 2014,,50.3,0.97,5.8,17.4,25.2,275,1147,19.2,,5.9,0.1,,Tr,3.1,0.2,2.3,,0.9,1.7,,6.63,,,,,,,,7.17,,,,2.56,,,,,,0.05,38.9,Unknown,Unknown
11-1093,"Tart, mincemeat, one crust, homemade",Recipe,AP,11-666 ,Updated 2014,,18.4,0.55,3.1,17.9,56.4,385,1619,18.8,,37.6,18.5,,18.4,0.4,0.2,Tr,0.0,1.7,N,,N,,,,,,,,N,,,,N,,,,,,N,1.0,Unknown,Unknown
11-1123,"Tartlets, strawberry, homemade",Recipe,AP,11-678 ,Updated 2014,,60.7,0.41,2.4,10.1,27.2,202,848,19.6,,7.7,1.0,,1.0,5.6,Tr,0.1,,1.1,2.2,,6.18,,,,,,,,2.51,,,,0.48,,,,,,0.33,24.8,Unknown,Unknown
11-1085,"Tarts, jam, homemade",Recipe,AP,11-662 ,Updated 2014,,20.6,0.59,3.4,16.8,58.0,382,1606,20.6,,37.4,14.8,,8.0,10.0,4.5,Tr,0.0,N,N,,6.25,,,,,,,,7.09,,,,2.59,,,,,,0.01,1.1,Unknown,Unknown
11-1086,"Tarts, jam, wholemeal, homemade",Recipe,AP,11-663 ,Updated 2014,,19.9,0.71,4.2,14.0,59.6,366,1542,22.2,,37.4,14.7,,8.0,10.3,4.4,0.1,0.0,N,N,,8.54,,,,,,,,3.45,,,,0.74,,,,,,0.47,34.5,Unknown,Unknown
11-1130,"Waffles, homemade",Recipe,AP,11-679 ,Updated 2014,,32.5,1.51,9.0,15.3,43.0,335,1408,39.5,,3.4,Tr,,Tr,0.2,0.0,3.1,,1.7,1.9,,8.96,,,,,,,,4.02,,,,0.78,,,,,,0.47,95.8,Unknown,Unknown
11-1132,"Welsh cheesecakes, homemade",Recipe,AP,11-680 ,Updated 2014,,21.0,0.91,5.3,23.8,49.2,420,1760,26.7,,22.5,3.6,,1.9,15.7,1.2,Tr,,1.2,1.9,,8.39,,,,,,,,10.29,,,,3.75,,,,,,0.03,46.5,Unknown,Unknown
