Food_Code,Food_Name,Description,Food_Group,Previous,Main data references,Footnote,Water (g),Total nitrogen (g),Protein (g),Fat (g),Carbohydrate (g),Energy (kcal) (kcal),Energy (kJ) (kJ),Starch (g),Oligosaccharide (g),Total sugars (g),Glucose (g),Galactose (g),Fructose (g),Sucrose (g),Maltose (g),Lactose (g),Alcohol (g),NSP (g),AOAC fibre (g),Satd FA /100g FA (g),Satd FA /100g fd (g),n-6 poly /100g FA (g),n-6 poly /100g food (g),n-3 poly /100g FA (g),n-3 poly /100g food (g),cis-Mono FA /100g FA (g),cis-Mono FA /100g Food (g),Mono FA/ 100g FA (g),Mono FA /100g food (g),cis-Polyu FA /100g FA (g),cis-Poly FA /100g Food (g),Poly FA /100g FA (g),Poly FA /100g food (g),Sat FA excl Br /100g FA (g),Sat FA excl Br /100g food (g),Branched chain FA /100g FA (g),Branched chain FA /100g food (g),Trans FAs /100g FA (g),Trans FAs /100g food (g),Cholesterol (mg),Food_Category,Super_Category
17-811,"Mint sauce, homemade",Recipe,WC,17-613 ,Updated 2014,,76.9,0.13,0.8,0.1,19.4,85,358,0.0,,N,N,,N,N,0.0,0.0,,N,N,,Tr,,,,,,,,Tr,,,,Tr,,,,,,0.00,0.0,Unknown,Unknown
17-622,"Pesto, green","10 samples, 6 products",WC,,"LGC, Nutrient analysis of pasta and pasta sauces, 2003; and industry data, 2013",,39.0,0.58,5.6,42.5,3.9,420,1730,1.6,Tr,2.3,1.1,,0.4,Tr,0.4,0.4,,1.1,N,16.05,6.50,42.28,17.18,0.42,0.17,40.49,16.45,40.75,16.55,42.67,17.34,43.20,17.55,15.59,6.50,0.06,0.02,0.71,0.29,8.4,Unknown,Unknown
17-623,"Pesto, red","8 samples, 7 products",WC,,"LGC, Nutrient analysis of pasta and pasta sauces, 2003; and industry data, 2013",,47.6,0.78,5.0,30.6,5.9,317,1311,0.7,,5.2,N,,N,N,N,N,,N,3.3,11.56,4.68,30.44,12.37,0.30,0.12,29.15,11.84,29.34,11.92,30.72,12.43,31.10,12.64,11.22,4.68,0.04,0.01,0.51,0.21,6.0,Unknown,Unknown
17-832,"Raita, homemade","Recipe, spiced curd/yoghurt",WC,17-572 ,Updated 2014,,85.6,0.68,4.4,2.4,5.8,57,241,0.0,,5.8,0.2,,0.2,Tr,0.0,3.2,0.0,N,0.4,,1.32,,,,,,,,0.63,,,,0.11,,,,,,0.07,7.5,Unknown,Unknown
17-628,"Sauce, Chinese cook in, sweet & sour","10 samples, 7 products, chilled and ambient",WC,,"Direct Laboratories, Nutrient analysis catch up project, 2003; and industry data, 2013",,74.3,0.08,0.5,1.0,22.1,94,399,2.7,Tr,19.4,4.8,0.0,4.8,9.7,0.0,0.0,,0.9,0.8,,Tr,,,,,,,,N,,,,N,,,,,,0.00,0.0,Unknown,Unknown
17-629,"Sauce, Chinese stir fry","10 samples, 10 products, including black bean and Szechuan, chilled and ambient",WC,,"Direct Laboratories, Nutrient analysis catch up project, 2003; and industry data, 2013",,72.8,0.23,1.4,1.3,19.9,92,390,3.2,0.1,16.7,3.7,0.0,3.6,9.3,Tr,0.0,,0.8,0.9,10.30,0.12,33.80,0.41,7.90,0.09,46.80,0.56,46.95,0.56,41.70,0.50,41.70,0.50,10.27,0.12,0.00,0.00,0.15,Tr,0.0,Unknown,Unknown
17-329,"Sauce, dry, casserole mix","8 samples, 5 brands; including liver and bacon, sausage, beef Bourguignon mixes",WC,,"Reviewed 2013. LFRA, Nutrient analysis of miscellaneous foods, 1992",,7.3,1.55,9.7,3.9,68.2,330,1400,56.0,,12.2,3.8,0.0,2.3,4.8,0.0,1.3,0.0,N,N,,N,,,,,,,,N,,,,N,,,,,,N,0.0,Unknown,Unknown
17-330,"Sauce, dry, casserole mix, made up",Calculated from 70g powder to 568ml water,WC,,"LFRA, Nutrient analysis of miscellaneous foods, 1992",,89.8,0.18,1.1,0.4,7.3,35,150,6.1,,1.2,0.4,0.0,0.2,0.5,0.0,0.1,0.0,N,,,N,,,,,,,,N,,,,N,,,,,,,0.0,Unknown,Unknown
17-626,"Sauce, Indian cook in, korma/tikka masala","10 samples, 10 products, ambient",WC,,"Direct Laboratories, Nutrient analysis catch up project, 2003; and industry data, 2013",,75.8,0.28,1.7,9.5,10.9,133,555,3.5,Tr,7.4,1.6,Tr,2.0,3.2,0.0,0.5,,1.5,2.5,48.45,4.41,22.30,2.03,1.60,0.15,25.07,2.28,26.57,2.42,23.90,2.17,24.15,2.19,48.22,4.39,0.25,0.02,1.55,0.14,7.8,Unknown,Unknown
17-625,"Sauce, pasta, carbonara type","10 samples, 9 products, chilled and ambient",WC,,"LGC, Nutrient analysis of pasta and pasta sauces, 2003; and industry data, 2013",,76.3,0.78,4.9,13.0,3.8,151,625,3.0,Tr,0.8,Tr,,Tr,Tr,0.0,0.8,0.0,0.9,1.3,66.14,7.67,4.21,0.49,1.65,0.19,29.24,3.39,32.37,3.75,5.89,0.69,7.10,0.75,64.05,7.43,2.09,0.24,3.70,0.43,30.9,Unknown,Unknown
17-624,"Sauce, pasta, four cheese","10 samples, 8 products, chilled and ambient",WC,,"LGC, Nutrient analysis of pasta and pasta sauces, 2003; and industry data, 2013",,76.7,0.80,5.1,9.7,5.8,129,538,3.9,Tr,1.9,Tr,,Tr,N,Tr,N,,0.9,1.3,62.58,5.73,3.98,0.36,1.56,0.14,27.67,2.53,30.63,2.80,5.57,0.51,6.72,0.62,,,,,3.50,0.32,23.0,Unknown,Unknown
17-618,"Sauce, pasta, tomato based, for bolognese","10 samples, 9 products, ambient",WC,17-323 ,"LGC, Nutrient analysis of pasta and pasta sauces, 2003; and industry data, 2013",,84.8,0.24,1.5,1.3,6.9,44,184,0.8,Tr,6.1,2.2,,2.6,1.3,0.0,0.0,,1.3,2.0,16.79,0.21,25.94,0.33,1.36,0.02,55.63,0.71,55.73,0.71,27.16,0.35,27.46,0.35,16.69,0.21,0.10,Tr,0.41,0.01,0.1,Unknown,Unknown
17-619,"Sauce, pasta, tomato based, napoletana","11 samples, 10 products, including tomato and basil sauce, ambient",WC,,"LGC, Nutrient analysis of pasta and pasta sauces, 2003; and industry data, 2013",,85.9,0.23,1.5,3.8,6.5,65,270,0.2,Tr,6.3,2.9,,2.7,0.7,0.0,0.0,,1.8,2.3,14.71,0.54,34.72,1.27,0.72,0.03,49.63,1.81,49.73,1.81,35.28,1.29,35.55,1.30,14.71,0.54,Tr,Tr,0.37,0.01,0.0,Unknown,Unknown
17-620,"Sauce, pasta, tomato based, reduced fat","6 samples, 3 products, ambient",WC,,"LGC, Nutrient analysis of pasta and pasta sauces, 2003; and industry data, 2013",,86.5,0.22,1.4,0.3,6.7,33,142,1.1,Tr,5.6,2.1,,2.4,1.1,0.0,0.0,,1.3,2.0,30.08,0.06,45.52,0.10,8.43,0.02,14.14,0.03,15.48,0.03,54.09,0.11,54.44,0.11,29.23,0.06,0.85,Tr,1.69,Tr,0.0,Unknown,Unknown
17-621,"Sauce, pasta, tomato based, with added vegetables","10 samples, 9 products, including chargrilled vegetable, sweet pepper, arrabbiata and mushroom pasta sauce, ambient",WC,,"LGC, Nutrient analysis of pasta and pasta sauces, 2003; and industry data, 2013",,84.9,0.23,1.4,2.1,5.7,46,193,0.6,Tr,5.1,1.8,,2.1,1.2,0.0,0.0,,2.4,2.4,14.41,0.29,28.38,0.57,0.95,0.02,55.81,1.12,55.91,1.12,29.39,0.59,29.69,0.60,14.26,0.29,0.07,Tr,0.40,0.01,0.0,Unknown,Unknown
17-827,"Sauce, pasta, white, with ham and mushrooms, homemade",Recipe,WC,17-614 ,Updated 2014,,77.3,1.29,7.3,10.6,1.0,129,534,0.1,,1.0,0.1,Tr,0.1,0.1,Tr,0.7,0.0,0.7,0.4,,6.60,,,,,,,,2.81,,,,0.48,,,,,,0.36,36.7,Unknown,Unknown
17-834,"Sauce, tomato based, homemade",Recipe,WC,17-581 ,Updated 2014,,84.8,0.24,1.5,4.5,6.5,70,291,0.1,,5.1,1.9,,1.9,1.2,0.0,0.0,,1.0,1.3,,0.63,,,,,,,,3.17,,,,0.41,,,,,,Tr,0.0,Unknown,Unknown
17-630,"Sauce, traditional cook in, tomato based","10 samples including chasseur and red wine sauce, chilled and ambient",WC,17-295 ,"Direct Laboratories, Nutrient analysis catch up project, 2003; and industry data, 2013",,86.2,0.15,0.9,1.0,8.1,43,182,3.1,0.1,4.9,1.5,0.0,1.7,1.6,0.0,0.0,Tr,1.2,1.5,15.06,0.15,45.62,0.46,3.00,0.03,35.13,0.35,35.62,0.35,48.62,0.49,48.62,0.49,15.06,0.15,Tr,Tr,0.44,Tr,0.0,Unknown,Unknown
17-631,"Sauce, traditional cook in, white sauce based","110 samples, 10 products, including white wine sauces, cheese sauces and creamy sauces, chilled and ambient",WC,17-295 ,"Direct Laboratories, Nutrient analysis catch up project, 2003",,81.7,0.25,1.6,8.6,5.7,105,437,2.8,0.1,2.8,0.5,Tr,0.5,1.2,0.1,0.5,,1.9,2.3,20.58,1.69,42.20,3.46,3.00,0.25,32.03,2.63,33.53,2.75,45.20,3.71,45.34,3.72,20.58,1.69,Tr,Tr,1.46,0.12,8.0,Unknown,Unknown
17-627,"Sauces, Indian cook in, other","10 samples, 9 products, including balti, rogan josh, jalfrezi, ambient",WC,,"Direct Laboratories, Nutrient analysis catch up project, 2003; and industry data, 2013",,82.6,0.23,1.4,3.2,8.7,67,282,2.6,0.1,6.1,1.9,Tr,2.3,1.9,0.0,Tr,,1.5,2.5,16.10,0.50,36.90,1.14,4.40,0.14,39.10,1.21,40.21,1.24,41.30,1.28,41.30,1.28,16.05,0.50,0.00,0.00,1.11,0.03,N,Unknown,Unknown
